Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,date,frameRate,expName,session,participant,
0.25,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,0,22,22,22,,,,,,,,,1,2.04232701997,4,1.68304335428,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_019.jpg,Al19_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al19,19,,,,,0,23,23,23,,,,,,,,,1,2.99457452311,3,1.36667129277,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_028.jpg,En28_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En28,28,,,,,0,24,24,24,,,,,,,,,1,1.95222474451,2,2.54935028598,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_019.jpg,Tr19_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr19,19,,,,,0,25,25,25,,,,,,,,,1,3.16693850576,3,1.93296961189,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_078.jpg,Tr78_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr78,78,,,,,0,26,26,26,,,,,,,,,1,2.54462050891,4,0.850018006086,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_019.jpg,Tr19_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr19,19,,,,,0,27,27,27,,,,,,,,,1,2.61761677962,2,0.70020112374,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_028.jpg,Al28_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al28,28,,,,,0,28,28,28,,,,,,,,,1,1.88027358541,3,0.91661241041,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_078.jpg,Tr78_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr78,78,,,,,0,29,29,29,,,,,,,,,1,4.08287128125,2,2.19982426774,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,0,30,30,30,,,,,,,,,1,1.6432800261,4,0.750203154166,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_028.jpg,Al28_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al28,28,,,,,0,31,31,31,,,,,,,,,1,2.9692089237,3,0.650153129824,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_019.jpg,En19_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En19,19,,,,,0,32,32,32,,,,,,,,,1,1.98687184531,2,1.16670467208,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_019.jpg,Tr19_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr19,19,,,,,0,33,33,33,,,,,,,,,1,4.59450829998,3,2.44954212777,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,0,34,34,34,,,,,,,,,1,1.49210075019,3,0.600319780946,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_075.jpg,Al75_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al75,75,,,,,0,35,35,35,,,,,,,,,1,1.4854695126,3,0.70033410549,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_028.jpg,Tr28_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr28,28,,,,,0,36,36,36,,,,,,,,,1,1.31785360316,4,1.46678200677,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr75,75,,,,,0,37,37,37,,,,,,,,,1,2.14907789651,4,1.11685258081,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_075.jpg,En75_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En75,75,,,,,0,38,38,38,,,,,,,,,1,1.48534233206,2,0.850271028409,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_075.jpg,Tr75_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr75,75,,,,,0,39,39,39,,,,,,,,,1,2.56975584461,4,0.699906154154,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_075.jpg,En75_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En75,75,,,,,0,40,40,40,,,,,,,,,1,2.12730637433,2,0.916520929676,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,0,41,41,41,,,,,,,,,1,1.32551567243,2,7.16479696409,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_019.jpg,Tr19_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr19,19,,,,,0,42,42,42,,,,,,,,,1,2.30781481979,2,1.73308911696,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr75,75,,,,,0,43,43,43,,,,,,,,,1,2.85125768159,4,6.14822734881,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_019.jpg,En19_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En19,19,,,,,0,44,44,44,,,,,,,,,1,2.28552431179,2,1.01682933131,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_078.jpg,Tr78_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr78,78,,,,,0,45,45,45,,,,,,,,,1,3.79068538705,4,0.800196259643,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_019.jpg,Al19_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al19,19,,,,,0,46,46,46,,,,,,,,,1,2.0926298212,3,0.800171269784,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,0,47,47,47,,,,,,,,,1,1.69220838508,4,0.750251348895,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_078.jpg,En78_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En78,78,,,,,0,48,48,48,,,,,,,,,1,1.13411789591,2,0.700181042604,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_028.jpg,Al28_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al28,28,,,,,0,49,49,49,,,,,,,,,1,1.68283495671,3,0.65038071604,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,0,50,50,50,,,,,,,,,1,2.20918564743,2,3.66601276536,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_019.jpg,En19_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En19,19,,,,,0,51,51,51,,,,,,,,,1,2.15788057436,2,2.6997468438,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_078.jpg,En78_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En78,78,,,,,0,52,52,52,,,,,,,,,1,3.94898543404,2,2.79954027584,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_075.jpg,Al75_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al75,75,,,,,0,53,53,53,,,,,,,,,1,1.64991304868,3,1.00017091279,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_028.jpg,En28_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En28,28,,,,,0,54,54,54,,,,,,,,,1,2.04341006261,2,1.41665145706,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_019.jpg,Tr19_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr19,19,,,,,0,55,55,55,,,,,,,,,1,6.30152808525,3,1.63286460985,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_028.jpg,Al28_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al28,28,,,,,0,56,56,56,,,,,,,,,1,4.23146723049,3,0.700377391496,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_028.jpg,En28_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En28,28,,,,,0,57,57,57,,,,,,,,,1,3.68267430761,2,2.29985108722,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_078.jpg,Tr78_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr78,78,,,,,0,58,58,58,,,,,,,,,1,3.93407764438,2,1.68321605206,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,0,59,59,59,,,,,,,,,1,1.74182798141,3,1.10023298581,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr75,75,,,,,0,60,60,60,,,,,,,,,1,3.06028178744,4,0.750492322535,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,0,61,61,61,,,,,,,,,1,1.94295663055,4,0.900156588242,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,,,,,0,62,62,62,,,,,,,,,1,1.78232940293,2,0.700254227191,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_075.jpg,En75_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En75,75,,,,,0,63,63,63,,,,,,,,,1,1.3870157155,2,0.850131352947,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_078.jpg,Al78_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al78,78,,,,,0,64,64,64,,,,,,,,,1,1.51741413864,3,1.06686840028,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr75,75,,,,,0,65,65,65,,,,,,,,,1,3.21580796007,4,0.600130572013,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr75,75,,,,,0,66,66,66,,,,,,,,,1,3.36759591755,4,0.600252397576,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,0,67,67,67,,,,,,,,,1,1.39205251083,3,0.600242580132,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,1,1.57787085509,4,0.550342294132,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_075.jpg,Tr75_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr75,75,,,,,0,69,69,69,,,,,,,,,1,3.54217194897,4,1.36665433536,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_028.jpg,Al28_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al28,28,,,,,0,70,70,70,,,,,,,,,1,1.93713443964,3,1.01679720149,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_078.jpg,En78_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En78,78,,,,,0,71,71,71,,,,,,,,,1,1.88361910278,2,0.650224975668,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,0,72,72,72,,,,,,,,,1,1.67839925673,4,0.85022997364,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_019.jpg,Al19_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al19,19,,,,,0,73,73,73,,,,,,,,,1,1.33474987159,3,1.10036909129,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,0,74,74,74,,,,,,,,,1,2.15162909337,4,0.650266030437,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_028.jpg,Tr28_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr28,28,,,,,0,75,75,75,,,,,,,,,1,2.6535700468,4,0.86660056254,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_078.jpg,En78_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En78,78,,,,,0,76,76,76,,,,,,,,,1,2.96129427835,2,1.21641084042,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_028.jpg,Al28_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al28,28,,,,,0,77,77,77,,,,,,,,,1,1.26900378373,3,0.800245793113,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,0,78,78,78,,,,,,,,,1,2.26640216091,4,0.550364160258,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_078.jpg,Al78_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al78,78,,,,,0,79,79,79,,,,,,,,,1,1.19171996721,3,0.650256212992,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,0,80,80,80,,,,,,,,,1,1.22536256492,3,0.450333770805,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_019.jpg,Al19_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al19,19,,,,,0,81,81,81,,,,,,,,,1,1.06952803527,3,0.500185862076,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_019.jpg,Tr19_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr19,19,,,,,0,82,82,82,,,,,,,,,1,3.01656738404,2,1.83320429344,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_075.jpg,Al75_12,Alegría,12,Ana compra el libro.,Afirmación,Al75,75,,,,,0,83,83,83,,,,,,,,,1,1.99431257583,3,0.850121089254,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_078.jpg,En78_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En78,78,,,,,0,84,84,84,,,,,,,,,1,2.10126114001,2,0.650223190678,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,0,85,85,85,,,,,,,,,1,0.967572087934,4,0.55026286208,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_028.jpg,En28_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En28,28,,,,,0,86,86,86,,,,,,,,,1,0.924457887402,2,0.800371634904,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_028.jpg,Tr28_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr28,28,,,,,0,87,87,87,,,,,,,,,1,2.29442025535,4,1.01680523395,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,0,88,88,88,,,,,,,,,1,2.36609384852,4,0.850144294124,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_075.jpg,Tr75_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr75,75,,,,,0,89,89,89,,,,,,,,,1,0.977953143122,4,0.750265628814,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_078.jpg,En78_11,Enojo,11,María asiste a la cena.,Afirmación,En78,78,,,,,0,90,90,90,,,,,,,,,1,0.875458575069,2,0.966734035162,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\02_075.jpg,Al75_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al75,75,,,,,0,91,91,91,,,,,,,,,1,0.916571355642,3,0.533602212317,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\03_019.jpg,Tr19_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr19,19,,,,,0,92,92,92,,,,,,,,,1,2.29382451496,3,0.866806728877,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\05_075.jpg,En75_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En75,75,,,,,0,93,93,93,,,,,,,,,1,4.28337786139,2,1.06704422179,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\05_019.jpg,En19_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En19,19,,,,,0,94,94,94,,,,,,,,,1,0.101370916891,2,1.61668278364,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
0.25,Stim\\02_075.jpg,Al75_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al75,75,,,,,0,95,95,95,,,,,,,,,1,1.692177594,2,1.01690474714,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
2.5,Stim\\03_028.jpg,Tr28_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr28,28,,,,,0,96,96,96,,,,,,,,,1,0.961462959897,4,1.38334622245,,,,,,,,,2018_may._11_1335,60.0215079108,Experimento Piloto1,001,119,
