Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque3.keys_raw,Resp_Bloque3.rt_mean,Resp_Bloque3.rt_raw,Resp_Bloque3.rt_std,Sig_B3.keys_raw,Sig_B3.rt_mean,Sig_B3.rt_raw,Sig_B3.rt_std,order
2.5,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'3',0.500317513943,0.5003175139427185,0.0,'1',2.85130310059,2.8513031005859375,0.0,0.0
2.5,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,1.0,'2',0.766921341419,0.76692134141922,0.0,'1',2.79762816429,2.797628164291382,0.0,1.0
2.5,Stim\\02_075.jpg,Al75_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al75,75,1.0,'3',0.600344777107,0.6003447771072388,0.0,'1',1.63866364956,1.638663649559021,0.0,2.0
0.25,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'3',0.450299859047,0.45029985904693604,0.0,'1',0.900769710541,0.9007697105407715,0.0,3.0
0.25,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,1.0,'2',0.850201427937,0.850201427936554,0.0,'1',0.764970362186,0.7649703621864319,0.0,4.0
0.25,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.483748346567,0.48374834656715393,0.0,'1',0.918663799763,0.9186637997627258,0.0,5.0
2.5,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,1.0,'2',0.700172543526,0.7001725435256958,0.0,'1',0.915539205074,0.9155392050743103,0.0,6.0
0.25,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'3',0.450180709362,0.45018070936203003,0.0,'1',1.11799681187,1.1179968118667603,0.0,7.0
0.25,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.500413477421,0.5004134774208069,0.0,'1',1.31526219845,1.3152621984481812,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'3',0.500285387039,0.5002853870391846,0.0,'1',1.26693224907,1.2669322490692139,0.0,9.0
0.25,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,1.0,'2',0.450021833181,0.4500218331813812,0.0,'1',0.869976401329,0.8699764013290405,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,1.0,'3',0.583744347095,0.5837443470954895,0.0,'1',1.12128734589,1.1212873458862305,0.0,11.0
2.5,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,1.0,'4',0.450328409672,0.45032840967178345,0.0,'1',0.720846772194,0.7208467721939087,0.0,12.0
0.25,Stim\\05_075.jpg,En75_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En75,75,1.0,'2',0.650331616402,0.6503316164016724,0.0,'1',0.915852427483,0.915852427482605,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,1.0,'3',0.850171506405,0.8501715064048767,0.0,'1',1.58711528778,1.5871152877807617,0.0,14.0
2.5,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',0.650186598301,0.6501865983009338,0.0,'1',1.53891348839,1.5389134883880615,0.0,15.0
2.5,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.450330644846,0.4503306448459625,0.0,'1',1.73634445667,1.7363444566726685,0.0,16.0
2.5,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',1.21674418449,1.2167441844940186,0.0,'1',1.48750758171,1.4875075817108154,0.0,17.0
0.25,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'4',0.483724683523,0.4837246835231781,0.0,'1',1.06463897228,1.0646389722824097,0.0,18.0
0.25,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,1.0,'3',0.650409281254,0.6504092812538147,0.0,'1',1.17540645599,1.1754064559936523,0.0,19.0
0.25,Stim\\05_028.jpg,En28_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En28,28,1.0,'3',0.900068223476,0.9000682234764099,0.0,'1',1.99802315235,1.9980231523513794,0.0,20.0
