Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',1.36669766903,1.3666976690292358,0.0,'1',6.52618074417,6.526180744171143,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'4',2.19978046417,2.1997804641723633,0.0,'1',4.04080677032,4.040806770324707,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.450636029243,0.45063602924346924,0.0,'1',6.16916370392,6.169163703918457,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',1.0502140522,1.0502140522003174,0.0,'1',4.08435440063,4.084354400634766,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',1.98330628872,1.9833062887191772,0.0,'1',4.19640302658,4.1964030265808105,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',0.600395977497,0.6003959774971008,0.0,'1',3.02346777916,3.023467779159546,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',1.31662547588,1.3166254758834839,0.0,'1',4.08366727829,4.083667278289795,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'4',1.41717815399,1.4171781539916992,0.0,'1',3.16872763634,3.1687276363372803,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'2',2.59961247444,2.5996124744415283,0.0,'1',3.56520628929,3.565206289291382,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',0.550260484219,0.5502604842185974,0.0,'1',3.21433329582,3.2143332958221436,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',0.433666557074,0.43366655707359314,0.0,'1',2.96202874184,2.962028741836548,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',1.21670436859,1.2167043685913086,0.0,'1',1.99796915054,1.997969150543213,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'4',2.14975690842,2.149756908416748,0.0,'1',2.74824237823,2.7482423782348633,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'3',0.700440347195,0.7004403471946716,0.0,'1',3.83044815063,3.8304481506347656,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,1.0,'3',0.966752707958,0.9667527079582214,0.0,'1',2.29413461685,2.2941346168518066,0.0,14.0
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,1.0,'3',0.949789047241,0.9497890472412109,0.0,'1',2.19896316528,2.198963165283203,0.0,15.0
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,1.0,'3',0.850009799004,0.8500097990036011,0.0,'1',3.47346568108,3.47346568107605,0.0,16.0
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,1.0,'2',1.56757986546,1.5675798654556274,0.0,'1',2.66182255745,2.661822557449341,0.0,17.0
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,1.0,'3',1.16662859917,1.1666285991668701,0.0,'1',2.28780722618,2.2878072261810303,0.0,18.0
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,1.0,'2',2.08289146423,2.0828914642333984,0.0,'1',2.49716353416,2.4971635341644287,0.0,19.0
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,1.0,'4',0.60055488348,0.600554883480072,0.0,'1',3.23913860321,3.239138603210449,0.0,20.0
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,1.0,'3',0.600252747536,0.6002527475357056,0.0,'1',2.65511131287,2.655111312866211,0.0,21.0
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,1.0,'3',1.88351142406,1.8835114240646362,0.0,'1',1.49945914745,1.499459147453308,0.0,22.0
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,1.0,'2',1.78293776512,1.78293776512146,0.0,'1',2.89535117149,2.8953511714935303,0.0,23.0
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,1.0,'3',0.350251197815,0.3502511978149414,0.0,'1',3.82879281044,3.8287928104400635,0.0,24.0
