Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.600136756897,0.6001367568969727,0.0,'1',4.01046848297,4.010468482971191,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',1.46674871445,1.4667487144470215,0.0,'1',4.61089515686,4.610895156860352,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.65020442009,0.6502044200897217,0.0,'1',2.29602169991,2.2960216999053955,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',1.26685452461,1.2668545246124268,0.0,'1',5.82238769531,5.8223876953125,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',0.750192582607,0.7501925826072693,0.0,'1',3.21479249001,3.214792490005493,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',0.450326800346,0.4503268003463745,0.0,'1',3.33998203278,3.339982032775879,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',0.750213980675,0.7502139806747437,0.0,'1',2.80739712715,2.8073971271514893,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'2',1.83316075802,1.8331607580184937,0.0,'1',1.83972156048,1.8397215604782104,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'2',0.900256872177,0.900256872177124,0.0,'1',2.49397349358,2.49397349357605,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',0.449962198734,0.44996219873428345,0.0,'1',4.59449529648,4.5944952964782715,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',8.28133201599,8.281332015991211,0.0,'1',3.38055586815,3.3805558681488037,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.50028783083,0.5002878308296204,0.0,'1',1.58240509033,1.5824050903320312,0.0,11.0
