Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'3',1.7334882021,1.7334882020950317,0.0,'1',1.8593930006,1.8593930006027222,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'3',0.350184261799,0.35018426179885864,0.0,'1',0.957656860352,0.9576568603515625,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'3',0.300317823887,0.30031782388687134,0.0,'1',1.53305804729,1.5330580472946167,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'2',0.700267195702,0.7002671957015991,0.0,'1',1.47765100002,1.4776510000228882,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',0.384171843529,0.38417184352874756,0.0,'1',2.09038257599,2.0903825759887695,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.300438761711,0.3004387617111206,0.0,'1',0.883959889412,0.8839598894119263,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.183873847127,0.18387384712696075,0.0,'1',1.33908784389,1.3390878438949585,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'3',0.184685125947,0.1846851259469986,0.0,'1',1.42199981213,1.4219998121261597,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'2',0.283876240253,0.2838762402534485,0.0,'1',2.55970001221,2.5597000122070312,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',0.449231237173,0.44923123717308044,0.0,'1',1.67326033115,1.6732603311538696,0.0,9.0
