Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque3.keys_raw,Resp_Bloque3.rt_mean,Resp_Bloque3.rt_raw,Resp_Bloque3.rt_std,Sig_B3.keys_raw,Sig_B3.rt_mean,Sig_B3.rt_raw,Sig_B3.rt_std,order
0.25,Stim\\02_075.jpg,Al75_11,Alegría,11,María asiste a la cena.,Afirmación,Al75,75,1.0,'3',0.600259959698,0.6002599596977234,0.0,'1',4.34112739563,4.341127395629883,0.0,0.0
2.5,Stim\\03_019.jpg,Tr19_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr19,19,1.0,'2',1.15014445782,1.1501444578170776,0.0,'1',2.09462857246,2.0946285724639893,0.0,1.0
2.5,Stim\\02_075.jpg,Al75_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al75,75,1.0,'3',0.750254452229,0.7502544522285461,0.0,'1',2.46995973587,2.4699597358703613,0.0,2.0
2.5,Stim\\03_075.jpg,Tr75_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr75,75,1.0,'4',0.483716219664,0.48371621966362,0.0,'1',1.38170933723,1.381709337234497,0.0,3.0
0.25,Stim\\03_019.jpg,Tr19_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr19,19,1.0,'3',0.900130689144,0.9001306891441345,0.0,'1',2.15167236328,2.15167236328125,0.0,4.0
2.5,Stim\\05_075.jpg,En75_11,Enojo,11,María asiste a la cena.,Afirmación,En75,75,1.0,'2',0.5501999259,0.5501999258995056,0.0,'1',1.49219763279,1.4921976327896118,0.0,5.0
0.25,Stim\\05_028.jpg,En28_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En28,28,1.0,'2',1.06684648991,1.066846489906311,0.0,'1',2.59774541855,2.597745418548584,0.0,6.0
2.5,Stim\\05_028.jpg,En28_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En28,28,1.0,'2',0.650218725204,0.6502187252044678,0.0,'1',1.01211333275,1.012113332748413,0.0,7.0
2.5,Stim\\03_075.jpg,Tr75_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr75,75,1.0,'4',0.600451886654,0.6004518866539001,0.0,'1',2.06652975082,2.0665297508239746,0.0,8.0
2.5,Stim\\05_028.jpg,En28_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En28,28,1.0,'2',1.06680548191,1.0668054819107056,0.0,'1',1.21827661991,1.2182766199111938,0.0,9.0
0.25,Stim\\03_078.jpg,Tr78_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr78,78,1.0,'4',0.966774225235,0.9667742252349854,0.0,'1',1.41941463947,1.4194146394729614,0.0,10.0
0.25,Stim\\02_075.jpg,Al75_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al75,75,1.0,'3',0.650293707848,0.6502937078475952,0.0,'1',1.17039465904,1.1703946590423584,0.0,11.0
0.25,Stim\\05_078.jpg,En78_11,Enojo,11,María asiste a la cena.,Afirmación,En78,78,1.0,'2',0.600244343281,0.6002443432807922,0.0,'1',1.17546856403,1.1754685640335083,0.0,12.0
2.5,Stim\\03_028.jpg,Tr28_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr28,28,1.0,'4',0.600192129612,0.600192129611969,0.0,'1',1.11762726307,1.1176272630691528,0.0,13.0
2.5,Stim\\02_019.jpg,Al19_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al19,19,1.0,'3',0.650332987309,0.6503329873085022,0.0,'1',0.868965685368,0.8689656853675842,0.0,14.0
2.5,Stim\\05_019.jpg,En19_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En19,19,1.0,'2',0.900150775909,0.9001507759094238,0.0,'1',1.89961886406,1.8996188640594482,0.0,15.0
0.25,Stim\\02_028.jpg,Al28_11,Alegría,11,María asiste a la cena.,Afirmación,Al28,28,1.0,'3',0.500317931175,0.5003179311752319,0.0,'1',1.74217164516,1.7421716451644897,0.0,16.0
0.25,Stim\\03_019.jpg,Tr19_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr19,19,1.0,'3',0.500009119511,0.5000091195106506,0.0,'1',1.74990236759,1.749902367591858,0.0,17.0
2.5,Stim\\03_078.jpg,Tr78_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr78,78,1.0,'4',0.550317764282,0.5503177642822266,0.0,'1',1.51671397686,1.5167139768600464,0.0,18.0
0.25,Stim\\02_019.jpg,Al19_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al19,19,1.0,'3',0.433586984873,0.433586984872818,0.0,'1',1.42840743065,1.4284074306488037,0.0,19.0
2.5,Stim\\02_075.jpg,Al75_11,Alegría,11,María asiste a la cena.,Afirmación,Al75,75,1.0,'3',0.550359725952,0.5503597259521484,0.0,'1',0.626403391361,0.6264033913612366,0.0,20.0
0.25,Stim\\02_028.jpg,Al28_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al28,28,1.0,'3',0.550305247307,0.5503052473068237,0.0,'1',1.78275823593,1.7827582359313965,0.0,21.0
2.5,Stim\\02_075.jpg,Al75_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al75,75,1.0,'3',0.433514267206,0.433514267206192,0.0,'1',0.825656473637,0.8256564736366272,0.0,22.0
0.25,Stim\\05_075.jpg,En75_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En75,75,1.0,'2',0.650406181812,0.6504061818122864,0.0,'1',1.83340287209,1.8334028720855713,0.0,23.0
2.5,Stim\\02_028.jpg,Al28_11,Alegría,11,María asiste a la cena.,Afirmación,Al28,28,1.0,'3',0.450257450342,0.45025745034217834,0.0,'1',1.1924687624,1.1924687623977661,0.0,24.0
0.25,Stim\\02_078.jpg,Al78_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al78,78,1.0,'3',0.383597463369,0.3835974633693695,0.0,'1',2.40266156197,2.4026615619659424,0.0,25.0
2.5,Stim\\02_019.jpg,Al19_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al19,19,1.0,'3',0.550350785255,0.5503507852554321,0.0,'1',1.57753622532,1.5775362253189087,0.0,26.0
0.25,Stim\\05_028.jpg,En28_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En28,28,1.0,'2',0.800330579281,0.8003305792808533,0.0,'1',1.73535966873,1.7353596687316895,0.0,27.0
0.25,Stim\\03_075.jpg,Tr75_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr75,75,1.0,'4',0.550314605236,0.5503146052360535,0.0,'1',1.12478733063,1.1247873306274414,0.0,28.0
0.25,Stim\\05_075.jpg,En75_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En75,75,1.0,'2',0.750304460526,0.7503044605255127,0.0,'1',0.867979049683,0.8679790496826172,0.0,29.0
2.5,Stim\\05_028.jpg,En28_10,Enojo,10,Laura finaliza la obra.,Afirmación,En28,28,1.0,'2',1.38334715366,1.3833471536636353,0.0,'1',0.659579634666,0.6595796346664429,0.0,30.0
0.25,Stim\\05_019.jpg,En19_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En19,19,1.0,'2',0.600307285786,0.600307285785675,0.0,'1',1.16573500633,1.1657350063323975,0.0,31.0
2.5,Stim\\02_078.jpg,Al78_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al78,78,1.0,'3',1.05018496513,1.050184965133667,0.0,'1',1.63494098186,1.6349409818649292,0.0,32.0
0.25,Stim\\05_075.jpg,En75_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En75,75,1.0,'2',1.73324036598,1.7332403659820557,0.0,'1',1.78457272053,1.784572720527649,0.0,33.0
2.5,Stim\\02_019.jpg,Al19_12,Alegría,12,Ana compra el libro.,Afirmación,Al19,19,1.0,'3',7.21487379074,7.214873790740967,0.0,'1',1.54451966286,1.5445196628570557,0.0,34.0
0.25,Stim\\05_075.jpg,En75_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En75,75,1.0,'2',1.58302140236,1.5830214023590088,0.0,'1',1.36996769905,1.3699676990509033,0.0,35.0
2.5,Stim\\03_028.jpg,Tr28_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr28,28,1.0,'4',1.91654586792,1.9165458679199219,0.0,'1',1.53270840645,1.5327084064483643,0.0,36.0
0.25,Stim\\03_078.jpg,Tr78_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr78,78,1.0,'4',1.26691937447,1.2669193744659424,0.0,'1',1.49451935291,1.4945193529129028,0.0,37.0
2.5,Stim\\03_019.jpg,Tr19_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr19,19,1.0,'2',0.70020288229,0.7002028822898865,0.0,'1',2.20189881325,2.2018988132476807,0.0,38.0
2.5,Stim\\05_075.jpg,En75_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En75,75,1.0,'2',0.483776450157,0.4837764501571655,0.0,'1',2.61557745934,2.615577459335327,0.0,39.0
0.25,Stim\\05_078.jpg,En78_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En78,78,1.0,'2',0.650274038315,0.6502740383148193,0.0,'1',2.10146951675,2.1014695167541504,0.0,40.0
