Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',2.49960184097,2.4996018409729004,0.0,'1',3.76192212105,3.7619221210479736,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'4',2.79960513115,2.799605131149292,0.0,'1',4.61348104477,4.613481044769287,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',2.94954228401,2.949542284011841,0.0,'1',5.83087158203,5.83087158203125,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',2.99950957298,2.999509572982788,0.0,'1',4.35582876205,4.355828762054443,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',4.94907140732,4.949071407318115,0.0,'1',3.63027381897,3.6302738189697266,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',1.78317821026,1.7831782102584839,0.0,'1',2.15805220604,2.1580522060394287,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',3.8326010704,3.8326010704040527,0.0,'1',2.4407749176,2.440774917602539,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'4',0.90036457777,0.9003645777702332,0.0,'1',4.30573606491,4.305736064910889,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'2',2.79963493347,2.7996349334716797,0.0,'1',3.72801399231,3.7280139923095703,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',3.78248929977,3.78248929977417,0.0,'1',3.88181757927,3.881817579269409,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',0.550370633602,0.5503706336021423,0.0,'1',5.01447725296,5.014477252960205,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',1.11681365967,1.1168136596679688,0.0,'1',5.01403236389,5.014032363891602,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'2',1.51676368713,1.516763687133789,0.0,'1',4.39872169495,4.398721694946289,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'4',0.800172269344,0.8001722693443298,0.0,'1',4.99725008011,4.997250080108643,0.0,13.0
