Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,date,frameRate,expName,session,participant,
0.25,Stim\\03_078.jpg,Tr78_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr78,78,,,,,0,10,10,10,,,,,,,,,1,2.80795561087,4,1.51729320557,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_019.jpg,Al19_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al19,19,,,,,0,11,11,11,,,,,,,,,1,1.63527211502,3,0.800717030455,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En19,19,,,,,0,12,12,12,,,,,,,,,1,2.19847436911,2,2.71608128666,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_019.jpg,En19_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En19,19,,,,,0,13,13,13,,,,,,,,,1,1.79957062067,2,1.20021473429,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_028.jpg,Al28_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al28,28,,,,,0,14,14,14,,,,,,,,,1,1.5863772246,3,0.866861617318,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_019.jpg,Al19_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al19,19,,,,,0,15,15,15,,,,,,,,,1,1.22356597256,3,1.00024141989,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_028.jpg,En28_11,Enojo,11,María asiste a la cena.,Afirmación,En28,28,,,,,0,16,16,16,,,,,,,,,1,2.57425312674,4,1.26636199864,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_028.jpg,Tr28_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr28,28,,,,,0,17,17,17,,,,,,,,,1,2.13552803795,4,1.21678568831,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_078.jpg,Tr78_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr78,78,,,,,0,18,18,18,,,,,,,,,1,1.89982502636,4,1.26677924003,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_019.jpg,Al19_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al19,19,,,,,0,19,19,19,,,,,,,,,1,1.49967624745,3,1.25017303246,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_019.jpg,Al19_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al19,19,,,,,0,20,20,20,,,,,,,,,1,1.59156886781,3,1.06678316701,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_019.jpg,Tr19_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr19,19,,,,,0,21,21,21,,,,,,,,,1,1.58434992228,2,1.83291289383,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_075.jpg,En75_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En75,75,,,,,0,22,22,22,,,,,,,,,1,1.36831482224,2,1.4830044415,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_078.jpg,En78_10,Enojo,10,Laura finaliza la obra.,Afirmación,En78,78,,,,,0,23,23,23,,,,,,,,,1,3.0079244628,4,1.93334044354,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,,,,,0,24,24,24,,,,,,,,,1,1.84908758008,2,1.26681493983,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_019.jpg,En19_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En19,19,,,,,0,25,25,25,,,,,,,,,1,1.97693123639,2,1.21673526234,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_078.jpg,Al78_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al78,78,,,,,0,26,26,26,,,,,,,,,1,1.5171901224,3,1.01715107575,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_028.jpg,Tr28_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr28,28,,,,,0,27,27,27,,,,,,,,,1,1.97999204787,4,1.48292679444,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_019.jpg,Tr19_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr19,19,,,,,0,28,28,28,,,,,,,,,1,1.68543167081,4,2.03318564029,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_019.jpg,Al19_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al19,19,,,,,0,29,29,29,,,,,,,,,1,1.23348650034,3,0.816667254227,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_028.jpg,Al28_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al28,28,,,,,0,30,30,30,,,,,,,,,1,1.97809103359,3,0.916770828268,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_075.jpg,Tr75_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr75,75,,,,,0,31,31,31,,,,,,,,,1,1.31831323807,4,1.01685878365,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_078.jpg,En78_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En78,78,,,,,0,32,32,32,,,,,,,,,1,1.83686352279,2,1.01679363151,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_028.jpg,Al28_12,Alegría,12,Ana compra el libro.,Afirmación,Al28,28,,,,,0,33,33,33,,,,,,,,,1,2.04320300378,3,0.700356864112,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_075.jpg,En75_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En75,75,,,,,0,34,34,34,,,,,,,,,1,1.78522331786,2,1.78317861189,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_028.jpg,Tr28_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr28,28,,,,,0,35,35,35,,,,,,,,,1,2.29042589413,4,1.10023164707,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_078.jpg,Tr78_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr78,78,,,,,0,36,36,36,,,,,,,,,1,1.3852151069,4,1.53312115753,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_078.jpg,En78_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En78,78,,,,,0,37,37,37,,,,,,,,,1,1.83239212302,2,0.90016238946,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_019.jpg,Tr19_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr19,19,,,,,0,38,38,38,,,,,,,,,1,1.42718022017,2,1.10039051117,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_078.jpg,Al78_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al78,78,,,,,0,39,39,39,,,,,,,,,1,1.43944756347,3,0.750039381341,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_078.jpg,Al78_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al78,78,,,,,0,40,40,40,,,,,,,,,1,2.15027250103,3,0.90019764301,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_11,Enojo,11,María asiste a la cena.,Afirmación,En19,19,,,,,0,41,41,41,,,,,,,,,1,1.44206926743,2,1.66660939824,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_028.jpg,Al28_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al28,28,,,,,0,42,42,42,,,,,,,,,1,2.1016801664,3,0.60032959839,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_019.jpg,Tr19_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr19,19,,,,,0,43,43,43,,,,,,,,,1,2.19862118453,2,1.21665538404,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_075.jpg,Al75_12,Alegría,12,Ana compra el libro.,Afirmación,Al75,75,,,,,0,44,44,44,,,,,,,,,1,0.82746912079,3,0.750223235304,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_028.jpg,En28_12,Enojo,12,Ana compra el libro.,Afirmación,En28,28,,,,,0,45,45,45,,,,,,,,,1,1.99995225152,2,0.816908674113,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_028.jpg,Al28_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al28,28,,,,,0,46,46,46,,,,,,,,,1,2.79925021498,3,0.699974876266,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_075.jpg,Tr75_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr75,75,,,,,0,47,47,47,,,,,,,,,1,1.90139358626,4,1.31669603719,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_028.jpg,En28_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En28,28,,,,,0,48,48,48,,,,,,,,,1,2.85297439566,2,0.750363357012,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En19,19,,,,,0,49,49,49,,,,,,,,,1,1.94252377049,2,0.800304251534,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_019.jpg,Al19_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al19,19,,,,,0,50,50,50,,,,,,,,,1,1.09232949665,3,1.51675815484,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_028.jpg,En28_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En28,28,,,,,0,51,51,51,,,,,,,,,1,2.24989234279,2,1.10020308723,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_028.jpg,Tr28_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr28,28,,,,,0,52,52,52,,,,,,,,,1,2.05330604679,4,1.06681886681,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_075.jpg,Al75_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al75,75,,,,,0,53,53,53,,,,,,,,,1,1.41876845512,3,0.750462423954,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_028.jpg,Al28_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al28,28,,,,,0,54,54,54,,,,,,,,,1,1.38605940714,3,0.85017687019,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_028.jpg,Tr28_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr28,28,,,,,0,55,55,55,,,,,,,,,1,1.58512059169,4,0.900295817457,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_078.jpg,Al78_11,Alegría,11,María asiste a la cena.,Afirmación,Al78,78,,,,,0,56,56,56,,,,,,,,,1,2.15832949932,3,1.31669157471,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_019.jpg,Tr19_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr19,19,,,,,0,57,57,57,,,,,,,,,1,1.99274892465,3,1.41668760311,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_078.jpg,Al78_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al78,78,,,,,0,58,58,58,,,,,,,,,1,1.89807618248,3,0.650209803254,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_019.jpg,Tr19_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr19,19,,,,,0,59,59,59,,,,,,,,,1,1.45499080953,3,1.71659982623,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_078.jpg,Tr78_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr78,78,,,,,0,60,60,60,,,,,,,,,1,1.43537689393,4,0.950328638959,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_078.jpg,Tr78_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr78,78,,,,,0,61,61,61,,,,,,,,,1,1.94844681332,4,0.650167855991,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_019.jpg,En19_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En19,19,,,,,0,62,62,62,,,,,,,,,1,1.68264440903,2,0.900154357005,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_075.jpg,Al75_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al75,75,,,,,0,63,63,63,,,,,,,,,1,1.73564566879,3,0.650394995959,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_028.jpg,Tr28_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr28,28,,,,,0,64,64,64,,,,,,,,,1,1.02485687728,4,1.31682723395,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_028.jpg,En28_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En28,28,,,,,0,65,65,65,,,,,,,,,1,1.31743636176,2,0.966764379989,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_078.jpg,En78_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En78,78,,,,,0,66,66,66,,,,,,,,,1,1.89979825151,2,0.70020112374,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_075.jpg,En75_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En75,75,,,,,0,67,67,67,,,,,,,,,1,2.69472745212,2,0.716521286673,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_075.jpg,En75_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En75,75,,,,,0,68,68,68,,,,,,,,,1,1.46016772658,2,0.76691155241,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_078.jpg,Tr78_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr78,78,,,,,0,69,69,69,,,,,,,,,1,1.56620014467,4,0.700195322523,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_019.jpg,Tr19_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr19,19,,,,,0,70,70,70,,,,,,,,,1,2.04726028589,3,1.01679407776,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_028.jpg,En28_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En28,28,,,,,0,71,71,71,,,,,,,,,1,2.50103016231,2,1.46681279784,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_075.jpg,En75_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En75,75,,,,,0,72,72,72,,,,,,,,,1,2.66813601088,2,0.800132446253,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En19,19,,,,,0,73,73,73,,,,,,,,,1,1.43427823263,2,0.600322012184,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_078.jpg,En78_10,Enojo,10,Laura finaliza la obra.,Afirmación,En78,78,,,,,0,74,74,74,,,,,,,,,1,1.07598657509,2,0.750199584187,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En19,19,,,,,0,75,75,75,,,,,,,,,1,1.84495979087,2,0.900443525372,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_078.jpg,Al78_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al78,78,,,,,0,76,76,76,,,,,,,,,1,1.16757485467,3,0.76661033536,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_078.jpg,En78_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En78,78,,,,,0,77,77,77,,,,,,,,,1,1.78422506224,2,0.900270827597,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_028.jpg,En28_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En28,28,,,,,0,78,78,78,,,,,,,,,1,1.2251800497,2,0.866881698454,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_019.jpg,En19_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En19,19,,,,,0,79,79,79,,,,,,,,,1,1.5681721123,2,0.766868712652,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_019.jpg,Tr19_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr19,19,,,,,0,80,80,80,,,,,,,,,1,1.79231240537,3,1.26672212035,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_028.jpg,En28_11,Enojo,11,María asiste a la cena.,Afirmación,En28,28,,,,,0,81,81,81,,,,,,,,,1,1.55004553956,2,0.600340754578,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_078.jpg,Al78_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al78,78,,,,,0,82,82,82,,,,,,,,,1,1.82819650419,3,0.750225912789,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_019.jpg,En19_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En19,19,,,,,0,83,83,83,,,,,,,,,1,1.78429735433,2,0.70024173226,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_078.jpg,Tr78_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr78,78,,,,,0,84,84,84,,,,,,,,,1,1.49162281913,4,1.05016981948,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_028.jpg,En28_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En28,28,,,,,0,85,85,85,,,,,,,,,1,1.33286313724,2,0.700167655179,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_028.jpg,Tr28_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr28,28,,,,,0,86,86,86,,,,,,,,,1,1.49158265686,4,0.583729192038,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_019.jpg,En19_11,Enojo,11,María asiste a la cena.,Afirmación,En19,19,,,,,0,87,87,87,,,,,,,,,1,1.14207627351,2,1.00011245437,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\03_028.jpg,Tr28_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr28,28,,,,,0,88,88,88,,,,,,,,,1,1.37809612081,4,0.700290819485,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En19,19,,,,,0,89,89,89,,,,,,,,,1,1.01988344908,2,0.700361772835,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_075.jpg,Tr75_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr75,75,,,,,0,90,90,90,,,,,,,,,1,1.62793045144,4,0.750163438141,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\02_075.jpg,Al75_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al75,75,,,,,0,91,91,91,,,,,,,,,1,1.01845501089,3,0.70036221908,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\05_028.jpg,En28_12,Enojo,12,Ana compra el libro.,Afirmación,En28,28,,,,,0,92,92,92,,,,,,,,,1,1.07701963801,4,0.600266677497,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_028.jpg,Tr28_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr28,28,,,,,0,93,93,93,,,,,,,,,1,1.92684932766,4,0.599868624742,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\03_019.jpg,Tr19_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr19,19,,,,,0,94,94,94,,,,,,,,,1,1.43413409469,3,0.75021654159,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
0.25,Stim\\02_019.jpg,Al19_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al19,19,,,,,0,95,95,95,,,,,,,,,1,1.58215259968,3,0.650409722126,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
2.5,Stim\\05_019.jpg,En19_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En19,19,,,,,0,96,96,96,,,,,,,,,1,1.31942796428,2,1.26643295198,,,,,,,,,2018_may._11_1546,60.0033470429,Experimento Piloto1,001,121,
