Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.750147163868,0.7501471638679504,0.0,'1',4.43107032776,4.431070327758789,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',0.550287008286,0.5502870082855225,0.0,'1',2.76540613174,2.7654061317443848,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.500353634357,0.5003536343574524,0.0,'1',2.59886789322,2.598867893218994,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.433668613434,0.4336686134338379,0.0,'1',3.47241950035,3.472419500350952,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',0.45038279891,0.450382798910141,0.0,'1',2.49753117561,2.4975311756134033,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',0.400289267302,0.40028926730155945,0.0,'1',1.69067072868,1.6906707286834717,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',0.383749961853,0.38374996185302734,0.0,'1',1.93848156929,1.9384815692901611,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'2',0.383673667908,0.38367366790771484,0.0,'1',2.10851764679,2.108517646789551,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'4',0.45025831461,0.4502583146095276,0.0,'1',3.21162819862,3.2116281986236572,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',0.333737641573,0.33373764157295227,0.0,'1',2.7142624855,2.7142624855041504,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',0.400309771299,0.4003097712993622,0.0,'1',3.7308318615,3.7308318614959717,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.333817064762,0.3338170647621155,0.0,'1',2.14815974236,2.1481597423553467,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.500757932663,0.5007579326629639,0.0,'1',2.91710495949,2.917104959487915,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'3',0.333689004183,0.33368900418281555,0.0,'1',5.42662286758,5.4266228675842285,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,1.0,'3',0.400277644396,0.40027764439582825,0.0,'1',2.91446185112,2.914461851119995,0.0,14.0
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,1.0,'3',0.400024622679,0.4000246226787567,0.0,'1',5.53321361542,5.5332136154174805,0.0,15.0
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,1.0,'4',0.450286865234,0.450286865234375,0.0,'1',4.0231757164,4.0231757164001465,0.0,16.0
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,1.0,'2',0.383782982826,0.3837829828262329,0.0,'1',2.96725344658,2.9672534465789795,0.0,17.0
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,1.0,'2',0.300385504961,0.3003855049610138,0.0,'1',2.19287276268,2.1928727626800537,0.0,18.0
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,1.0,'2',0.500411689281,0.5004116892814636,0.0,'1',2.50516819954,2.5051681995391846,0.0,19.0
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,1.0,'4',0.333713531494,0.3337135314941406,0.0,'1',2.25790262222,2.2579026222229004,0.0,20.0
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,1.0,'2',1.43313360214,1.433133602142334,0.0,'1',4.30453157425,4.304531574249268,0.0,21.0
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,1.0,'2',0.333581000566,0.33358100056648254,0.0,'1',1.89986598492,1.899865984916687,0.0,22.0
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,1.0,'4',0.400331199169,0.40033119916915894,0.0,'1',0.968465030193,0.9684650301933289,0.0,23.0
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,1.0,'2',2.09983468056,2.099834680557251,0.0,'1',1.66147363186,1.6614736318588257,0.0,24.0
2.5,Stim\\02_078.jpg,Al78_18,Alegría,18,Sofía escucha la música.,Afirmación,Al78,78,1.0,'3',0.333668917418,0.33366891741752625,0.0,'1',2.87362313271,2.8736231327056885,0.0,25.0
2.5,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,1.0,'2',1.51666486263,1.5166648626327515,0.0,'1',2.76791453362,2.7679145336151123,0.0,26.0
0.25,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,1.0,'3',0.966829955578,0.9668299555778503,0.0,'1',7.12232255936,7.1223225593566895,0.0,27.0
2.5,Stim\\02_028.jpg,Al28_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al28,28,1.0,'3',0.400332987309,0.4003329873085022,0.0,'1',2.643887043,2.6438870429992676,0.0,28.0
2.5,Stim\\02_028.jpg,Al28_20,Alegría,20,Karen analiza la idea.,Afirmación,Al28,28,1.0,'3',0.383716493845,0.38371649384498596,0.0,'1',2.57539701462,2.57539701461792,0.0,29.0
0.25,Stim\\05_078.jpg,En78_29,Enojo,29,Miriam mira la película.,Afirmación,En78,78,1.0,'2',1.01674854755,1.0167485475540161,0.0,'1',2.55769824982,2.5576982498168945,0.0,30.0
0.25,Stim\\05_019.jpg,En19_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En19,19,1.0,'2',1.09995234013,1.0999523401260376,0.0,'1',7.58423376083,7.58423376083374,0.0,31.0
2.5,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,1.0,'4',0.38378033042,0.3837803304195404,0.0,'1',2.42482662201,2.4248266220092773,0.0,32.0
2.5,Stim\\05_078.jpg,En78_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En78,78,1.0,'2',0.550440490246,0.5504404902458191,0.0,'1',2.30185461044,2.3018546104431152,0.0,33.0
