Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',1.06676089764,1.0667608976364136,0.0,'1',2.02836608887,2.0283660888671875,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',1.63319551945,1.6331955194473267,0.0,'1',1.31517672539,1.3151767253875732,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',1.16672575474,1.166725754737854,0.0,'1',1.93195128441,1.9319512844085693,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'4',1.51660978794,1.516609787940979,0.0,'1',1.47465538979,1.4746553897857666,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',1.66660475731,1.66660475730896,0.0,'1',4.14774370193,4.1477437019348145,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',1.566644907,1.5666449069976807,0.0,'1',1.48705124855,1.487051248550415,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',1.36662554741,1.3666255474090576,0.0,'1',2.55762481689,2.5576248168945312,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'2',1.93329536915,1.9332953691482544,0.0,'1',1.27356863022,1.2735686302185059,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'2',1.51678788662,1.5167878866195679,0.0,'1',3.0609998703,3.060999870300293,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',1.31673765182,1.3167376518249512,0.0,'1',2.0491631031,2.0491631031036377,0.0,9.0
