Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.850240945816,0.85024094581604,0.0,'1',2.0294046402,2.029404640197754,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',0.650831878185,0.6508318781852722,0.0,'1',1.58003902435,1.5800390243530273,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.483949363232,0.48394936323165894,0.0,'1',2.14665269852,2.1466526985168457,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.600467383862,0.6004673838615417,0.0,'1',2.65424752235,2.654247522354126,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',0.549172997475,0.5491729974746704,0.0,'1',1.68061578274,1.680615782737732,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',0.750622272491,0.7506222724914551,0.0,'1',1.22010076046,1.2201007604599,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',0.500978648663,0.5009786486625671,0.0,'1',3.47027993202,3.4702799320220947,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'3',2.43294811249,2.432948112487793,0.0,'1',1.49067568779,1.490675687789917,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'4',0.966806709766,0.9668067097663879,0.0,'1',1.05832958221,1.0583295822143555,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'4',2.33348822594,2.3334882259368896,0.0,'1',1.21265947819,1.212659478187561,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',0.699950397015,0.6999503970146179,0.0,'1',0.509939730167,0.5099397301673889,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.700238227844,0.7002382278442383,0.0,'1',2.24090027809,2.2409002780914307,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.60046339035,0.6004633903503418,0.0,'1',0.498957574368,0.4989575743675232,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'4',1.31674420834,1.3167442083358765,0.0,'1',0.91309851408,0.9130985140800476,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,1.0,'4',1.93321812153,1.9332181215286255,0.0,'1',0.611419200897,0.6114192008972168,0.0,14.0
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,1.0,'4',1.11699736118,1.1169973611831665,0.0,'1',1.83234989643,1.8323498964309692,0.0,15.0
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,1.0,'3',0.800225913525,0.8002259135246277,0.0,'1',4.33277845383,4.332778453826904,0.0,16.0
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,1.0,'2',0.800281643867,0.8002816438674927,0.0,'1',1.73288929462,1.7328892946243286,0.0,17.0
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,1.0,'2',2.64967060089,2.6496706008911133,0.0,'1',1.18014013767,1.1801401376724243,0.0,18.0
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,1.0,'3',0.450566858053,0.4505668580532074,0.0,'1',1.22045731544,1.2204573154449463,0.0,19.0
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,1.0,'4',0.800435602665,0.8004356026649475,0.0,'1',0.821577966213,0.8215779662132263,0.0,20.0
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,1.0,'2',0.550426900387,0.5504269003868103,0.0,'1',0.920700371265,0.9207003712654114,0.0,21.0
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,1.0,'2',0.45002245903,0.45002245903015137,0.0,'1',1.2332971096,1.2332971096038818,0.0,22.0
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,1.0,'3',0.600075602531,0.6000756025314331,0.0,'1',0.79386729002,0.793867290019989,0.0,23.0
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,1.0,'3',0.800150930882,0.8001509308815002,0.0,'1',2.80848956108,2.8084895610809326,0.0,24.0
2.5,Stim\\02_078.jpg,Al78_18,Alegría,18,Sofía escucha la música.,Afirmación,Al78,78,1.0,'3',0.433347046375,0.43334704637527466,0.0,'1',1.43923974037,1.439239740371704,0.0,25.0
