Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'2',2.69977712631,2.699777126312256,0.0,'1',5.98115825653,5.981158256530762,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'2',5.16550302505,5.165503025054932,0.0,'1',4.20726299286,4.207262992858887,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'3',3.31615209579,3.3161520957946777,0.0,'1',2.61647105217,2.6164710521698,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.533742547035,0.5337425470352173,0.0,'1',7.79802656174,7.7980265617370605,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'3',1.83328139782,1.833281397819519,0.0,'1',6.09307909012,6.093079090118408,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',1.10021519661,1.100215196609497,0.0,'1',3.34946870804,3.34946870803833,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',1.2667324543,1.2667324542999268,0.0,'1',6.34025478363,6.340254783630371,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'4',1.31662881374,1.3166288137435913,0.0,'1',4.04731559753,4.04731559753418,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'4',0.400367617607,0.4003676176071167,0.0,'1',5.98465394974,5.984653949737549,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',4.69896841049,4.698968410491943,0.0,'1',2.43924283981,2.4392428398132324,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'2',3.73269844055,3.732698440551758,0.0,'1',2.34141254425,2.3414125442504883,0.0,10.0
2.5,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,1.0,'3',0.800318419933,0.8003184199333191,0.0,'1',21.2653331757,21.26533317565918,0.0,11.0
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'3',2.64952111244,2.6495211124420166,0.0,'1',7.02075386047,7.020753860473633,0.0,12.0
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,1.0,'2',1.51670122147,1.5167012214660645,0.0,'1',7.99315547943,7.993155479431152,0.0,13.0
0.25,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',1.73323309422,1.733233094215393,0.0,'1',1.73869121075,1.7386912107467651,0.0,14.0
2.5,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'3',1.31668329239,1.316683292388916,0.0,'1',2.3989584446,2.398958444595337,0.0,15.0
