Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Resp_Bloque3.keys,Resp_Bloque3.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,date,frameRate,expName,session,participant,
2.5,Stim\\02_028.jpg,Al28_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al28,28,,,,,0,48,48,48,,,,,,,,,3,0.850531503539,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_075.jpg,Tr75_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr75,75,,,,,0,49,49,49,,,,,,,,,4,0.950184010313,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_028.jpg,Al28_12,Alegría,12,Ana compra el libro.,Afirmación,Al28,28,,,,,0,50,50,50,,,,,,,,,3,0.866815088712,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_019.jpg,En19_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En19,19,,,,,0,51,51,51,,,,,,,,,2,1.98317065367,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_075.jpg,Al75_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al75,75,,,,,0,52,52,52,,,,,,,,,3,1.16682129156,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_019.jpg,Tr19_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr19,19,,,,,0,53,53,53,,,,,,,,,4,3.632745134,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_019.jpg,Al19_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al19,19,,,,,0,54,54,54,,,,,,,,,3,1.21676624688,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_019.jpg,Al19_12,Alegría,12,Ana compra el libro.,Afirmación,Al19,19,,,,,0,55,55,55,,,,,,,,,3,1.58322054418,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_078.jpg,Al78_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al78,78,,,,,0,56,56,56,,,,,,,,,3,0.816900924492,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_078.jpg,Tr78_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr78,78,,,,,0,57,57,57,,,,,,,,,4,0.916841707398,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_075.jpg,Al75_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al75,75,,,,,0,58,58,58,,,,,,,,,4,2.6496449875,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_028.jpg,Al28_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al28,28,,,,,0,59,59,59,,,,,,,,,3,0.500274219323,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_028.jpg,Tr28_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr28,28,,,,,0,60,60,60,,,,,,,,,4,1.21669395472,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_078.jpg,En78_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En78,78,,,,,0,61,61,61,,,,,,,,,2,1.01678382905,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_028.jpg,Tr28_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr28,28,,,,,0,62,62,62,,,,,,,,,4,1.56685752689,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_019.jpg,Al19_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al19,19,,,,,0,63,63,63,,,,,,,,,3,1.16681013536,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_019.jpg,En19_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En19,19,,,,,0,64,64,64,,,,,,,,,2,0.96683530374,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_078.jpg,Tr78_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr78,78,,,,,0,65,65,65,,,,,,,,,4,2.54976043183,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_028.jpg,En28_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En28,28,,,,,0,66,66,66,,,,,,,,,2,0.850227608732,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_075.jpg,Al75_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al75,75,,,,,0,67,67,67,,,,,,,,,3,0.750240416045,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_019.jpg,Tr19_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr19,19,,,,,0,68,68,68,,,,,,,,,4,1.11697361827,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_075.jpg,Al75_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al75,75,,,,,0,69,69,69,,,,,,,,,3,1.21675642943,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_078.jpg,En78_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En78,78,,,,,0,70,70,70,,,,,,,,,2,1.11688124496,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_028.jpg,En28_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En28,28,,,,,0,71,71,71,,,,,,,,,2,0.550088870265,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_028.jpg,En28_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En28,28,,,,,0,72,72,72,,,,,,,,,2,0.500342049001,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_028.jpg,Tr28_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr28,28,,,,,0,73,73,73,,,,,,,,,4,0.800195635071,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_019.jpg,Al19_11,Alegría,11,María asiste a la cena.,Afirmación,Al19,19,,,,,0,74,74,74,,,,,,,,,3,0.600177963655,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_028.jpg,En28_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En28,28,,,,,0,75,75,75,,,,,,,,,2,1.00014993929,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_078.jpg,En78_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En78,78,,,,,0,76,76,76,,,,,,,,,2,3.01618451814,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_028.jpg,Tr28_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr28,28,,,,,0,77,77,77,,,,,,,,,4,0.450287762946,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_075.jpg,Tr75_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr75,75,,,,,0,78,78,78,,,,,,,,,4,1.36694026124,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_019.jpg,En19_10,Enojo,10,Laura finaliza la obra.,Afirmación,En19,19,,,,,0,79,79,79,,,,,,,,,2,0.750179280086,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_078.jpg,En78_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En78,78,,,,,0,80,80,80,,,,,,,,,2,0.600257395778,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_028.jpg,Al28_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al28,28,,,,,0,81,81,81,,,,,,,,,3,1.36683182301,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\05_078.jpg,En78_12,Enojo,12,Ana compra el libro.,Afirmación,En78,78,,,,,0,82,82,82,,,,,,,,,2,0.500270203092,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_075.jpg,En75_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En75,75,,,,,0,83,83,83,,,,,,,,,2,0.850227608732,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_019.jpg,Tr19_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr19,19,,,,,0,84,84,84,,,,,,,,,4,1.61649367868,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_078.jpg,Tr78_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr78,78,,,,,0,85,85,85,,,,,,,,,4,0.900126600523,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_019.jpg,En19_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En19,19,,,,,0,86,86,86,,,,,,,,,2,1.9332886193,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_075.jpg,Al75_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al75,75,,,,,0,87,87,87,,,,,,,,,3,0.650279105737,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_019.jpg,Al19_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al19,19,,,,,0,88,88,88,,,,,,,,,3,0.550426233664,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_028.jpg,Tr28_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr28,28,,,,,0,89,89,89,,,,,,,,,4,0.650333101731,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_075.jpg,Al75_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al75,75,,,,,0,90,90,90,,,,,,,,,3,2.08328368826,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_019.jpg,Al19_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al19,19,,,,,0,91,91,91,,,,,,,,,3,0.500558925471,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_078.jpg,Tr78_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr78,78,,,,,0,92,92,92,,,,,,,,,4,0.700443615019,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_028.jpg,Al28_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al28,28,,,,,0,93,93,93,,,,,,,,,3,0.350224708121,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_075.jpg,Tr75_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr75,75,,,,,0,94,94,94,,,,,,,,,4,0.500358560173,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_075.jpg,Al75_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al75,75,,,,,0,95,95,95,,,,,,,,,4,1.16673695071,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_028.jpg,Al28_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al28,28,,,,,0,96,96,96,,,,,,,,,3,0.333659986782,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_019.jpg,Al19_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al19,19,,,,,0,97,97,97,,,,,,,,,3,0.433674846837,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_019.jpg,Al19_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al19,19,,,,,0,98,98,98,,,,,,,,,3,0.599799099204,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_019.jpg,Al19_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al19,19,,,,,0,99,99,99,,,,,,,,,3,0.650260809574,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\02_078.jpg,Al78_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al78,78,,,,,0,100,100,100,,,,,,,,,3,0.383841899731,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_078.jpg,En78_12,Enojo,12,Ana compra el libro.,Afirmación,En78,78,,,,,0,101,101,101,,,,,,,,,2,0.850231178715,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_075.jpg,Tr75_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr75,75,,,,,0,102,102,102,,,,,,,,,4,1.01677088786,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\02_078.jpg,Al78_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al78,78,,,,,0,103,103,103,,,,,,,,,3,0.750318955673,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
0.25,Stim\\03_075.jpg,Tr75_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr75,75,,,,,0,104,104,104,,,,,,,,,4,1.41670716366,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\05_075.jpg,En75_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En75,75,,,,,0,105,105,105,,,,,,,,,2,1.58320269427,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_078.jpg,Tr78_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr78,78,,,,,0,106,106,106,,,,,,,,,4,1.11679065664,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
2.5,Stim\\03_078.jpg,Tr78_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr78,78,,,,,0,107,107,107,,,,,,,,,4,0.600294434352,,,,,2018_may._03_1018,59.9719797998,Experimento Piloto1,001,103,
