Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\03_028.jpg,Tr28_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr28,28,1.0,'4',0.799964189529,0.799964189529419,0.0,'1',2.135430336,2.135430335998535,0.0,0.0
0.25,Stim\\03_019.jpg,Tr19_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr19,19,1.0,'3',0.650249540806,0.6502495408058167,0.0,'1',2.16634726524,2.1663472652435303,0.0,1.0
2.5,Stim\\03_078.jpg,Tr78_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr78,78,1.0,'4',0.800345301628,0.8003453016281128,0.0,'1',1.07516241074,1.075162410736084,0.0,2.0
0.25,Stim\\02_075.jpg,Al75_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al75,75,1.0,'3',4.34930372238,4.349303722381592,0.0,'1',1.78330314159,1.783303141593933,0.0,3.0
0.25,Stim\\02_019.jpg,Al19_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al19,19,1.0,'3',0.649988472462,0.6499884724617004,0.0,'1',2.3508784771,2.3508784770965576,0.0,4.0
2.5,Stim\\02_075.jpg,Al75_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al75,75,1.0,'3',1.7332265377,1.7332265377044678,0.0,'1',1.41162312031,1.4116231203079224,0.0,5.0
0.25,Stim\\03_075.jpg,Tr75_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr75,75,1.0,'4',0.866925001144,0.8669250011444092,0.0,'1',2.75297212601,2.75297212600708,0.0,6.0
0.25,Stim\\02_019.jpg,Al19_11,Alegría,11,María asiste a la cena.,Afirmación,Al19,19,1.0,'3',0.700284600258,0.7002846002578735,0.0,'1',2.04176068306,2.0417606830596924,0.0,7.0
2.5,Stim\\02_019.jpg,Al19_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al19,19,1.0,'3',0.70013999939,0.7001399993896484,0.0,'1',1.2419526577,1.241952657699585,0.0,8.0
2.5,Stim\\05_075.jpg,En75_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En75,75,1.0,'2',0.950055062771,0.9500550627708435,0.0,'1',1.53189980984,1.5318998098373413,0.0,9.0
0.25,Stim\\03_078.jpg,Tr78_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr78,78,1.0,'4',1.21689856052,1.2168985605239868,0.0,'1',2.50884747505,2.50884747505188,0.0,10.0
0.25,Stim\\02_019.jpg,Al19_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al19,19,1.0,'3',0.866493046284,0.8664930462837219,0.0,'1',1.78452849388,1.7845284938812256,0.0,11.0
2.5,Stim\\05_019.jpg,En19_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En19,19,1.0,'2',0.716893017292,0.7168930172920227,0.0,'1',2.18493175507,2.184931755065918,0.0,12.0
0.25,Stim\\05_019.jpg,En19_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En19,19,1.0,'2',0.650362432003,0.6503624320030212,0.0,'1',1.99992597103,1.999925971031189,0.0,13.0
2.5,Stim\\02_028.jpg,Al28_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al28,28,1.0,'3',1.05018007755,1.0501800775527954,0.0,'1',0.81933671236,0.8193367123603821,0.0,14.0
0.25,Stim\\02_019.jpg,Al19_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al19,19,1.0,'3',0.600251495838,0.6002514958381653,0.0,'1',3.34044933319,3.340449333190918,0.0,15.0
0.25,Stim\\05_028.jpg,En28_11,Enojo,11,María asiste a la cena.,Afirmación,En28,28,1.0,'2',1.16693627834,1.1669362783432007,0.0,'1',2.29260230064,2.292602300643921,0.0,16.0
0.25,Stim\\03_028.jpg,Tr28_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr28,28,1.0,'4',0.800258755684,0.8002587556838989,0.0,'1',1.63607406616,1.6360740661621094,0.0,17.0
0.25,Stim\\03_078.jpg,Tr78_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr78,78,1.0,'4',0.950270175934,0.9502701759338379,0.0,'1',1.60006630421,1.6000663042068481,0.0,18.0
0.25,Stim\\02_019.jpg,Al19_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al19,19,1.0,'3',0.800327897072,0.8003278970718384,0.0,'1',2.3664727211,2.3664727210998535,0.0,19.0
0.25,Stim\\02_019.jpg,Al19_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al19,19,1.0,'3',0.600405454636,0.6004054546356201,0.0,'1',2.50613832474,2.506138324737549,0.0,20.0
2.5,Stim\\03_019.jpg,Tr19_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr19,19,1.0,'2',0.700206458569,0.700206458568573,0.0,'1',3.18427705765,3.184277057647705,0.0,21.0
2.5,Stim\\05_075.jpg,En75_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En75,75,1.0,'2',1.21666073799,1.216660737991333,0.0,'1',1.5842512846,1.5842512845993042,0.0,22.0
0.25,Stim\\05_078.jpg,En78_10,Enojo,10,Laura finaliza la obra.,Afirmación,En78,78,1.0,'2',0.600171208382,0.6001712083816528,0.0,'1',3.7392513752,3.7392513751983643,0.0,23.0
2.5,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,1.0,'2',0.750912666321,0.7509126663208008,0.0,'1',1.43360936642,1.4336093664169312,0.0,24.0
0.25,Stim\\05_019.jpg,En19_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En19,19,1.0,'2',0.900243580341,0.9002435803413391,0.0,'1',1.41092693806,1.4109269380569458,0.0,25.0
0.25,Stim\\02_078.jpg,Al78_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al78,78,1.0,'3',0.800063729286,0.8000637292861938,0.0,'1',1.48316514492,1.4831651449203491,0.0,26.0
