Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Resp_Bloque1.keys,Resp_Bloque1.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,date,frameRate,expName,session,participant,
2.5,Stim\\03_019.jpg,Tr19_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr19,19,,,,,0,21,21,21,,,,,,,,,3,0.58366798146,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,0,22,22,22,,,,,,,,,3,0.750164999859,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_019.jpg,Al19_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al19,19,,,,,0,23,23,23,,,,,,,,,3,0.900066089194,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_028.jpg,En28_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En28,28,,,,,0,24,24,24,,,,,,,,,2,1.10038685159,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_019.jpg,Tr19_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr19,19,,,,,0,25,25,25,,,,,,,,,2,1.06699775225,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_078.jpg,Tr78_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr78,78,,,,,0,26,26,26,,,,,,,,,2,1.06673134274,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_019.jpg,Tr19_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr19,19,,,,,0,27,27,27,,,,,,,,,2,0.600239813182,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_028.jpg,Al28_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al28,28,,,,,0,28,28,28,,,,,,,,,3,0.650170399451,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_078.jpg,Tr78_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr78,78,,,,,0,29,29,29,,,,,,,,,4,1.98343129201,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,0,30,30,30,,,,,,,,,4,0.800323618387,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_028.jpg,Al28_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al28,28,,,,,0,31,31,31,,,,,,,,,3,2.74968617674,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_019.jpg,En19_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En19,19,,,,,0,32,32,32,,,,,,,,,3,1.36665311563,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_019.jpg,Tr19_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr19,19,,,,,0,33,33,33,,,,,,,,,3,0.650355591992,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,0,34,34,34,,,,,,,,,3,0.600231780732,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_075.jpg,Al75_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al75,75,,,,,0,35,35,35,,,,,,,,,3,0.500268863867,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_028.jpg,Tr28_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr28,28,,,,,0,36,36,36,,,,,,,,,4,1.10013070577,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr75,75,,,,,0,37,37,37,,,,,,,,,2,0.500290283726,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_075.jpg,En75_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En75,75,,,,,0,38,38,38,,,,,,,,,3,0.600545938683,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_075.jpg,Tr75_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr75,75,,,,,0,39,39,39,,,,,,,,,3,0.700349545343,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_075.jpg,En75_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En75,75,,,,,0,40,40,40,,,,,,,,,2,0.900271362854,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,0,41,41,41,,,,,,,,,3,2.03328423128,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_019.jpg,Tr19_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr19,19,,,,,0,42,42,42,,,,,,,,,3,0.900195947095,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr75,75,,,,,0,43,43,43,,,,,,,,,3,0.950349656905,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_019.jpg,En19_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En19,19,,,,,0,44,44,44,,,,,,,,,2,0.91683917835,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_078.jpg,Tr78_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr78,78,,,,,0,45,45,45,,,,,,,,,4,0.700159444084,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_019.jpg,Al19_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al19,19,,,,,0,46,46,46,,,,,,,,,3,2.34986931654,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,0,47,47,47,,,,,,,,,4,2.18316479325,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_078.jpg,En78_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En78,78,,,,,0,48,48,48,,,,,,,,,2,0.816969973373,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_028.jpg,Al28_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al28,28,,,,,0,49,49,49,,,,,,,,,3,1.73329061261,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,0,50,50,50,,,,,,,,,3,0.950280934852,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_019.jpg,En19_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En19,19,,,,,0,51,51,51,,,,,,,,,2,0.600267480502,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_078.jpg,En78_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En78,78,,,,,0,52,52,52,,,,,,,,,2,1.41694516203,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_075.jpg,Al75_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al75,75,,,,,0,53,53,53,,,,,,,,,4,1.16645462493,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_028.jpg,En28_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En28,28,,,,,0,54,54,54,,,,,,,,,2,1.116779292,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_019.jpg,Tr19_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr19,19,,,,,0,55,55,55,,,,,,,,,3,1.88329612376,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_028.jpg,Al28_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al28,28,,,,,0,56,56,56,,,,,,,,,3,1.63325941994,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_028.jpg,En28_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En28,28,,,,,0,57,57,57,,,,,,,,,2,0.800228567754,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_078.jpg,Tr78_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr78,78,,,,,0,58,58,58,,,,,,,,,4,0.7002714521,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,0,59,59,59,,,,,,,,,3,0.700258064691,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr75,75,,,,,0,60,60,60,,,,,,,,,4,0.599862734398,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,0,61,61,61,,,,,,,,,4,0.500203711792,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,,,,,0,62,62,62,,,,,,,,,2,0.600366547354,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_075.jpg,En75_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En75,75,,,,,0,63,63,63,,,,,,,,,2,0.60021571584,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_078.jpg,Al78_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al78,78,,,,,0,64,64,64,,,,,,,,,3,0.700466908325,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr75,75,,,,,0,65,65,65,,,,,,,,,4,0.600336202555,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr75,75,,,,,0,66,66,66,,,,,,,,,4,0.550213730039,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,0,67,67,67,,,,,,,,,3,0.534023885819,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,4,0.500283590023,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_075.jpg,Tr75_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr75,75,,,,,0,69,69,69,,,,,,,,,4,0.533803439765,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_028.jpg,Al28_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al28,28,,,,,0,70,70,70,,,,,,,,,3,0.600270604231,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_078.jpg,En78_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En78,78,,,,,0,71,71,71,,,,,,,,,2,0.533681168061,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,0,72,72,72,,,,,,,,,4,1.71672011963,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_019.jpg,Al19_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al19,19,,,,,0,73,73,73,,,,,,,,,3,0.950181421751,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,0,74,74,74,,,,,,,,,4,0.500082332586,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_028.jpg,Tr28_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr28,28,,,,,0,75,75,75,,,,,,,,,4,0.50003770788,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_078.jpg,En78_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En78,78,,,,,0,76,76,76,,,,,,,,,2,1.36668524542,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_028.jpg,Al28_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al28,28,,,,,0,77,77,77,,,,,,,,,3,0.76663508725,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,0,78,78,78,,,,,,,,,4,0.650166383224,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_078.jpg,Al78_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al78,78,,,,,0,79,79,79,,,,,,,,,3,0.600217500829,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,0,80,80,80,,,,,,,,,3,0.750835262981,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_019.jpg,Al19_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al19,19,,,,,0,81,81,81,,,,,,,,,3,1.21673685389,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_019.jpg,Tr19_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr19,19,,,,,0,82,82,82,,,,,,,,,2,0.650359161966,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_075.jpg,Al75_12,Alegría,12,Ana compra el libro.,Afirmación,Al75,75,,,,,0,83,83,83,,,,,,,,,3,0.650406464159,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_078.jpg,En78_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En78,78,,,,,0,84,84,84,,,,,,,,,2,0.600594579613,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,0,85,85,85,,,,,,,,,4,1.15042498341,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_028.jpg,En28_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En28,28,,,,,0,86,86,86,,,,,,,,,2,0.950270671168,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_028.jpg,Tr28_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr28,28,,,,,0,87,87,87,,,,,,,,,4,0.550326630553,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,0,88,88,88,,,,,,,,,4,0.600296932811,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_075.jpg,Tr75_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr75,75,,,,,0,89,89,89,,,,,,,,,4,0.967068303918,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_078.jpg,En78_11,Enojo,11,María asiste a la cena.,Afirmación,En78,78,,,,,0,90,90,90,,,,,,,,,2,0.600279529175,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_075.jpg,Al75_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al75,75,,,,,0,91,91,91,,,,,,,,,3,0.550502451904,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\03_019.jpg,Tr19_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr19,19,,,,,0,92,92,92,,,,,,,,,2,1.56679716419,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\05_075.jpg,En75_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En75,75,,,,,0,93,93,93,,,,,,,,,2,0.849927551786,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_019.jpg,En19_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En19,19,,,,,0,94,94,94,,,,,,,,,2,0.550175799039,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_075.jpg,Al75_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al75,75,,,,,0,95,95,95,,,,,,,,,3,0.550284237081,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_028.jpg,Tr28_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr28,28,,,,,0,96,96,96,,,,,,,,,4,0.549945535542,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_078.jpg,Al78_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al78,78,,,,,0,97,97,97,,,,,,,,,3,1.21717774602,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_075.jpg,En75_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En75,75,,,,,0,98,98,98,,,,,,,,,2,1.06687191058,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_075.jpg,Tr75_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr75,75,,,,,0,99,99,99,,,,,,,,,4,1.05035809097,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_075.jpg,Tr75_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr75,75,,,,,0,100,100,100,,,,,,,,,4,0.80031023097,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\03_019.jpg,Tr19_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr19,19,,,,,0,101,101,101,,,,,,,,,2,1.26674196342,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_078.jpg,En78_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En78,78,,,,,0,102,102,102,,,,,,,,,2,0.950086371122,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_078.jpg,Al78_12,Alegría,12,Ana compra el libro.,Afirmación,Al78,78,,,,,0,103,103,103,,,,,,,,,3,2.03315883585,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_028.jpg,Al28_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al28,28,,,,,0,104,104,104,,,,,,,,,3,1.36647863302,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\05_028.jpg,En28_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En28,28,,,,,0,105,105,105,,,,,,,,,2,1.0668143447,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_028.jpg,Al28_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al28,28,,,,,0,106,106,106,,,,,,,,,3,1.66666235295,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
0.25,Stim\\02_078.jpg,Al78_12,Alegría,12,Ana compra el libro.,Afirmación,Al78,78,,,,,0,107,107,107,,,,,,,,,3,1.93320127395,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
2.5,Stim\\02_028.jpg,Al28_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al28,28,,,,,0,108,108,108,,,,,,,,,3,0.60043125318,,,,,2018_may._04_1624,60.006935481,Experimento Piloto1,001,107,
