Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'2',0.400381356478,0.4003813564777374,0.0,'1',1.76768147945,1.7676814794540405,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'2',0.550357282162,0.5503572821617126,0.0,'1',1.02555704117,1.025557041168213,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'4',0.383702844381,0.3837028443813324,0.0,'1',1.74989581108,1.7498958110809326,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.233514919877,0.2335149198770523,0.0,'1',0.986666560173,0.9866665601730347,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',0.399998933077,0.3999989330768585,0.0,'1',1.4816890955,1.4816890954971313,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.2837254107,0.28372541069984436,0.0,'1',0.516871750355,0.5168717503547668,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.283672749996,0.2836727499961853,0.0,'1',1.22424590588,1.2242459058761597,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'4',0.716557502747,0.716557502746582,0.0,'1',0.449308007956,0.44930800795555115,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'2',0.283811986446,0.2838119864463806,0.0,'1',1.41748917103,1.4174891710281372,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',0.333658784628,0.33365878462791443,0.0,'1',0.716017067432,0.7160170674324036,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'2',0.333740472794,0.3337404727935791,0.0,'1',0.507564783096,0.5075647830963135,0.0,10.0
2.5,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,1.0,'4',0.333594530821,0.33359453082084656,0.0,'1',0.321173220873,0.32117322087287903,0.0,11.0
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'3',0.333656579256,0.33365657925605774,0.0,'1',0.926258385181,0.926258385181427,0.0,12.0
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,1.0,'2',0.283782094717,0.28378209471702576,0.0,'1',0.513157188892,0.5131571888923645,0.0,13.0
0.25,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.333732426167,0.3337324261665344,0.0,'1',0.768437385559,0.768437385559082,0.0,14.0
2.5,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'4',0.400374233723,0.40037423372268677,0.0,'1',0.198881611228,0.1988816112279892,0.0,15.0
0.25,Stim\\03_028.jpg,Tr28_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr28,28,1.0,'4',0.383790314198,0.3837903141975403,0.0,'1',0.963659763336,0.9636597633361816,0.0,16.0
0.25,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.450362026691,0.45036202669143677,0.0,'1',0.540619730949,0.5406197309494019,0.0,17.0
0.25,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.400311291218,0.40031129121780396,0.0,'1',0.650946557522,0.6509465575218201,0.0,18.0
2.5,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.350302070379,0.3503020703792572,0.0,'1',0.39865526557,0.3986552655696869,0.0,19.0
2.5,Stim\\05_078.jpg,En78_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En78,78,1.0,'2',0.383747458458,0.3837474584579468,0.0,'1',0.767766237259,0.7677662372589111,0.0,20.0
0.25,Stim\\02_075.jpg,Al75_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al75,75,1.0,'3',0.300294160843,0.3002941608428955,0.0,'1',1.07097268105,1.0709726810455322,0.0,21.0
2.5,Stim\\03_075.jpg,Tr75_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr75,75,1.0,'4',0.283761560917,0.28376156091690063,0.0,'1',0.349745154381,0.34974515438079834,0.0,22.0
0.25,Stim\\05_075.jpg,En75_18,Enojo,18,Sofía escucha la música.,Afirmación,En75,75,1.0,'2',0.433580875397,0.4335808753967285,0.0,'1',0.674259901047,0.6742599010467529,0.0,23.0
2.5,Stim\\02_075.jpg,Al75_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al75,75,1.0,'3',0.233867913485,0.23386791348457336,0.0,'1',0.41772300005,0.41772300004959106,0.0,24.0
0.25,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',0.350331068039,0.35033106803894043,0.0,'1',2.65724253654,2.6572425365448,0.0,25.0
0.25,Stim\\02_028.jpg,Al28_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al28,28,1.0,'3',0.300040245056,0.30004024505615234,0.0,'1',1.26547837257,1.2654783725738525,0.0,26.0
0.25,Stim\\02_075.jpg,Al75_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al75,75,1.0,'3',0.333614170551,0.33361417055130005,0.0,'1',0.4982868433,0.4982868432998657,0.0,27.0
2.5,Stim\\05_019.jpg,En19_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En19,19,1.0,'2',0.550060987473,0.5500609874725342,0.0,'1',0.30267444253,0.30267444252967834,0.0,28.0
2.5,Stim\\02_019.jpg,Al19_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al19,19,1.0,'3',1.06679177284,1.0667917728424072,0.0,'1',0.400798618793,0.40079861879348755,0.0,29.0
0.25,Stim\\02_078.jpg,Al78_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al78,78,1.0,'3',0.450300455093,0.4503004550933838,0.0,'1',0.546760082245,0.546760082244873,0.0,30.0
0.25,Stim\\03_019.jpg,Tr19_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr19,19,1.0,'4',0.433716535568,0.4337165355682373,0.0,'1',1.01969563961,1.0196956396102905,0.0,31.0
2.5,Stim\\05_019.jpg,En19_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En19,19,1.0,'3',0.600205898285,0.6002058982849121,0.0,'1',0.572850883007,0.5728508830070496,0.0,32.0
2.5,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,1.0,'3',0.383515417576,0.3835154175758362,0.0,'1',0.683585107327,0.6835851073265076,0.0,33.0
0.25,Stim\\05_078.jpg,En78_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En78,78,1.0,'2',0.350364983082,0.3503649830818176,0.0,'1',1.16603326797,1.1660332679748535,0.0,34.0
