Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,date,frameRate,expName,session,participant,
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,,,,,0,12,12,12,,,,,,,,,1,7.02075408718,3,2.64952108699,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,,,,,0,13,13,13,,,,,,,,,1,7.99315545306,2,1.51670126574,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,,,,,0,14,14,14,,,,,,,,,1,1.73869119125,2,1.73323313585,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,,,,,0,15,15,15,,,,,,,,,1,2.39895836866,3,1.31668323733,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_028.jpg,Tr28_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr28,28,,,,,0,16,16,16,,,,,,,,,1,5.47978631876,4,4.43260589011,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,,,,,0,17,17,17,,,,,,,,,1,8.60516317493,2,3.1995481296,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,,,,,0,18,18,18,,,,,,,,,1,3.63486185064,2,0.800177874326,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,,,,,0,19,19,19,,,,,,,,,1,10.8124545943,3,1.98316842994,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_078.jpg,En78_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En78,78,,,,,0,20,20,20,,,,,,,,,1,2.86746086854,2,1.16675383371,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al75,75,,,,,0,21,21,21,,,,,,,,,1,2.35460715032,2,0.900098531488,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_075.jpg,Tr75_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr75,75,,,,,0,22,22,22,,,,,,,,,1,6.81505532579,3,1.93316369971,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_075.jpg,En75_18,Enojo,18,Sofía escucha la música.,Afirmación,En75,75,,,,,0,23,23,23,,,,,,,,,1,3.73986125267,3,3.41607375225,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_075.jpg,Al75_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al75,75,,,,,0,24,24,24,,,,,,,,,1,5.01491493627,3,0.30037154582,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,,,,,0,25,25,25,,,,,,,,,1,1.84165570385,3,0.283856365366,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_028.jpg,Al28_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al28,28,,,,,0,26,26,26,,,,,,,,,1,3.6826572086,3,0.450287562006,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al75,75,,,,,0,27,27,27,,,,,,,,,1,2.64812120801,2,0.866586223085,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_019.jpg,En19_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En19,19,,,,,0,28,28,28,,,,,,,,,1,2.35225988751,4,13.3130128501,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_019.jpg,Al19_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al19,19,,,,,0,29,29,29,,,,,,,,,1,3.11773397212,3,1.68326901417,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_078.jpg,Al78_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al78,78,,,,,0,30,30,30,,,,,,,,,1,2.89490242348,2,1.06665690872,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_019.jpg,Tr19_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr19,19,,,,,0,31,31,31,,,,,,,,,1,2.50329687787,3,0.900318977843,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_019.jpg,En19_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En19,19,,,,,0,32,32,32,,,,,,,,,1,2.57214441646,2,8.18140146762,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,,,,,0,33,33,33,,,,,,,,,1,4.01588775621,2,0.900102547717,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_078.jpg,En78_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En78,78,,,,,0,34,34,34,,,,,,,,,1,10.2461194302,3,1.66671947264,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_078.jpg,En78_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En78,78,,,,,0,35,35,35,,,,,,,,,1,3.02305627897,3,2.69963737913,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_078.jpg,Tr78_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr78,78,,,,,0,36,36,36,,,,,,,,,1,1.39004189373,3,1.63327053141,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_078.jpg,Tr78_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr78,78,,,,,0,37,37,37,,,,,,,,,1,1.47169897202,3,1.01674589051,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_028.jpg,Tr28_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr28,28,,,,,0,38,38,38,,,,,,,,,1,2.03267202402,3,1.01675436921,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_028.jpg,Al28_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al28,28,,,,,0,39,39,39,,,,,,,,,1,2.19670597811,3,6.79837815743,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_019.jpg,Al19_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al19,19,,,,,0,40,40,40,,,,,,,,,1,3.16850981834,2,0.550191261756,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_019.jpg,Al19_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al19,19,,,,,0,41,41,41,,,,,,,,,1,2.14955901804,2,3.04940943582,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_075.jpg,Tr75_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr75,75,,,,,0,42,42,42,,,,,,,,,1,3.43843923981,4,2.29975795526,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_075.jpg,Tr75_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr75,75,,,,,0,43,43,43,,,,,,,,,1,1.78921892376,4,0.750221785098,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_18,Alegría,18,Sofía escucha la música.,Afirmación,Al75,75,,,,,0,44,44,44,,,,,,,,,1,1.57470810939,3,0.450421882558,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_028.jpg,En28_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En28,28,,,,,0,45,45,45,,,,,,,,,1,2.51290726795,3,0.750221785098,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_019.jpg,Al19_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al19,19,,,,,0,46,46,46,,,,,,,,,1,1.61651482346,2,0.966854060943,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_075.jpg,Tr75_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr75,75,,,,,0,47,47,47,,,,,,,,,1,2.70574695614,3,1.48307337918,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,,,,,0,48,48,48,,,,,,,,,1,1.5213850814,2,1.21685539969,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_075.jpg,Tr75_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr75,75,,,,,0,49,49,49,,,,,,,,,1,4.49867598313,4,0.716614425938,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_078.jpg,Al78_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al78,78,,,,,0,50,50,50,,,,,,,,,1,2.95254155905,3,1.26683603254,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_028.jpg,Tr28_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr28,28,,,,,0,51,51,51,,,,,,,,,1,4.1495866854,4,3.11607794698,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_028.jpg,Al28_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al28,28,,,,,0,52,52,52,,,,,,,,,1,3.26405323199,3,0.600141996013,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,,,,,0,53,53,53,,,,,,,,,1,6.08787866347,2,1.73317913988,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,,,,,0,54,54,54,,,,,,,,,1,1.43525749384,2,0.900363156363,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_019.jpg,Tr19_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr19,19,,,,,0,55,55,55,,,,,,,,,1,1.53787482574,2,0.800320673584,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_019.jpg,Tr19_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr19,19,,,,,0,56,56,56,,,,,,,,,1,1.84152763076,2,0.750160649166,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_019.jpg,Tr19_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr19,19,,,,,0,57,57,57,,,,,,,,,1,4.94686662728,3,0.500230710052,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al75,75,,,,,0,58,58,58,,,,,,,,,1,3.83237732205,2,1.01683157006,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_078.jpg,Al78_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al78,78,,,,,0,59,59,59,,,,,,,,,1,4.44842046171,3,0.350319156342,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_075.jpg,En75_20,Enojo,20,Karen analiza la idea.,Afirmación,En75,75,,,,,0,60,60,60,,,,,,,,,1,1.07604015872,2,0.950207683671,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_028.jpg,Tr28_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr28,28,,,,,0,61,61,61,,,,,,,,,1,1.95813036501,4,4.84888982502,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_028.jpg,Al28_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al28,28,,,,,0,62,62,62,,,,,,,,,1,1.68668637891,3,1.01683335505,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_075.jpg,Tr75_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr75,75,,,,,0,63,63,63,,,,,,,,,1,1.38675260207,3,1.56663370384,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,,,,,0,64,64,64,,,,,,,,,1,1.58206628742,2,1.41669091279,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,,,,,0,65,65,65,,,,,,,,,1,1.57794519007,2,0.600263821629,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_29,Alegría,29,Miriam mira la película.,Afirmación,Al75,75,,,,,0,66,66,66,,,,,,,,,1,1.94068029567,2,3.0158605351,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_075.jpg,Tr75_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr75,75,,,,,0,67,67,67,,,,,,,,,1,2.49807399501,4,0.600192422,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_028.jpg,Tr28_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,1,1.48719938525,3,1.66668421908,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_078.jpg,Tr78_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr78,78,,,,,0,69,69,69,,,,,,,,,1,3.11831275536,3,0.966806758689,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_028.jpg,Al28_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al28,28,,,,,0,70,70,70,,,,,,,,,1,3.88190902973,2,4.6490569894,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_075.jpg,Al75_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al75,75,,,,,0,71,71,71,,,,,,,,,1,1.53612419608,3,0.750225355079,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_019.jpg,Al19_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al19,19,,,,,0,72,72,72,,,,,,,,,1,2.44064638084,2,0.500384219254,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_028.jpg,Tr28_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr28,28,,,,,0,73,73,73,,,,,,,,,1,2.71714635317,4,6.948267845,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,,,,,0,74,74,74,,,,,,,,,1,3.21915848397,3,1.68329980526,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,,,,,0,75,75,75,,,,,,,,,1,1.56627893693,2,0.500433752747,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_019.jpg,Tr19_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr19,19,,,,,0,76,76,76,,,,,,,,,1,1.68887924002,3,2.34977027169,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En28,28,,,,,0,77,77,77,,,,,,,,,1,1.63286176853,3,0.433591204994,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_019.jpg,Al19_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al19,19,,,,,0,78,78,78,,,,,,,,,1,1.53855312222,3,0.816893866236,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_075.jpg,Tr75_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr75,75,,,,,0,79,79,79,,,,,,,,,1,1.31350595384,3,1.31661853142,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\02_078.jpg,Al78_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al78,78,,,,,0,80,80,80,,,,,,,,,1,1.69988683159,3,1.51661424744,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\02_019.jpg,Al19_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al19,19,,,,,0,81,81,81,,,,,,,,,1,3.3888932522,2,1.41658381335,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_019.jpg,Tr19_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr19,19,,,,,0,82,82,82,,,,,,,,,1,3.93905907784,2,2.44963916412,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,,,,,0,83,83,83,,,,,,,,,1,2.09721327248,2,1.93324893302,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_019.jpg,En19_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En19,19,,,,,0,84,84,84,,,,,,,,,1,2.18591481667,2,1.26685745243,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_028.jpg,Tr28_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr28,28,,,,,0,85,85,85,,,,,,,,,1,1.5923487265,3,2.24976928995,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\05_028.jpg,En28_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En28,28,,,,,0,86,86,86,,,,,,,,,1,1.78900026239,2,2.69950484357,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,,,,,0,87,87,87,,,,,,,,,1,2.87256460328,2,0.750419472821,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\03_075.jpg,Tr75_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr75,75,,,,,0,88,88,88,,,,,,,,,1,1.46974842341,3,0.700428576274,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En28,28,,,,,0,89,89,89,,,,,,,,,1,1.3303955361,3,0.500072738372,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_075.jpg,Tr75_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr75,75,,,,,0,90,90,90,,,,,,,,,1,1.98667325923,3,1.06679836923,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_019.jpg,En19_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En19,19,,,,,0,91,91,91,,,,,,,,,1,2.92183302483,3,1.36689547273,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
2.5,Stim\\03_019.jpg,Tr19_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr19,19,,,,,0,92,92,92,,,,,,,,,1,2.74814003966,3,1.48327686813,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,,,,,0,93,93,93,,,,,,,,,1,3.73989293626,2,0.433641630982,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_18,Enojo,18,Sofía escucha la música.,Afirmación,En28,28,,,,,0,94,94,94,,,,,,,,,1,2.15788019856,2,0.750329330789,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
0.25,Stim\\05_028.jpg,En28_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En28,28,,,,,0,95,95,95,,,,,,,,,1,1.01817834556,2,0.500257038665,,,,,,,,,2018_jun._13_1556,60.0375618551,Experimento Piloto1,001,133,
