Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,date,frameRate,expName,session,participant,
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,,,,,0,12,12,12,,,,,,,,,1,1.58031967399,3,0.800119862127,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,,,,,0,13,13,13,,,,,,,,,1,0.966161038294,4,0.866677703859,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,,,,,0,14,14,14,,,,,,,,,1,2.86444423421,3,0.850193314496,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,,,,,0,15,15,15,,,,,,,,,1,2.76612962246,2,0.700251862192,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,,,,,0,16,16,16,,,,,,,,,1,1.30815946036,4,1.16686762687,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,,,,,0,17,17,17,,,,,,,,,1,2.10172126656,2,0.650239099508,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,,,,,0,18,18,18,,,,,,,,,1,1.68241891233,2,0.90020786217,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,,,,,0,19,19,19,,,,,,,,,1,2.71993986366,3,0.549992681538,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,,,,,0,20,20,20,,,,,,,,,1,1.22638055645,2,1.46650732649,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,,,,,0,21,21,21,,,,,,,,,1,2.87195815268,2,1.11679640574,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,,,,,0,22,22,22,,,,,,,,,1,2.36643717636,2,0.750237850014,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,,,,,0,23,23,23,,,,,,,,,1,1.63454367605,4,0.483836016472,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,,,,,0,24,24,24,,,,,,,,,1,6.39508003006,4,1.43298743188,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_078.jpg,Al78_18,Alegría,18,Sofía escucha la música.,Afirmación,Al78,78,,,,,0,25,25,25,,,,,,,,,1,1.070693219,3,0.550309071145,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,,,,,0,26,26,26,,,,,,,,,1,3.73421889698,4,0.500455618883,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,,,,,0,27,27,27,,,,,,,,,1,1.37449194701,2,1.41673330632,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_028.jpg,Al28_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al28,28,,,,,0,28,28,28,,,,,,,,,1,3.02898601817,3,1.20020545243,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_028.jpg,Al28_20,Alegría,20,Karen analiza la idea.,Afirmación,Al28,28,,,,,0,29,29,29,,,,,,,,,1,0.826662674237,3,0.550191261756,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_078.jpg,En78_29,Enojo,29,Miriam mira la película.,Afirmación,En78,78,,,,,0,30,30,30,,,,,,,,,1,1.44082934239,2,0.750321298331,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_019.jpg,En19_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En19,19,,,,,0,31,31,31,,,,,,,,,1,1.51953940099,2,0.766678953353,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,,,,,0,32,32,32,,,,,,,,,1,1.42336186938,3,3.68262017004,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_078.jpg,En78_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En78,78,,,,,0,33,33,33,,,,,,,,,1,1.83641764856,2,0.550272032587,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,,,,,0,34,34,34,,,,,,,,,1,1.43338905479,3,0.650277476808,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,,,,,0,35,35,35,,,,,,,,,1,2.3400960682,2,1.21676704265,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,,,,,0,36,36,36,,,,,,,,,1,2.51654418655,4,2.99953277868,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_019.jpg,Al19_18,Alegría,18,Sofía escucha la música.,Afirmación,Al19,19,,,,,0,37,37,37,,,,,,,,,1,1.49113305856,3,0.433780860259,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,,,,,0,38,38,38,,,,,,,,,1,1.38294120062,3,1.26673785805,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_078.jpg,Al78_29,Alegría,29,Miriam mira la película.,Afirmación,Al78,78,,,,,0,39,39,39,,,,,,,,,1,2.5077566772,3,0.76691814211,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,,,,,0,40,40,40,,,,,,,,,1,0.990837196351,2,0.816847902725,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_075.jpg,Tr75_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr75,75,,,,,0,41,41,41,,,,,,,,,1,1.36275117051,4,1.01682487634,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,,,,,0,42,42,42,,,,,,,,,1,1.73130043714,3,0.333626369311,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_075.jpg,En75_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En75,75,,,,,0,43,43,43,,,,,,,,,1,1.78980083073,2,0.550215805379,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_019.jpg,Tr19_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr19,19,,,,,0,44,44,44,,,,,,,,,1,4.29563864291,2,2.18308471387,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_075.jpg,Al75_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al75,75,,,,,0,45,45,45,,,,,,,,,1,1.17674487306,3,0.950183586296,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_019.jpg,Tr19_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr19,19,,,,,0,46,46,46,,,,,,,,,1,1.08667513347,4,3.24944308289,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_075.jpg,Al75_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al75,75,,,,,0,47,47,47,,,,,,,,,1,1.64946307479,3,0.599634612398,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_019.jpg,Al19_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al19,19,,,,,0,48,48,48,,,,,,,,,1,2.24670579961,3,1.31671670591,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,,,,,0,49,49,49,,,,,,,,,1,0.867875432637,4,1.36672366737,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_078.jpg,Al78_20,Alegría,20,Karen analiza la idea.,Afirmación,Al78,78,,,,,0,50,50,50,,,,,,,,,1,0.976311388062,3,0.950162612655,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,,,,,0,51,51,51,,,,,,,,,1,3.62330671317,2,1.11664468153,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_028.jpg,Tr28_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr28,28,,,,,0,52,52,52,,,,,,,,,1,0.870194581839,4,0.900173501099,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_028.jpg,Tr28_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr28,28,,,,,0,53,53,53,,,,,,,,,1,0.823026201879,4,0.700218839863,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_075.jpg,Al75_29,Alegría,29,Miriam mira la película.,Afirmación,Al75,75,,,,,0,54,54,54,,,,,,,,,1,1.02427007267,3,0.500645720395,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_078.jpg,Tr78_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr78,78,,,,,0,55,55,55,,,,,,,,,1,0.860113846709,4,0.600266052867,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_019.jpg,En19_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En19,19,,,,,0,56,56,56,,,,,,,,,1,0.948292834868,2,0.600333882516,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_078.jpg,Tr78_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr78,78,,,,,0,57,57,57,,,,,,,,,1,2.26638710737,4,0.85024641797,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_078.jpg,Tr78_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr78,78,,,,,0,58,58,58,,,,,,,,,1,0.975074389489,4,0.400624657505,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_075.jpg,En75_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En75,75,,,,,0,59,59,59,,,,,,,,,1,0.913332452738,2,0.550327367299,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_075.jpg,Al75_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al75,75,,,,,0,60,60,60,,,,,,,,,1,1.16554004002,3,0.400308714146,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_019.jpg,Tr19_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr19,19,,,,,0,61,61,61,,,,,,,,,1,0.975088669414,2,1.58330640972,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,,,,,0,62,62,62,,,,,,,,,1,0.896637434469,4,0.916901095449,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_019.jpg,Tr19_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr19,19,,,,,0,63,63,63,,,,,,,,,1,1.83222916782,2,4.349037533,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_028.jpg,Al28_29,Alegría,29,Miriam mira la película.,Afirmación,Al28,28,,,,,0,64,64,64,,,,,,,,,1,1.17518300617,3,0.433570677601,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_019.jpg,Al19_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al19,19,,,,,0,65,65,65,,,,,,,,,1,0.873539654461,3,0.450330401784,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_078.jpg,Al78_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al78,78,,,,,0,66,66,66,,,,,,,,,1,1.33464426027,3,0.55021937536,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_075.jpg,En75_29,Enojo,29,Miriam mira la película.,Afirmación,En75,75,,,,,0,67,67,67,,,,,,,,,1,0.70750918824,2,0.650353785162,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_028.jpg,Tr28_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,1,0.775608369465,4,0.550274263825,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_075.jpg,Al75_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al75,75,,,,,0,69,69,69,,,,,,,,,1,1.21743195169,3,0.750206612677,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_019.jpg,En19_20,Enojo,20,Karen analiza la idea.,Afirmación,En19,19,,,,,0,70,70,70,,,,,,,,,1,0.675373553934,2,0.800133695805,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_028.jpg,En28_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En28,28,,,,,0,71,71,71,,,,,,,,,1,0.969581973021,2,0.549861038472,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_028.jpg,En28_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En28,28,,,,,0,72,72,72,,,,,,,,,1,0.766948040705,2,0.450294255721,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,,,,,0,73,73,73,,,,,,,,,1,1.83211180468,2,0.50034271822,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_078.jpg,En78_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En78,78,,,,,0,74,74,74,,,,,,,,,1,0.666856470681,2,0.483779343016,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_078.jpg,Tr78_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr78,78,,,,,0,75,75,75,,,,,,,,,1,0.924174486413,4,0.400318531596,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,,,,,0,76,76,76,,,,,,,,,1,0.917061744614,3,0.333704908903,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_019.jpg,Al19_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al19,19,,,,,0,77,77,77,,,,,,,,,1,0.916151845591,3,0.600418223327,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_075.jpg,En75_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En75,75,,,,,0,78,78,78,,,,,,,,,1,1.22236477357,2,1.1668435295,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_078.jpg,Al78_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al78,78,,,,,0,79,79,79,,,,,,,,,1,0.707908579915,3,1.0998180202,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_078.jpg,Tr78_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr78,78,,,,,0,80,80,80,,,,,,,,,1,0.702746386732,4,0.899950377258,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_028.jpg,En28_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En28,28,,,,,0,81,81,81,,,,,,,,,1,1.21762339195,2,0.550264892624,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_019.jpg,En19_29,Enojo,29,Miriam mira la película.,Afirmación,En19,19,,,,,0,82,82,82,,,,,,,,,1,0.675167833753,2,0.433725525546,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_019.jpg,Al19_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al19,19,,,,,0,83,83,83,,,,,,,,,1,0.622797544567,3,0.383621728335,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,,,,,0,84,84,84,,,,,,,,,1,0.964924485967,2,0.65040421115,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_078.jpg,Al78_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al78,78,,,,,0,85,85,85,,,,,,,,,1,0.833565679627,3,0.400069525389,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_075.jpg,Tr75_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr75,75,,,,,0,86,86,86,,,,,,,,,1,1.00111472671,4,0.400318085347,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\02_019.jpg,Al19_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al19,19,,,,,0,87,87,87,,,,,,,,,1,1.35786118841,3,0.450464276088,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_028.jpg,Al28_29,Alegría,29,Miriam mira la película.,Afirmación,Al28,28,,,,,0,88,88,88,,,,,,,,,1,0.624888661203,3,0.333700000178,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_019.jpg,Tr19_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr19,19,,,,,0,89,89,89,,,,,,,,,1,1.68427798018,4,1.73332907911,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_075.jpg,Tr75_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr75,75,,,,,0,90,90,90,,,,,,,,,1,0.766891813497,4,0.650389931224,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_078.jpg,Tr78_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr78,78,,,,,0,91,91,91,,,,,,,,,1,0.633666353103,4,0.650250701947,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\02_019.jpg,Al19_18,Alegría,18,Sofía escucha la música.,Afirmación,Al19,19,,,,,0,92,92,92,,,,,,,,,1,0.658101537413,3,0.400253379434,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_028.jpg,Tr28_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr28,28,,,,,0,93,93,93,,,,,,,,,1,0.765140737594,4,0.500305679662,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\03_078.jpg,Tr78_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr78,78,,,,,0,94,94,94,,,,,,,,,1,0.808102340658,4,0.500305679662,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
0.25,Stim\\05_019.jpg,En19_29,Enojo,29,Miriam mira la película.,Afirmación,En19,19,,,,,0,95,95,95,,,,,,,,,1,0.607583622353,2,0.450292024483,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
2.5,Stim\\03_078.jpg,Tr78_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr78,78,,,,,0,96,96,96,,,,,,,,,1,1.1578159389,3,0.500298539699,,,,,,,,,2018_may._18_1050,60.0489844043,Experimento Piloto1,001,123,
