Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque3.keys_raw,Resp_Bloque3.rt_mean,Resp_Bloque3.rt_raw,Resp_Bloque3.rt_std,Sig_B3.keys_raw,Sig_B3.rt_mean,Sig_B3.rt_raw,Sig_B3.rt_std,order
2.5,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'3',3.76655864716,3.7665586471557617,0.0,'1',9.505651474,9.505651473999023,0.0,0.0
2.5,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,1.0,'2',1.88264477253,1.882644772529602,0.0,'1',7.32324171066,7.323241710662842,0.0,1.0
2.5,Stim\\02_075.jpg,Al75_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al75,75,1.0,'3',0.584410071373,0.5844100713729858,0.0,'1',5.43567991257,5.435679912567139,0.0,2.0
0.25,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'3',0.600695014,0.600695013999939,0.0,'1',7.32440280914,7.324402809143066,0.0,3.0
0.25,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,1.0,'2',0.499891549349,0.4998915493488312,0.0,'1',4.23962783813,4.239627838134766,0.0,4.0
0.25,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'4',4.5822262764,4.582226276397705,0.0,'1',3.63400840759,3.6340084075927734,0.0,5.0
2.5,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,1.0,'2',0.600541472435,0.6005414724349976,0.0,'1',7.94252443314,7.942524433135986,0.0,6.0
0.25,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'3',0.600788712502,0.6007887125015259,0.0,'1',3.46680235863,3.4668023586273193,0.0,7.0
0.25,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.966102540493,0.9661025404930115,0.0,'1',2.43785691261,2.437856912612915,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'3',0.499912977219,0.49991297721862793,0.0,'1',2.49507689476,2.495076894760132,0.0,9.0
0.25,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,1.0,'2',1.36664676666,1.3666467666625977,0.0,'1',1.7241910696,1.7241910696029663,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,1.0,'2',3.9815864563,3.981586456298828,0.0,'1',3.10799908638,3.107999086380005,0.0,11.0
2.5,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,1.0,'4',0.533611834049,0.5336118340492249,0.0,'1',2.86504483223,2.8650448322296143,0.0,12.0
0.25,Stim\\05_075.jpg,En75_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En75,75,1.0,'3',3.86576581001,3.8657658100128174,0.0,'1',3.17167687416,3.1716768741607666,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,1.0,'3',0.650542259216,0.6505422592163086,0.0,'1',1.386023283,1.3860232830047607,0.0,14.0
2.5,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',0.349446594715,0.3494465947151184,0.0,'1',2.09948968887,2.099489688873291,0.0,15.0
2.5,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.766300320625,0.7663003206253052,0.0,'1',2.12632846832,2.126328468322754,0.0,16.0
2.5,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'3',1.88312089443,1.8831208944320679,0.0,'1',1.3010840416,1.301084041595459,0.0,17.0
0.25,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'3',0.967182457447,0.967182457447052,0.0,'1',1.97834587097,1.9783458709716797,0.0,18.0
