Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque3.keys_raw,Resp_Bloque3.rt_mean,Resp_Bloque3.rt_raw,Resp_Bloque3.rt_std,Sig_B3.keys_raw,Sig_B3.rt_mean,Sig_B3.rt_raw,Sig_B3.rt_std,order
2.5,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'3',1.31676876545,1.316768765449524,0.0,'1',4.49924564362,4.499245643615723,0.0,0.0
2.5,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,1.0,'3',0.766850113869,0.7668501138687134,0.0,'1',2.69639110565,2.6963911056518555,0.0,1.0
2.5,Stim\\02_075.jpg,Al75_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al75,75,1.0,'3',0.45028886199,0.450288861989975,0.0,'1',3.2727098465,3.272709846496582,0.0,2.0
0.25,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'3',0.966808080673,0.9668080806732178,0.0,'1',2.13496899605,2.1349689960479736,0.0,3.0
0.25,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,1.0,'3',0.38371488452,0.383714884519577,0.0,'1',3.06473493576,3.064734935760498,0.0,4.0
0.25,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.500299453735,0.5002994537353516,0.0,'1',2.30257320404,2.3025732040405273,0.0,5.0
2.5,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,1.0,'3',0.766911685467,0.7669116854667664,0.0,'1',3.21454763412,3.214547634124756,0.0,6.0
0.25,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'2',3.14947891235,3.1494789123535156,0.0,'1',5.83399915695,5.833999156951904,0.0,7.0
0.25,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.800269186497,0.8002691864967346,0.0,'1',1.94751405716,1.9475140571594238,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'3',0.750335812569,0.7503358125686646,0.0,'1',1.98505425453,1.9850542545318604,0.0,9.0
0.25,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,1.0,'3',0.850148975849,0.8501489758491516,0.0,'1',1.38714969158,1.387149691581726,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,1.0,'2',1.76664209366,1.7666420936584473,0.0,'1',2.87179207802,2.8717920780181885,0.0,11.0
2.5,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,1.0,'3',0.500263273716,0.5002632737159729,0.0,'1',2.67165994644,2.6716599464416504,0.0,12.0
0.25,Stim\\05_075.jpg,En75_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En75,75,1.0,'2',2.08312177658,2.0831217765808105,0.0,'1',2.40004634857,2.4000463485717773,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,1.0,'3',0.483731120825,0.48373112082481384,0.0,'1',2.07749724388,2.0774972438812256,0.0,14.0
2.5,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',0.650126755238,0.6501267552375793,0.0,'1',1.85722696781,1.8572269678115845,0.0,15.0
2.5,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.383662223816,0.38366222381591797,0.0,'1',2.81968188286,2.8196818828582764,0.0,16.0
2.5,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.350126683712,0.3501266837120056,0.0,'1',2.57117390633,2.571173906326294,0.0,17.0
0.25,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'3',0.283653587103,0.28365358710289,0.0,'1',1.8815420866,1.8815420866012573,0.0,18.0
0.25,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,1.0,'3',0.350401133299,0.3504011332988739,0.0,'1',3.22472286224,3.2247228622436523,0.0,19.0
0.25,Stim\\05_028.jpg,En28_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En28,28,1.0,'2',1.10010766983,1.1001076698303223,0.0,'1',3.06352519989,3.0635251998901367,0.0,20.0
0.25,Stim\\05_019.jpg,En19_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En19,19,1.0,'2',1.00021994114,1.0002199411392212,0.0,'1',2.05514383316,2.0551438331604004,0.0,21.0
0.25,Stim\\02_028.jpg,Al28_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al28,28,1.0,'2',1.26677560806,1.2667756080627441,0.0,'1',1.73563063145,1.7356306314468384,0.0,22.0
2.5,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.500152587891,0.500152587890625,0.0,'1',2.29956197739,2.2995619773864746,0.0,23.0
2.5,Stim\\05_075.jpg,En75_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En75,75,1.0,'3',0.85031324625,0.8503132462501526,0.0,'1',1.38184690475,1.3818469047546387,0.0,24.0
2.5,Stim\\03_075.jpg,Tr75_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr75,75,1.0,'3',0.350186944008,0.35018694400787354,0.0,'1',2.2946639061,2.294663906097412,0.0,25.0
2.5,Stim\\03_028.jpg,Tr28_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr28,28,1.0,'2',0.900328695774,0.9003286957740784,0.0,'1',4.14066886902,4.140668869018555,0.0,26.0
0.25,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,1.0,'4',1.11675906181,1.1167590618133545,0.0,'1',2.61637163162,2.6163716316223145,0.0,27.0
0.25,Stim\\03_028.jpg,Tr28_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr28,28,1.0,'4',2.33301973343,2.333019733428955,0.0,'1',2.14893746376,2.148937463760376,0.0,28.0
0.25,Stim\\02_028.jpg,Al28_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al28,28,1.0,'4',2.99950957298,2.999509572982788,0.0,'1',4.30423545837,4.304235458374023,0.0,29.0
