Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque3.keys_raw,Resp_Bloque3.rt_mean,Resp_Bloque3.rt_raw,Resp_Bloque3.rt_std,Sig_B3.keys_raw,Sig_B3.rt_mean,Sig_B3.rt_raw,Sig_B3.rt_std,order
2.5,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'4',0.4500182271,0.4500182271003723,0.0,'1',7.41651582718,7.416515827178955,0.0,0.0
2.5,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,1.0,'2',0.400240629911,0.40024062991142273,0.0,'1',2.08101010323,2.081010103225708,0.0,1.0
2.5,Stim\\02_075.jpg,Al75_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al75,75,1.0,'3',0.400402158499,0.40040215849876404,0.0,'1',1.22317886353,1.2231788635253906,0.0,2.0
0.25,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'3',0.350352793932,0.35035279393196106,0.0,'1',1.78465950489,1.784659504890442,0.0,3.0
0.25,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,1.0,'2',0.333816170692,0.33381617069244385,0.0,'1',1.78143274784,1.7814327478408813,0.0,4.0
0.25,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.384370267391,0.38437026739120483,0.0,'1',2.25169491768,2.251694917678833,0.0,5.0
2.5,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,1.0,'2',0.350260853767,0.350260853767395,0.0,'1',2.09900450706,2.0990045070648193,0.0,6.0
0.25,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'4',0.383766919374,0.38376691937446594,0.0,'1',2.35135865211,2.351358652114868,0.0,7.0
0.25,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.333701491356,0.333701491355896,0.0,'1',3.53076815605,3.5307681560516357,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'3',0.400314241648,0.40031424164772034,0.0,'1',2.350949049,2.3509490489959717,0.0,9.0
0.25,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,1.0,'2',0.333597958088,0.33359795808792114,0.0,'1',2.2021882534,2.20218825340271,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,1.0,'3',0.450352460146,0.4503524601459503,0.0,'1',1.98854744434,1.988547444343567,0.0,11.0
2.5,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,1.0,'4',0.650273740292,0.6502737402915955,0.0,'1',2.72054028511,2.7205402851104736,0.0,12.0
0.25,Stim\\05_075.jpg,En75_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En75,75,1.0,'2',0.333681404591,0.3336814045906067,0.0,'1',3.63150548935,3.6315054893493652,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,1.0,'3',0.800359427929,0.8003594279289246,0.0,'1',2.10428953171,2.1042895317077637,0.0,14.0
2.5,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',2.74965763092,2.74965763092041,0.0,'1',3.24022960663,3.240229606628418,0.0,15.0
2.5,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',0.500272452831,0.5002724528312683,0.0,'1',2.86901497841,2.8690149784088135,0.0,16.0
2.5,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.750272095203,0.7502720952033997,0.0,'1',4.30413150787,4.304131507873535,0.0,17.0
