Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Resp_Bloque1.keys,Resp_Bloque1.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,date,frameRate,expName,session,participant,
0.25,Stim\\05_075.jpg,En75_12,Enojo,12,Ana compra el libro.,Afirmación,En75,75,,,,,0,10,10,10,,,,,,,,,2,0.700267882126,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_078.jpg,Tr78_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr78,78,,,,,0,11,11,11,,,,,,,,,4,2.2497957304,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_078.jpg,Tr78_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr78,78,,,,,0,12,12,12,,,,,,,,,4,1.61673890663,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_078.jpg,Tr78_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr78,78,,,,,0,13,13,13,,,,,,,,,4,1.5832873327,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_019.jpg,Al19_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al19,19,,,,,0,14,14,14,,,,,,,,,3,2.84984008736,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr75,75,,,,,0,15,15,15,,,,,,,,,4,4.28231777166,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr75,75,,,,,0,16,16,16,,,,,,,,,4,5.31539271305,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_028.jpg,Tr28_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr28,28,,,,,0,17,17,17,,,,,,,,,4,6.23191505598,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_075.jpg,En75_11,Enojo,11,María asiste a la cena.,Afirmación,En75,75,,,,,0,18,18,18,,,,,,,,,2,2.44969880553,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_075.jpg,Al75_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al75,75,,,,,0,19,19,19,,,,,,,,,3,1.68330335297,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_078.jpg,En78_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En78,78,,,,,0,20,20,20,,,,,,,,,3,3.98264678963,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_019.jpg,Tr19_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr19,19,,,,,0,21,21,21,,,,,,,,,2,11.3637810694,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,0,22,22,22,,,,,,,,,4,1.31689924321,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_019.jpg,Al19_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al19,19,,,,,0,23,23,23,,,,,,,,,4,4.81577403119,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_028.jpg,En28_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En28,28,,,,,0,24,24,24,,,,,,,,,2,0.650268573807,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_019.jpg,Tr19_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr19,19,,,,,0,25,25,25,,,,,,,,,3,1.7832109352,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_078.jpg,Tr78_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr78,78,,,,,0,26,26,26,,,,,,,,,4,1.88327782763,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_019.jpg,Tr19_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr19,19,,,,,0,27,27,27,,,,,,,,,4,5.11546911055,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_028.jpg,Al28_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al28,28,,,,,0,28,28,28,,,,,,,,,3,1.7669028355,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_078.jpg,Tr78_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr78,78,,,,,0,29,29,29,,,,,,,,,4,0.950191239188,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,0,30,30,30,,,,,,,,,4,0.950234971402,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_028.jpg,Al28_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al28,28,,,,,0,31,31,31,,,,,,,,,4,3.36614216272,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_019.jpg,En19_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En19,19,,,,,0,32,32,32,,,,,,,,,4,3.06628107944,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_019.jpg,Tr19_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr19,19,,,,,0,33,33,33,,,,,,,,,2,2.28322811571,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,0,34,34,34,,,,,,,,,3,3.46628848714,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_075.jpg,Al75_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al75,75,,,,,0,35,35,35,,,,,,,,,3,4.69901080409,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_028.jpg,Tr28_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr28,28,,,,,0,36,36,36,,,,,,,,,4,1.61631720314,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr75,75,,,,,0,37,37,37,,,,,,,,,4,2.64976029838,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_075.jpg,En75_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En75,75,,,,,0,38,38,38,,,,,,,,,2,0.900172295998,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr75,75,,,,,0,39,39,39,,,,,,,,,4,1.41673408716,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_075.jpg,En75_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En75,75,,,,,0,40,40,40,,,,,,,,,2,0.650234212782,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,0,41,41,41,,,,,,,,,3,4.34911114274,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_019.jpg,Tr19_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr19,19,,,,,0,42,42,42,,,,,,,,,2,1.7165179697,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr75,75,,,,,0,43,43,43,,,,,,,,,4,0.700556157741,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_019.jpg,En19_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En19,19,,,,,0,44,44,44,,,,,,,,,3,6.08187384506,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_078.jpg,Tr78_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr78,78,,,,,0,45,45,45,,,,,,,,,4,0.950359920587,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_019.jpg,Al19_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al19,19,,,,,0,46,46,46,,,,,,,,,4,3.98270881798,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,0,47,47,47,,,,,,,,,4,0.90037444593,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_078.jpg,En78_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En78,78,,,,,0,48,48,48,,,,,,,,,2,1.83326290067,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_028.jpg,Al28_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al28,28,,,,,0,49,49,49,,,,,,,,,4,6.69833429351,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,0,50,50,50,,,,,,,,,2,3.16609628852,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_019.jpg,En19_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En19,19,,,,,0,51,51,51,,,,,,,,,2,0.866867983601,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_078.jpg,En78_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En78,78,,,,,0,52,52,52,,,,,,,,,2,0.550125819365,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_075.jpg,Al75_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al75,75,,,,,0,53,53,53,,,,,,,,,3,3.56610592746,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_028.jpg,En28_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En28,28,,,,,0,54,54,54,,,,,,,,,3,3.26617656837,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_019.jpg,Tr19_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr19,19,,,,,0,55,55,55,,,,,,,,,3,2.92721442306,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_028.jpg,Al28_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al28,28,,,,,0,56,56,56,,,,,,,,,3,2.03358277058,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_028.jpg,En28_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En28,28,,,,,0,57,57,57,,,,,,,,,4,4.08271100459,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_078.jpg,Tr78_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr78,78,,,,,0,58,58,58,,,,,,,,,4,0.916921287815,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,0,59,59,59,,,,,,,,,3,1.41654398591,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr75,75,,,,,0,60,60,60,,,,,,,,,4,1.01683824123,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,0,61,61,61,,,,,,,,,4,1.26673883969,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,,,,,0,62,62,62,,,,,,,,,2,1.16672817439,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_075.jpg,En75_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En75,75,,,,,0,63,63,63,,,,,,,,,2,1.15009386807,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_078.jpg,Al78_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al78,78,,,,,0,64,64,64,,,,,,,,,3,2.5330939069,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr75,75,,,,,0,65,65,65,,,,,,,,,4,0.700153642871,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr75,75,,,,,0,66,66,66,,,,,,,,,4,0.750346622423,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,0,67,67,67,,,,,,,,,3,1.01679495527,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,4,1.06674473016,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_075.jpg,Tr75_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr75,75,,,,,0,69,69,69,,,,,,,,,4,0.433854356554,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_028.jpg,Al28_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al28,28,,,,,0,70,70,70,,,,,,,,,3,2.44980367359,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_078.jpg,En78_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En78,78,,,,,0,71,71,71,,,,,,,,,2,0.817035571694,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,0,72,72,72,,,,,,,,,4,0.7001643528,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_019.jpg,Al19_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al19,19,,,,,0,73,73,73,,,,,,,,,4,4.54893567839,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,0,74,74,74,,,,,,,,,3,0.900140166208,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_028.jpg,Tr28_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr28,28,,,,,0,75,75,75,,,,,,,,,4,0.600391090946,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_078.jpg,En78_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En78,78,,,,,0,76,76,76,,,,,,,,,2,0.716649166345,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_028.jpg,Al28_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al28,28,,,,,0,77,77,77,,,,,,,,,2,5.88208411668,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,0,78,78,78,,,,,,,,,4,1.53301268993,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_078.jpg,Al78_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al78,78,,,,,0,79,79,79,,,,,,,,,3,9.11420043009,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,0,80,80,80,,,,,,,,,3,0.916794553645,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_019.jpg,Al19_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al19,19,,,,,0,81,81,81,,,,,,,,,3,3.46602877134,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_019.jpg,Tr19_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr19,19,,,,,0,82,82,82,,,,,,,,,2,2.49934245492,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_075.jpg,Al75_12,Alegría,12,Ana compra el libro.,Afirmación,Al75,75,,,,,0,83,83,83,,,,,,,,,3,1.11688192882,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_078.jpg,En78_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En78,78,,,,,0,84,84,84,,,,,,,,,2,1.6166068175,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,0,85,85,85,,,,,,,,,4,1.56666150508,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_028.jpg,En28_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En28,28,,,,,0,86,86,86,,,,,,,,,2,0.483533705712,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_028.jpg,Tr28_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr28,28,,,,,0,87,87,87,,,,,,,,,4,0.750279239113,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,0,88,88,88,,,,,,,,,4,0.866876908543,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr75,75,,,,,0,89,89,89,,,,,,,,,4,0.750291287783,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_078.jpg,En78_11,Enojo,11,María asiste a la cena.,Afirmación,En78,78,,,,,0,90,90,90,,,,,,,,,2,1.16675093299,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_075.jpg,Al75_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al75,75,,,,,0,91,91,91,,,,,,,,,2,2.08317376281,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\03_019.jpg,Tr19_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr19,19,,,,,0,92,92,92,,,,,,,,,2,0.600181801063,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\05_075.jpg,En75_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En75,75,,,,,0,93,93,93,,,,,,,,,3,0.700184433919,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_019.jpg,En19_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En19,19,,,,,0,94,94,94,,,,,,,,,2,0.85018235887,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_075.jpg,Al75_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al75,75,,,,,0,95,95,95,,,,,,,,,3,0.533991309785,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_028.jpg,Tr28_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr28,28,,,,,0,96,96,96,,,,,,,,,4,1.11676144211,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_078.jpg,Al78_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al78,78,,,,,0,97,97,97,,,,,,,,,3,1.31685238727,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_075.jpg,En75_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En75,75,,,,,0,98,98,98,,,,,,,,,2,0.650158797025,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr75,75,,,,,0,99,99,99,,,,,,,,,2,0.916799462362,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_075.jpg,Tr75_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr75,75,,,,,0,100,100,100,,,,,,,,,4,0.900201748307,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\03_019.jpg,Tr19_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr19,19,,,,,0,101,101,101,,,,,,,,,4,1.48251715485,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_078.jpg,En78_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En78,78,,,,,0,102,102,102,,,,,,,,,2,0.850368890151,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_078.jpg,Al78_12,Alegría,12,Ana compra el libro.,Afirmación,Al78,78,,,,,0,103,103,103,,,,,,,,,3,1.78339121902,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\02_028.jpg,Al28_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al28,28,,,,,0,104,104,104,,,,,,,,,3,0.966763517159,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
2.5,Stim\\05_028.jpg,En28_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En28,28,,,,,0,105,105,105,,,,,,,,,2,1.05002742188,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_028.jpg,Al28_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al28,28,,,,,0,106,106,106,,,,,,,,,3,0.966846519117,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
0.25,Stim\\02_078.jpg,Al78_12,Alegría,12,Ana compra el libro.,Afirmación,Al78,78,,,,,0,107,107,107,,,,,,,,,3,1.93316512793,,,,,2018_may._04_1327,59.9331108157,Experimento Piloto1,001,106,
