Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'2',0.816947519779,0.8169475197792053,0.0,'1',2.80026769638,2.8002676963806152,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'2',0.600279152393,0.6002791523933411,0.0,'1',1.07456254959,1.0745625495910645,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'4',0.500222027302,0.5002220273017883,0.0,'1',1.23340392113,1.2334039211273193,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.700282335281,0.7002823352813721,0.0,'1',1.63551938534,1.6355193853378296,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',1.0667732954,1.0667732954025269,0.0,'1',1.06300258636,1.063002586364746,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.816839039326,0.8168390393257141,0.0,'1',1.28350281715,1.2835028171539307,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.900117754936,0.9001177549362183,0.0,'1',1.67261850834,1.6726185083389282,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'4',0.533709287643,0.5337092876434326,0.0,'1',2.04829859734,2.0482985973358154,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'2',0.900168657303,0.9001686573028564,0.0,'1',1.85065162182,1.8506516218185425,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',0.550294101238,0.5502941012382507,0.0,'1',1.78245568275,1.7824556827545166,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'2',0.583655118942,0.5836551189422607,0.0,'1',2.65534520149,2.6553452014923096,0.0,10.0
2.5,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,1.0,'4',0.500297427177,0.5002974271774292,0.0,'1',1.33578026295,1.3357802629470825,0.0,11.0
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'3',0.550308406353,0.5503084063529968,0.0,'1',1.12526392937,1.1252639293670654,0.0,12.0
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,1.0,'2',0.700198471546,0.7001984715461731,0.0,'1',0.813677370548,0.8136773705482483,0.0,13.0
0.25,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.60019081831,0.6001908183097839,0.0,'1',1.12113833427,1.121138334274292,0.0,14.0
2.5,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'4',0.383753210306,0.3837532103061676,0.0,'1',1.58095347881,1.5809534788131714,0.0,15.0
0.25,Stim\\03_028.jpg,Tr28_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr28,28,1.0,'4',2.19974040985,2.199740409851074,0.0,'1',3.16349983215,3.1634998321533203,0.0,16.0
0.25,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.499978363514,0.49997836351394653,0.0,'1',1.6950314045,1.6950314044952393,0.0,17.0
