Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Resp_Bloque2.keys,Resp_Bloque2.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,date,frameRate,expName,session,participant,
2.5,Stim\\03_028.jpg,Tr28_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr28,28,,,,,0,0,0,0,,,,,,,,,4,3.63264237861,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_019.jpg,Tr19_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr19,19,,,,,0,1,1,1,,,,,,,,,3,3.81588676738,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\03_078.jpg,Tr78_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr78,78,,,,,0,2,2,2,,,,,,,,,4,2.49975344827,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_075.jpg,Al75_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al75,75,,,,,0,3,3,3,,,,,,,,,3,0.800431878314,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_019.jpg,Al19_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al19,19,,,,,0,4,4,4,,,,,,,,,3,1.05004710142,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\02_075.jpg,Al75_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al75,75,,,,,0,5,5,5,,,,,,,,,2,0.916732004735,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_075.jpg,Tr75_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr75,75,,,,,0,6,6,6,,,,,,,,,4,0.950238943215,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_019.jpg,Al19_11,Alegría,11,María asiste a la cena.,Afirmación,Al19,19,,,,,0,7,7,7,,,,,,,,,2,0.750238853965,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\02_019.jpg,Al19_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al19,19,,,,,0,8,8,8,,,,,,,,,3,0.916698089927,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\05_075.jpg,En75_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En75,75,,,,,0,9,9,9,,,,,,,,,4,1.16676848547,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_078.jpg,Tr78_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr78,78,,,,,0,10,10,10,,,,,,,,,4,0.916904256264,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_019.jpg,Al19_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al19,19,,,,,0,11,11,11,,,,,,,,,3,0.600252843824,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\05_019.jpg,En19_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En19,19,,,,,0,12,12,12,,,,,,,,,2,1.11683071468,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\05_019.jpg,En19_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En19,19,,,,,0,13,13,13,,,,,,,,,2,1.06671578364,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\02_028.jpg,Al28_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al28,28,,,,,0,14,14,14,,,,,,,,,3,1.73333276809,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_019.jpg,Al19_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al19,19,,,,,0,15,15,15,,,,,,,,,3,0.600369314417,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\05_028.jpg,En28_11,Enojo,11,María asiste a la cena.,Afirmación,En28,28,,,,,0,16,16,16,,,,,,,,,2,0.766566603106,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_028.jpg,Tr28_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr28,28,,,,,0,17,17,17,,,,,,,,,4,0.650249965527,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_078.jpg,Tr78_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr78,78,,,,,0,18,18,18,,,,,,,,,4,1.11672986275,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_019.jpg,Al19_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al19,19,,,,,0,19,19,19,,,,,,,,,3,0.950273750518,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_019.jpg,Al19_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al19,19,,,,,0,20,20,20,,,,,,,,,3,1.63334209466,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\03_019.jpg,Tr19_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr19,19,,,,,0,21,21,21,,,,,,,,,3,2.44938103243,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\05_075.jpg,En75_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En75,75,,,,,0,22,22,22,,,,,,,,,2,0.800139586213,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\05_078.jpg,En78_10,Enojo,10,Laura finaliza la obra.,Afirmación,En78,78,,,,,0,23,23,23,,,,,,,,,2,0.700300190681,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,,,,,0,24,24,24,,,,,,,,,2,0.383590766069,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\05_019.jpg,En19_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En19,19,,,,,0,25,25,25,,,,,,,,,2,0.499985050709,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_078.jpg,Al78_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al78,78,,,,,0,26,26,26,,,,,,,,,3,0.500271541594,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_028.jpg,Tr28_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr28,28,,,,,0,27,27,27,,,,,,,,,4,0.450231580131,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\03_019.jpg,Tr19_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr19,19,,,,,0,28,28,28,,,,,,,,,2,1.48301425895,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\02_019.jpg,Al19_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al19,19,,,,,0,29,29,29,,,,,,,,,3,0.649968383366,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\02_028.jpg,Al28_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al28,28,,,,,0,30,30,30,,,,,,,,,3,0.850193381346,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\03_075.jpg,Tr75_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr75,75,,,,,0,31,31,31,,,,,,,,,4,0.384056202192,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\05_078.jpg,En78_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En78,78,,,,,0,32,32,32,,,,,,,,,2,0.750201369176,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_028.jpg,Al28_12,Alegría,12,Ana compra el libro.,Afirmación,Al28,28,,,,,0,33,33,33,,,,,,,,,3,0.3500200142,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\05_075.jpg,En75_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En75,75,,,,,0,34,34,34,,,,,,,,,2,1.36676991346,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\03_028.jpg,Tr28_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr28,28,,,,,0,35,35,35,,,,,,,,,4,0.333814090622,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\03_078.jpg,Tr78_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr78,78,,,,,0,36,36,36,,,,,,,,,4,2.13320130358,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\05_078.jpg,En78_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En78,78,,,,,0,37,37,37,,,,,,,,,2,0.283645163637,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\03_019.jpg,Tr19_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr19,19,,,,,0,38,38,38,,,,,,,,,3,0.500325091291,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_078.jpg,Al78_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al78,78,,,,,0,39,39,39,,,,,,,,,3,0.233775668713,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
0.25,Stim\\02_078.jpg,Al78_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al78,78,,,,,0,40,40,40,,,,,,,,,3,0.599984202839,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\05_019.jpg,En19_11,Enojo,11,María asiste a la cena.,Afirmación,En19,19,,,,,0,41,41,41,,,,,,,,,2,0.800268551736,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
2.5,Stim\\02_028.jpg,Al28_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al28,28,,,,,0,42,42,42,,,,,,,,,3,0.650510574057,,,,,2018_may._02_1419,60.0528733291,Experimento Piloto1,001,102,
