Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,date,frameRate,expName,session,participant,
2.5,Stim\\05_028.jpg,En28_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En28,28,,,,,0,45,45,45,,,,,,,,,1,2.51201588284,2,1.00017403652,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_019.jpg,Al19_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al19,19,,,,,0,46,46,46,,,,,,,,,1,3.53138570107,3,1.41717847534,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_075.jpg,Tr75_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr75,75,,,,,0,47,47,47,,,,,,,,,1,4.40263348489,4,1.16664041244,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,,,,,0,48,48,48,,,,,,,,,1,1.16794657882,3,0.383630035847,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_075.jpg,Tr75_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr75,75,,,,,0,49,49,49,,,,,,,,,1,3.89689541164,4,0.600116738342,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_078.jpg,Al78_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al78,78,,,,,0,50,50,50,,,,,,,,,1,2.75149280939,3,0.400221071002,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_028.jpg,Tr28_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr28,28,,,,,0,51,51,51,,,,,,,,,1,2.19900272613,4,0.38363672956,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_028.jpg,Al28_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al28,28,,,,,0,52,52,52,,,,,,,,,1,2.09719716419,3,0.600341200825,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,,,,,0,53,53,53,,,,,,,,,1,1.93678324287,4,0.549524322496,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,,,,,0,54,54,54,,,,,,,,,1,3.94950620485,2,1.30008938337,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_019.jpg,Tr19_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr19,19,,,,,0,55,55,55,,,,,,,,,1,6.81890295411,3,1.68326424679,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_019.jpg,Tr19_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr19,19,,,,,0,56,56,56,,,,,,,,,1,5.87137005563,2,0.400207683578,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_019.jpg,Tr19_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr19,19,,,,,0,57,57,57,,,,,,,,,1,4.84629674833,2,0.866826363766,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_075.jpg,Al75_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al75,75,,,,,0,58,58,58,,,,,,,,,1,2.54873089447,3,0.700188182564,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\02_078.jpg,Al78_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al78,78,,,,,0,59,59,59,,,,,,,,,1,1.78685479866,3,0.400156365118,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\05_075.jpg,En75_20,Enojo,20,Karen analiza la idea.,Afirmación,En75,75,,,,,0,60,60,60,,,,,,,,,1,1.34196569339,2,0.333613725502,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_028.jpg,Tr28_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr28,28,,,,,0,61,61,61,,,,,,,,,1,1.85655017674,4,1.00021196755,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_028.jpg,Al28_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al28,28,,,,,0,62,62,62,,,,,,,,,1,1.9351914781,3,0.349853563889,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_075.jpg,Tr75_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr75,75,,,,,0,63,63,63,,,,,,,,,1,1.49024034443,4,0.333633806638,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,,,,,0,64,64,64,,,,,,,,,1,0.664541933653,2,0.333607031789,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,,,,,0,65,65,65,,,,,,,,,1,1.57889008434,2,0.35027169778,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_075.jpg,Al75_29,Alegría,29,Miriam mira la película.,Afirmación,Al75,75,,,,,0,66,66,66,,,,,,,,,1,1.89001784544,3,0.950367016242,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_075.jpg,Tr75_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr75,75,,,,,0,67,67,67,,,,,,,,,1,0.715355688249,4,0.399678880312,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_028.jpg,Tr28_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,1,1.7856682266,4,1.88333618188,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_078.jpg,Tr78_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr78,78,,,,,0,69,69,69,,,,,,,,,1,1.88413541112,4,0.400367886425,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\02_028.jpg,Al28_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al28,28,,,,,0,70,70,70,,,,,,,,,1,2.59703138325,3,0.400279529423,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_075.jpg,Al75_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al75,75,,,,,0,71,71,71,,,,,,,,,1,3.78341913929,3,0.450349835713,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\02_019.jpg,Al19_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al19,19,,,,,0,72,72,72,,,,,,,,,1,3.92273269463,3,0.400101922925,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_028.jpg,Tr28_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr28,28,,,,,0,73,73,73,,,,,,,,,1,4.69878205675,4,0.400550401646,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,,,,,0,74,74,74,,,,,,,,,1,3.63327828127,4,1.2663512887,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,,,,,0,75,75,75,,,,,,,,,1,3.11172475098,2,1.14936037117,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_019.jpg,Tr19_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr19,19,,,,,0,76,76,76,,,,,,,,,1,3.3375232997,2,4.54913564094,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_028.jpg,En28_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En28,28,,,,,0,77,77,77,,,,,,,,,1,2.84758104858,2,1.36663559297,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\02_019.jpg,Al19_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al19,19,,,,,0,78,78,78,,,,,,,,,1,4.98642381284,3,1.05062588441,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_075.jpg,Tr75_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr75,75,,,,,0,79,79,79,,,,,,,,,1,1.11259761106,4,1.53315328735,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\02_078.jpg,Al78_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al78,78,,,,,0,80,80,80,,,,,,,,,1,1.18353623463,3,0.600065419881,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\02_019.jpg,Al19_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al19,19,,,,,0,81,81,81,,,,,,,,,1,5.47014225031,3,0.600377793119,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_019.jpg,Tr19_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr19,19,,,,,0,82,82,82,,,,,,,,,1,2.77344818554,2,0.600259983783,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,,,,,0,83,83,83,,,,,,,,,1,3.31231790314,2,1.01670438202,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_019.jpg,En19_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En19,19,,,,,0,84,84,84,,,,,,,,,1,1.26744593377,2,0.400103261668,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_028.jpg,Tr28_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr28,28,,,,,0,85,85,85,,,,,,,,,1,1.69193572787,4,0.45032038338,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\05_028.jpg,En28_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En28,28,,,,,0,86,86,86,,,,,,,,,1,3.43716099137,2,0.483894705229,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,,,,,0,87,87,87,,,,,,,,,1,2.55486724361,2,0.400201882361,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\03_075.jpg,Tr75_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr75,75,,,,,0,88,88,88,,,,,,,,,1,2.3021309656,4,0.751039868196,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_028.jpg,En28_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En28,28,,,,,0,89,89,89,,,,,,,,,1,3.31134374488,2,0.350353807316,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_075.jpg,Tr75_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr75,75,,,,,0,90,90,90,,,,,,,,,1,1.68708635647,4,0.899573789029,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_019.jpg,En19_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En19,19,,,,,0,91,91,91,,,,,,,,,1,2.45401932876,2,0.550638156213,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
2.5,Stim\\03_019.jpg,Tr19_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr19,19,,,,,0,92,92,92,,,,,,,,,1,1.89822879912,4,0.33359989183,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,,,,,0,93,93,93,,,,,,,,,1,9.23752459381,2,0.800135569985,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_028.jpg,En28_18,Enojo,18,Sofía escucha la música.,Afirmación,En28,28,,,,,0,94,94,94,,,,,,,,,1,1.74050128765,2,0.383635837065,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
0.25,Stim\\05_028.jpg,En28_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En28,28,,,,,0,95,95,95,,,,,,,,,1,1.38482374786,2,0.383731334025,,,,,,,,,2018_jun._28_1205,60.0027043816,Experimento Piloto1,001,139,
