Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'3',0.283579945564,0.28357994556427,0.0,'1',0.85167247057,0.8516724705696106,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'3',0.283799946308,0.283799946308136,0.0,'1',0.674490571022,0.6744905710220337,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'3',0.233718410134,0.2337184101343155,0.0,'1',0.416834980249,0.4168349802494049,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.283712923527,0.2837129235267639,0.0,'1',0.470155835152,0.47015583515167236,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'3',0.283813774586,0.2838137745857239,0.0,'1',0.566544532776,0.5665445327758789,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.283715158701,0.283715158700943,0.0,'1',0.633645951748,0.6336459517478943,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'3',0.233816146851,0.23381614685058594,0.0,'1',0.907005012035,0.9070050120353699,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'3',0.250232726336,0.2502327263355255,0.0,'1',0.7160577178,0.7160577178001404,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'3',0.233803197742,0.23380319774150848,0.0,'1',0.801619529724,0.8016195297241211,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',0.183819398284,0.18381939828395844,0.0,'1',0.766400754452,0.7664007544517517,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'3',0.250395596027,0.25039559602737427,0.0,'1',0.955882132053,0.9558821320533752,0.0,10.0
