Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'2',0.433776855469,0.43377685546875,0.0,'1',0.916577994823,0.9165779948234558,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'2',0.350343257189,0.350343257188797,0.0,'1',0.356221228838,0.3562212288379669,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'4',0.400328785181,0.40032878518104553,0.0,'1',0.61702889204,0.6170288920402527,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',1.26680970192,1.2668097019195557,0.0,'1',0.453504115343,0.45350411534309387,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',0.38385245204,0.38385245203971863,0.0,'1',0.616363525391,0.616363525390625,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',1.00031375885,1.0003137588500977,0.0,'1',0.583753108978,0.5837531089782715,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.750237822533,0.7502378225326538,0.0,'1',0.807834148407,0.8078341484069824,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'4',0.750415027142,0.750415027141571,0.0,'1',0.716892898083,0.7168928980827332,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'2',0.350320935249,0.3503209352493286,0.0,'1',0.599508345127,0.5995083451271057,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',0.450313001871,0.450313001871109,0.0,'1',0.499714851379,0.49971485137939453,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'2',0.48373606801,0.4837360680103302,0.0,'1',0.857586324215,0.8575863242149353,0.0,10.0
2.5,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,1.0,'4',1.31666362286,1.3166636228561401,0.0,'1',0.521686732769,0.5216867327690125,0.0,11.0
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'3',0.28383359313,0.2838335931301117,0.0,'1',0.609146356583,0.6091463565826416,0.0,12.0
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,1.0,'2',0.333770513535,0.3337705135345459,0.0,'1',0.413154840469,0.41315484046936035,0.0,13.0
0.25,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.400326997042,0.40032699704170227,0.0,'1',0.554680526257,0.5546805262565613,0.0,14.0
2.5,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'4',0.333745062351,0.3337450623512268,0.0,'1',0.665905058384,0.6659050583839417,0.0,15.0
0.25,Stim\\03_028.jpg,Tr28_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr28,28,1.0,'4',0.33376827836,0.3337682783603668,0.0,'1',0.714086890221,0.7140868902206421,0.0,16.0
0.25,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.350299060345,0.35029906034469604,0.0,'1',0.541267216206,0.5412672162055969,0.0,17.0
0.25,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.450335323811,0.4503353238105774,0.0,'1',1.36680221558,1.3668022155761719,0.0,18.0
2.5,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.400243997574,0.40024399757385254,0.0,'1',0.298471421003,0.2984714210033417,0.0,19.0
2.5,Stim\\05_078.jpg,En78_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En78,78,1.0,'2',0.35040974617,0.35040974617004395,0.0,'1',0.45027372241,0.450273722410202,0.0,20.0
0.25,Stim\\02_075.jpg,Al75_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al75,75,1.0,'3',1.01679766178,1.016797661781311,0.0,'1',4.23746156693,4.237461566925049,0.0,21.0
2.5,Stim\\03_075.jpg,Tr75_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr75,75,1.0,'4',0.45029604435,0.4502960443496704,0.0,'1',0.349652469158,0.3496524691581726,0.0,22.0
0.25,Stim\\05_075.jpg,En75_18,Enojo,18,Sofía escucha la música.,Afirmación,En75,75,1.0,'2',0.70029515028,0.7002951502799988,0.0,'1',0.708504796028,0.7085047960281372,0.0,23.0
2.5,Stim\\02_075.jpg,Al75_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al75,75,1.0,'3',0.28374838829,0.2837483882904053,0.0,'1',1.08428454399,1.0842845439910889,0.0,24.0
0.25,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',0.300322026014,0.300322026014328,0.0,'1',0.658063173294,0.6580631732940674,0.0,25.0
