Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,date,frameRate,expName,session,participant,
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,,,,,0,10,10,10,,,,,,,,,1,2.96202875087,3,0.43366656165,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,,,,,0,11,11,11,,,,,,,,,1,1.99796912499,3,1.21670431513,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,,,,,0,12,12,12,,,,,,,,,1,2.74824245194,4,2.14975683942,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,,,,,0,13,13,13,,,,,,,,,1,3.830448042,3,0.700440357607,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,,,,,0,14,14,14,,,,,,,,,1,2.29413460448,3,0.966752733046,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,,,,,0,15,15,15,,,,,,,,,1,2.19896327646,3,0.949789058533,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,,,,,0,16,16,16,,,,,,,,,1,3.47346564291,3,0.850009772832,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,,,,,0,17,17,17,,,,,,,,,1,2.66182249501,2,1.56757980924,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,,,,,0,18,18,18,,,,,,,,,1,2.28780725296,3,1.16662858683,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,,,,,0,19,19,19,,,,,,,,,1,2.4971636472,2,2.08289147336,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,,,,,0,20,20,20,,,,,,,,,1,3.23913854486,4,0.600554864863,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,,,,,0,21,21,21,,,,,,,,,1,2.65511137013,3,0.600252754912,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,,,,,0,22,22,22,,,,,,,,,1,1.49945914733,3,1.88351140119,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,,,,,0,23,23,23,,,,,,,,,1,2.89535125525,2,1.78293779391,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,,,,,0,24,24,24,,,,,,,,,1,3.82879290787,3,0.350251193046,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_078.jpg,Al78_18,Alegría,18,Sofía escucha la música.,Afirmación,Al78,78,,,,,0,25,25,25,,,,,,,,,1,1.69045644931,3,0.550476905322,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,,,,,0,26,26,26,,,,,,,,,1,2.15008393926,3,1.04961832402,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,,,,,0,27,27,27,,,,,,,,,1,2.86515543267,3,0.850206568235,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_028.jpg,Al28_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al28,28,,,,,0,28,28,28,,,,,,,,,1,1.94169367211,4,1.36633977507,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_028.jpg,Al28_20,Alegría,20,Karen analiza la idea.,Afirmación,Al28,28,,,,,0,29,29,29,,,,,,,,,1,1.48728326846,3,1.26652032705,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_078.jpg,En78_29,Enojo,29,Miriam mira la película.,Afirmación,En78,78,,,,,0,30,30,30,,,,,,,,,1,1.36953446508,3,1.11622441995,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_019.jpg,En19_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En19,19,,,,,0,31,31,31,,,,,,,,,1,2.29752251991,3,1.05025199629,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,,,,,0,32,32,32,,,,,,,,,1,1.28319037032,3,0.600293363486,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_078.jpg,En78_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En78,78,,,,,0,33,33,33,,,,,,,,,1,1.82143606202,3,0.916715828331,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,,,,,0,34,34,34,,,,,,,,,1,1.57450736443,3,0.700588511969,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,,,,,0,35,35,35,,,,,,,,,1,4.42974582602,3,0.45067530722,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,,,,,0,36,36,36,,,,,,,,,1,1.73008506381,3,1.5168280151,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_019.jpg,Al19_18,Alegría,18,Sofía escucha la música.,Afirmación,Al19,19,,,,,0,37,37,37,,,,,,,,,1,2.25320071435,3,1.8335155513,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,,,,,0,38,38,38,,,,,,,,,1,1.47963368388,2,0.50038154211,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_078.jpg,Al78_29,Alegría,29,Miriam mira la película.,Afirmación,Al78,78,,,,,0,39,39,39,,,,,,,,,1,3.73188522856,3,0.283419741838,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,,,,,0,40,40,40,,,,,,,,,1,2.17685659282,3,0.54986866919,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_075.jpg,Tr75_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr75,75,,,,,0,41,41,41,,,,,,,,,1,1.97626094089,2,1.63297434163,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,,,,,0,42,42,42,,,,,,,,,1,3.50426122292,3,0.550563923698,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_075.jpg,En75_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En75,75,,,,,0,43,43,43,,,,,,,,,1,1.58160895638,2,0.700436341373,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_019.jpg,Tr19_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr19,19,,,,,0,44,44,44,,,,,,,,,1,3.20710016395,2,0.30107376213,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_075.jpg,Al75_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al75,75,,,,,0,45,45,45,,,,,,,,,1,3.00943323817,3,0.283792358983,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_019.jpg,Tr19_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr19,19,,,,,0,46,46,46,,,,,,,,,1,1.68977368975,3,0.383395376692,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_075.jpg,Al75_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al75,75,,,,,0,47,47,47,,,,,,,,,1,2.13832619485,3,0.96690981237,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_019.jpg,Al19_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al19,19,,,,,0,48,48,48,,,,,,,,,1,2.79618154443,2,0.750646836592,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,,,,,0,49,49,49,,,,,,,,,1,2.24671226727,4,1.06600321477,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_078.jpg,Al78_20,Alegría,20,Karen analiza la idea.,Afirmación,Al78,78,,,,,0,50,50,50,,,,,,,,,1,0.872063352948,3,0.533960817635,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,,,,,0,51,51,51,,,,,,,,,1,2.17825067183,3,1.11697367047,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_028.jpg,Tr28_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr28,28,,,,,0,52,52,52,,,,,,,,,1,1.63093721914,2,0.950244231573,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_028.jpg,Tr28_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr28,28,,,,,0,53,53,53,,,,,,,,,1,1.23374028183,4,1.10072533163,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_075.jpg,Al75_29,Alegría,29,Miriam mira la película.,Afirmación,Al75,75,,,,,0,54,54,54,,,,,,,,,1,1.28669654149,2,1.51721535843,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_078.jpg,Tr78_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr78,78,,,,,0,55,55,55,,,,,,,,,1,2.34835597745,2,0.350566244189,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_019.jpg,En19_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En19,19,,,,,0,56,56,56,,,,,,,,,1,1.62607266882,2,0.233997320727,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_078.jpg,Tr78_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr78,78,,,,,0,57,57,57,,,,,,,,,1,1.65012276285,3,0.900585298983,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_078.jpg,Tr78_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr78,78,,,,,0,58,58,58,,,,,,,,,1,2.04860935711,3,0.28389321105,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_075.jpg,En75_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En75,75,,,,,0,59,59,59,,,,,,,,,1,0.815838326105,2,0.400394304805,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_075.jpg,Al75_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al75,75,,,,,0,60,60,60,,,,,,,,,1,1.15819851435,3,0.348891028896,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_019.jpg,Tr19_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr19,19,,,,,0,61,61,61,,,,,,,,,1,0.816772323338,2,1.61732486771,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,,,,,0,62,62,62,,,,,,,,,1,1.47410065393,2,0.38397906918,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_019.jpg,Tr19_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr19,19,,,,,0,63,63,63,,,,,,,,,1,1.69521345384,4,0.284104732638,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_028.jpg,Al28_29,Alegría,29,Miriam mira la película.,Afirmación,Al28,28,,,,,0,64,64,64,,,,,,,,,1,0.651529783043,2,0.350290462877,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_019.jpg,Al19_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al19,19,,,,,0,65,65,65,,,,,,,,,1,1.38084462267,3,0.383676959229,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_078.jpg,Al78_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al78,78,,,,,0,66,66,66,,,,,,,,,1,1.22789934071,3,0.650373554268,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_075.jpg,En75_29,Enojo,29,Miriam mira la película.,Afirmación,En75,75,,,,,0,67,67,67,,,,,,,,,1,0.550750009148,2,2.55000298986,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_028.jpg,Tr28_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr28,28,,,,,0,68,68,68,,,,,,,,,1,2.10264687586,3,0.533887186699,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_075.jpg,Al75_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al75,75,,,,,0,69,69,69,,,,,,,,,1,0.87952595959,4,0.583408674884,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_019.jpg,En19_20,Enojo,20,Karen analiza la idea.,Afirmación,En19,19,,,,,0,70,70,70,,,,,,,,,1,1.7379658049,2,0.600427237912,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_028.jpg,En28_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En28,28,,,,,0,71,71,71,,,,,,,,,1,1.92852890751,2,0.500565396318,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_028.jpg,En28_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En28,28,,,,,0,72,72,72,,,,,,,,,1,0.982483424115,2,0.250271541956,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,,,,,0,73,73,73,,,,,,,,,1,2.38339002172,3,0.333868087282,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_078.jpg,En78_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En78,78,,,,,0,74,74,74,,,,,,,,,1,1.33674727989,2,0.650623006944,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_078.jpg,Tr78_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr78,78,,,,,0,75,75,75,,,,,,,,,1,1.11713298103,3,0.650589984587,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,,,,,0,76,76,76,,,,,,,,,1,0.712271286704,2,0.384765804545,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_019.jpg,Al19_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al19,19,,,,,0,77,77,77,,,,,,,,,1,1.2255770657,3,0.75034294165,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_075.jpg,En75_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En75,75,,,,,0,78,78,78,,,,,,,,,1,3.01739653515,2,0.85026859672,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_078.jpg,Al78_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al78,78,,,,,0,79,79,79,,,,,,,,,1,1.06059736553,2,0.500923287276,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_078.jpg,Tr78_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr78,78,,,,,0,80,80,80,,,,,,,,,1,1.68049083719,2,0.284164083634,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_028.jpg,En28_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En28,28,,,,,0,81,81,81,,,,,,,,,1,0.965777234744,3,0.79985371988,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_019.jpg,En19_29,Enojo,29,Miriam mira la película.,Afirmación,En19,19,,,,,0,82,82,82,,,,,,,,,1,1.38797165075,3,0.13221884363,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_019.jpg,Al19_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al19,19,,,,,0,83,83,83,,,,,,,,,1,2.35163991707,3,0.233732695615,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,,,,,0,84,84,84,,,,,,,,,1,2.03643035451,3,0.133841847895,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_078.jpg,Al78_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al78,78,,,,,0,85,85,85,,,,,,,,,1,0.833384354362,3,0.183853762719,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_075.jpg,Tr75_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr75,75,,,,,0,86,86,86,,,,,,,,,1,1.30974213108,3,0.150685035427,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\02_019.jpg,Al19_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al19,19,,,,,0,87,87,87,,,,,,,,,1,2.38188393445,4,1.15054580603,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_028.jpg,Al28_29,Alegría,29,Miriam mira la película.,Afirmación,Al28,28,,,,,0,88,88,88,,,,,,,,,1,1.13600659733,3,0.133244321716,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_019.jpg,Tr19_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr19,19,,,,,0,89,89,89,,,,,,,,,1,1.46896567728,3,0.184286177109,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_075.jpg,Tr75_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr75,75,,,,,0,90,90,90,,,,,,,,,1,1.48353032211,3,0.151116111074,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_078.jpg,Tr78_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr78,78,,,,,0,91,91,91,,,,,,,,,1,1.33356508484,3,0.200456868784,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\02_019.jpg,Al19_18,Alegría,18,Sofía escucha la música.,Afirmación,Al19,19,,,,,0,92,92,92,,,,,,,,,1,0.918267432906,2,0.650505643698,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
2.5,Stim\\03_028.jpg,Tr28_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr28,28,,,,,0,93,93,93,,,,,,,,,1,0.906358410393,3,0.183767190592,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\03_078.jpg,Tr78_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr78,78,,,,,0,94,94,94,,,,,,,,,1,1.3699700032,2,0.249147443043,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
0.25,Stim\\05_019.jpg,En19_29,Enojo,29,Miriam mira la película.,Afirmación,En19,19,,,,,0,95,95,95,,,,,,,,,1,0.649468563161,3,0.250010040581,,,,,,,,,2018_jun._15_1500,60.0777477804,Experimento Piloto1,001,137,
