7.1770 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
  as the first library (before anything that uses scipy)
  and make sure that avbin is installed.
328.2617 	EXP 	window1: blendMode = 'avg'
328.2619 	EXP 	window1: blendMode = 'avg'
328.2782 	EXP 	window1: blendMode = 'avg'
328.2784 	EXP 	window1: blendMode = 'avg'
328.2786 	EXP 	window1: blendMode = 'avg'
328.2948 	EXP 	window1: blendMode = 'avg'
328.2950 	EXP 	window1: blendMode = 'avg'
328.2952 	EXP 	window1: blendMode = 'avg'
328.3117 	EXP 	window1: blendMode = 'avg'
328.3119 	EXP 	window1: blendMode = 'avg'
328.3121 	EXP 	window1: blendMode = 'avg'
328.3283 	EXP 	window1: blendMode = 'avg'
328.3286 	EXP 	window1: blendMode = 'avg'
328.3288 	EXP 	window1: blendMode = 'avg'
328.3447 	EXP 	window1: blendMode = 'avg'
328.3449 	EXP 	window1: blendMode = 'avg'
328.3451 	EXP 	window1: blendMode = 'avg'
328.3614 	EXP 	window1: blendMode = 'avg'
328.3616 	EXP 	window1: blendMode = 'avg'
328.3618 	EXP 	window1: blendMode = 'avg'
328.3783 	EXP 	window1: blendMode = 'avg'
328.3786 	EXP 	window1: blendMode = 'avg'
328.3788 	EXP 	window1: blendMode = 'avg'
328.3949 	EXP 	window1: blendMode = 'avg'
328.3951 	EXP 	window1: blendMode = 'avg'
328.3953 	EXP 	window1: blendMode = 'avg'
328.4115 	EXP 	window1: blendMode = 'avg'
328.4117 	EXP 	window1: blendMode = 'avg'
328.4119 	EXP 	window1: blendMode = 'avg'
328.4281 	EXP 	window1: blendMode = 'avg'
328.4283 	EXP 	window1: blendMode = 'avg'
328.4286 	EXP 	window1: blendMode = 'avg'
328.4448 	EXP 	window1: blendMode = 'avg'
328.4450 	EXP 	window1: blendMode = 'avg'
328.4452 	EXP 	window1: blendMode = 'avg'
328.4614 	EXP 	window1: blendMode = 'avg'
328.4616 	EXP 	window1: blendMode = 'avg'
328.4619 	EXP 	window1: blendMode = 'avg'
328.4783 	EXP 	window1: blendMode = 'avg'
328.4785 	EXP 	window1: blendMode = 'avg'
328.4788 	EXP 	window1: blendMode = 'avg'
328.4952 	EXP 	window1: blendMode = 'avg'
328.4956 	EXP 	window1: blendMode = 'avg'
328.4960 	EXP 	window1: blendMode = 'avg'
328.5115 	EXP 	window1: blendMode = 'avg'
328.5117 	EXP 	window1: blendMode = 'avg'
328.5119 	EXP 	window1: blendMode = 'avg'
328.5280 	EXP 	window1: blendMode = 'avg'
328.5283 	EXP 	window1: blendMode = 'avg'
328.5284 	EXP 	window1: blendMode = 'avg'
328.5448 	EXP 	window1: blendMode = 'avg'
328.5450 	EXP 	window1: blendMode = 'avg'
328.5452 	EXP 	window1: blendMode = 'avg'
328.5615 	EXP 	window1: blendMode = 'avg'
328.5617 	EXP 	window1: blendMode = 'avg'
328.5619 	EXP 	window1: blendMode = 'avg'
328.5780 	EXP 	window1: blendMode = 'avg'
328.5782 	EXP 	window1: blendMode = 'avg'
328.5784 	EXP 	window1: blendMode = 'avg'
328.5947 	EXP 	window1: blendMode = 'avg'
328.5949 	EXP 	window1: blendMode = 'avg'
328.5951 	EXP 	window1: blendMode = 'avg'
328.6114 	EXP 	window1: blendMode = 'avg'
328.6116 	EXP 	window1: blendMode = 'avg'
328.6118 	EXP 	window1: blendMode = 'avg'
328.6279 	DATA 	Keypress: 4
328.6286 	EXP 	New trial (rep=0, index=17): {'Tiempo': 0.25, 'ImagenesE': u'Stim\\\\03_028.jpg', 'ClaveEn': u'Tr28_5', 'Emocion': u'Tristeza', 'NumEn': 5, 'Enunciado': u'Emilio revisa el formato del archivo.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'Tr28', 'Cara': 28}
328.6292 	EXP 	window1: blendMode = 'avg'
328.6443 	EXP 	Exigencia_Bloque1: autoDraw = False
328.6443 	EXP 	Afirmacion_Bloque1: autoDraw = False
328.6443 	EXP 	Ruego_Bloque1: autoDraw = False
328.6443 	EXP 	fijacionE: autoDraw = True
328.6448 	EXP 	window1: blendMode = 'avg'
328.6614 	EXP 	window1: blendMode = 'avg'
328.6781 	EXP 	window1: blendMode = 'avg'
328.6946 	EXP 	window1: blendMode = 'avg'
328.7110 	EXP 	window1: blendMode = 'avg'
328.7279 	EXP 	window1: blendMode = 'avg'
328.7447 	EXP 	window1: blendMode = 'avg'
328.7613 	EXP 	window1: blendMode = 'avg'
328.7780 	EXP 	window1: blendMode = 'avg'
328.7947 	EXP 	window1: blendMode = 'avg'
328.8113 	EXP 	window1: blendMode = 'avg'
328.8280 	EXP 	window1: blendMode = 'avg'
328.8446 	EXP 	window1: blendMode = 'avg'
328.8613 	EXP 	window1: blendMode = 'avg'
328.8780 	EXP 	window1: blendMode = 'avg'
328.8947 	EXP 	window1: blendMode = 'avg'
328.9114 	EXP 	window1: blendMode = 'avg'
328.9280 	EXP 	window1: blendMode = 'avg'
328.9447 	EXP 	window1: blendMode = 'avg'
328.9613 	EXP 	window1: blendMode = 'avg'
328.9779 	EXP 	window1: blendMode = 'avg'
328.9946 	EXP 	window1: blendMode = 'avg'
329.0112 	EXP 	window1: blendMode = 'avg'
329.0280 	EXP 	window1: blendMode = 'avg'
329.0446 	EXP 	window1: blendMode = 'avg'
329.0612 	EXP 	window1: blendMode = 'avg'
329.0780 	EXP 	window1: blendMode = 'avg'
329.0946 	EXP 	window1: blendMode = 'avg'
329.1112 	EXP 	window1: blendMode = 'avg'
329.1598 	EXP 	fijacionE: autoDraw = False
329.1598 	EXP 	fijacionE: autoDraw = False
329.1598 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\03_028.jpg'
329.1598 	EXP 	Rostro_Bloque_1: autoDraw = True
329.3779 	EXP 	window1: blendMode = 'avg'
329.3939 	EXP 	Rostro_Bloque_1: autoDraw = False
329.3939 	EXP 	Rostro_Bloque_1: autoDraw = False
329.3939 	EXP 	Fijacion_2: autoDraw = True
329.3944 	EXP 	window1: blendMode = 'avg'
329.4110 	EXP 	window1: blendMode = 'avg'
329.4278 	EXP 	window1: blendMode = 'avg'
329.4447 	EXP 	window1: blendMode = 'avg'
329.4611 	EXP 	window1: blendMode = 'avg'
329.5072 	EXP 	window1: blendMode = 'avg'
329.5128 	EXP 	Fijacion_2: autoDraw = False
329.5128 	EXP 	Fijacion_2: autoDraw = False
329.5128 	EXP 	Enunciado_Bloque1: text = u'Emilio revisa el formato del archivo.'
329.5128 	EXP 	Enunciado_Bloque1: autoDraw = True
329.5134 	EXP 	window1: blendMode = 'avg'
329.5279 	EXP 	window1: blendMode = 'avg'
329.5447 	EXP 	window1: blendMode = 'avg'
329.5611 	EXP 	window1: blendMode = 'avg'
329.5778 	EXP 	window1: blendMode = 'avg'
329.5944 	EXP 	window1: blendMode = 'avg'
329.6111 	EXP 	window1: blendMode = 'avg'
329.6278 	EXP 	window1: blendMode = 'avg'
329.6445 	EXP 	window1: blendMode = 'avg'
329.6610 	EXP 	window1: blendMode = 'avg'
329.6777 	EXP 	window1: blendMode = 'avg'
329.6944 	EXP 	window1: blendMode = 'avg'
329.7111 	EXP 	window1: blendMode = 'avg'
329.7275 	EXP 	window1: blendMode = 'avg'
329.7443 	EXP 	window1: blendMode = 'avg'
329.7610 	EXP 	window1: blendMode = 'avg'
329.7778 	EXP 	window1: blendMode = 'avg'
329.7944 	EXP 	window1: blendMode = 'avg'
329.8111 	EXP 	window1: blendMode = 'avg'
329.8278 	EXP 	window1: blendMode = 'avg'
329.8444 	EXP 	window1: blendMode = 'avg'
329.8610 	EXP 	window1: blendMode = 'avg'
329.8777 	EXP 	window1: blendMode = 'avg'
329.8944 	EXP 	window1: blendMode = 'avg'
329.9111 	EXP 	window1: blendMode = 'avg'
329.9276 	EXP 	window1: blendMode = 'avg'
329.9445 	EXP 	window1: blendMode = 'avg'
329.9610 	EXP 	window1: blendMode = 'avg'
329.9776 	EXP 	window1: blendMode = 'avg'
329.9946 	EXP 	window1: blendMode = 'avg'
330.0110 	EXP 	window1: blendMode = 'avg'
330.0276 	EXP 	window1: blendMode = 'avg'
330.0442 	EXP 	window1: blendMode = 'avg'
330.0610 	EXP 	window1: blendMode = 'avg'
330.0776 	EXP 	window1: blendMode = 'avg'
330.0942 	EXP 	window1: blendMode = 'avg'
330.1109 	EXP 	window1: blendMode = 'avg'
330.1276 	EXP 	window1: blendMode = 'avg'
330.1443 	EXP 	window1: blendMode = 'avg'
330.1611 	EXP 	window1: blendMode = 'avg'
330.1775 	EXP 	window1: blendMode = 'avg'
330.1944 	EXP 	window1: blendMode = 'avg'
330.2110 	EXP 	window1: blendMode = 'avg'
330.2276 	EXP 	window1: blendMode = 'avg'
330.2442 	EXP 	window1: blendMode = 'avg'
330.2609 	EXP 	window1: blendMode = 'avg'
330.2776 	EXP 	window1: blendMode = 'avg'
330.2943 	EXP 	window1: blendMode = 'avg'
330.3108 	EXP 	window1: blendMode = 'avg'
330.3275 	EXP 	window1: blendMode = 'avg'
330.3441 	EXP 	window1: blendMode = 'avg'
330.3609 	EXP 	window1: blendMode = 'avg'
330.3774 	EXP 	window1: blendMode = 'avg'
330.3942 	EXP 	window1: blendMode = 'avg'
330.4109 	EXP 	window1: blendMode = 'avg'
330.4276 	EXP 	window1: blendMode = 'avg'
330.4442 	EXP 	window1: blendMode = 'avg'
330.4609 	EXP 	window1: blendMode = 'avg'
330.4775 	EXP 	window1: blendMode = 'avg'
330.4942 	EXP 	window1: blendMode = 'avg'
330.5109 	EXP 	window1: blendMode = 'avg'
330.5275 	EXP 	window1: blendMode = 'avg'
330.5441 	EXP 	window1: blendMode = 'avg'
330.5612 	EXP 	window1: blendMode = 'avg'
330.5774 	EXP 	window1: blendMode = 'avg'
330.5941 	EXP 	window1: blendMode = 'avg'
330.6107 	EXP 	window1: blendMode = 'avg'
330.6275 	EXP 	window1: blendMode = 'avg'
330.6441 	EXP 	window1: blendMode = 'avg'
330.6608 	EXP 	window1: blendMode = 'avg'
330.6775 	EXP 	window1: blendMode = 'avg'
330.6942 	EXP 	window1: blendMode = 'avg'
330.7108 	EXP 	window1: blendMode = 'avg'
330.7275 	EXP 	window1: blendMode = 'avg'
330.7440 	EXP 	window1: blendMode = 'avg'
330.7607 	EXP 	window1: blendMode = 'avg'
330.7773 	EXP 	window1: blendMode = 'avg'
330.7940 	EXP 	window1: blendMode = 'avg'
330.8106 	EXP 	window1: blendMode = 'avg'
330.8275 	EXP 	window1: blendMode = 'avg'
330.8440 	EXP 	window1: blendMode = 'avg'
330.8606 	EXP 	window1: blendMode = 'avg'
330.8774 	EXP 	window1: blendMode = 'avg'
330.8940 	EXP 	window1: blendMode = 'avg'
330.9106 	EXP 	window1: blendMode = 'avg'
330.9273 	EXP 	window1: blendMode = 'avg'
330.9442 	EXP 	window1: blendMode = 'avg'
330.9606 	EXP 	window1: blendMode = 'avg'
330.9773 	EXP 	window1: blendMode = 'avg'
330.9940 	EXP 	window1: blendMode = 'avg'
331.0107 	EXP 	window1: blendMode = 'avg'
331.0274 	EXP 	window1: blendMode = 'avg'
331.0440 	EXP 	window1: blendMode = 'avg'
331.0606 	EXP 	window1: blendMode = 'avg'
331.0774 	EXP 	window1: blendMode = 'avg'
331.0940 	EXP 	window1: blendMode = 'avg'
331.1107 	EXP 	window1: blendMode = 'avg'
331.1275 	EXP 	window1: blendMode = 'avg'
331.1439 	EXP 	window1: blendMode = 'avg'
331.1606 	EXP 	window1: blendMode = 'avg'
331.1774 	EXP 	window1: blendMode = 'avg'
331.1938 	EXP 	window1: blendMode = 'avg'
331.2105 	EXP 	window1: blendMode = 'avg'
331.2273 	EXP 	window1: blendMode = 'avg'
331.2439 	EXP 	window1: blendMode = 'avg'
331.2605 	EXP 	window1: blendMode = 'avg'
331.2773 	EXP 	window1: blendMode = 'avg'
331.2940 	EXP 	window1: blendMode = 'avg'
331.3105 	EXP 	window1: blendMode = 'avg'
331.3275 	EXP 	window1: blendMode = 'avg'
331.3439 	EXP 	window1: blendMode = 'avg'
331.3605 	EXP 	window1: blendMode = 'avg'
331.3771 	EXP 	window1: blendMode = 'avg'
331.3938 	EXP 	window1: blendMode = 'avg'
331.4103 	EXP 	window1: blendMode = 'avg'
331.4271 	EXP 	window1: blendMode = 'avg'
331.4438 	EXP 	window1: blendMode = 'avg'
331.4605 	EXP 	window1: blendMode = 'avg'
331.4771 	EXP 	window1: blendMode = 'avg'
331.4937 	EXP 	window1: blendMode = 'avg'
331.5105 	EXP 	window1: blendMode = 'avg'
331.5272 	EXP 	window1: blendMode = 'avg'
331.5438 	EXP 	window1: blendMode = 'avg'
331.5605 	EXP 	window1: blendMode = 'avg'
331.5773 	EXP 	window1: blendMode = 'avg'
331.5942 	DATA 	Keypress: 1
331.5949 	EXP 	window1: blendMode = 'avg'
331.5952 	EXP 	window1: blendMode = 'avg'
331.5955 	EXP 	window1: blendMode = 'avg'
331.6099 	EXP 	Enunciado_Bloque1: autoDraw = False
331.6099 	EXP 	Exigencia_Bloque1: autoDraw = True
331.6099 	EXP 	Afirmacion_Bloque1: autoDraw = True
331.6099 	EXP 	Ruego_Bloque1: autoDraw = True
331.6105 	EXP 	window1: blendMode = 'avg'
331.6107 	EXP 	window1: blendMode = 'avg'
331.6109 	EXP 	window1: blendMode = 'avg'
331.6273 	EXP 	window1: blendMode = 'avg'
331.6275 	EXP 	window1: blendMode = 'avg'
331.6278 	EXP 	window1: blendMode = 'avg'
331.6439 	EXP 	window1: blendMode = 'avg'
331.6441 	EXP 	window1: blendMode = 'avg'
331.6443 	EXP 	window1: blendMode = 'avg'
331.6604 	EXP 	window1: blendMode = 'avg'
331.6606 	EXP 	window1: blendMode = 'avg'
331.6608 	EXP 	window1: blendMode = 'avg'
331.6771 	EXP 	window1: blendMode = 'avg'
331.6773 	EXP 	window1: blendMode = 'avg'
331.6776 	EXP 	window1: blendMode = 'avg'
331.6938 	EXP 	window1: blendMode = 'avg'
331.6940 	EXP 	window1: blendMode = 'avg'
331.6942 	EXP 	window1: blendMode = 'avg'
331.7104 	EXP 	window1: blendMode = 'avg'
331.7107 	EXP 	window1: blendMode = 'avg'
331.7109 	EXP 	window1: blendMode = 'avg'
331.7271 	EXP 	window1: blendMode = 'avg'
331.7273 	EXP 	window1: blendMode = 'avg'
331.7275 	EXP 	window1: blendMode = 'avg'
331.7439 	EXP 	window1: blendMode = 'avg'
331.7441 	EXP 	window1: blendMode = 'avg'
331.7443 	EXP 	window1: blendMode = 'avg'
331.7601 	EXP 	window1: blendMode = 'avg'
331.7603 	EXP 	window1: blendMode = 'avg'
331.7605 	EXP 	window1: blendMode = 'avg'
331.7772 	EXP 	window1: blendMode = 'avg'
331.7774 	EXP 	window1: blendMode = 'avg'
331.7776 	EXP 	window1: blendMode = 'avg'
331.7937 	EXP 	window1: blendMode = 'avg'
331.7939 	EXP 	window1: blendMode = 'avg'
331.7941 	EXP 	window1: blendMode = 'avg'
331.8104 	EXP 	window1: blendMode = 'avg'
331.8106 	EXP 	window1: blendMode = 'avg'
331.8108 	EXP 	window1: blendMode = 'avg'
331.8272 	EXP 	window1: blendMode = 'avg'
331.8274 	EXP 	window1: blendMode = 'avg'
331.8276 	EXP 	window1: blendMode = 'avg'
331.8436 	EXP 	window1: blendMode = 'avg'
331.8440 	EXP 	window1: blendMode = 'avg'
331.8442 	EXP 	window1: blendMode = 'avg'
331.8605 	EXP 	window1: blendMode = 'avg'
331.8607 	EXP 	window1: blendMode = 'avg'
331.8609 	EXP 	window1: blendMode = 'avg'
331.8771 	EXP 	window1: blendMode = 'avg'
331.8773 	EXP 	window1: blendMode = 'avg'
331.8775 	EXP 	window1: blendMode = 'avg'
331.8939 	EXP 	window1: blendMode = 'avg'
331.8941 	EXP 	window1: blendMode = 'avg'
331.8943 	EXP 	window1: blendMode = 'avg'
331.9105 	EXP 	window1: blendMode = 'avg'
331.9107 	EXP 	window1: blendMode = 'avg'
331.9109 	EXP 	window1: blendMode = 'avg'
331.9271 	EXP 	window1: blendMode = 'avg'
331.9273 	EXP 	window1: blendMode = 'avg'
331.9275 	EXP 	window1: blendMode = 'avg'
331.9441 	EXP 	window1: blendMode = 'avg'
331.9443 	EXP 	window1: blendMode = 'avg'
331.9445 	EXP 	window1: blendMode = 'avg'
331.9603 	EXP 	window1: blendMode = 'avg'
331.9605 	EXP 	window1: blendMode = 'avg'
331.9607 	EXP 	window1: blendMode = 'avg'
331.9770 	EXP 	window1: blendMode = 'avg'
331.9772 	EXP 	window1: blendMode = 'avg'
331.9774 	EXP 	window1: blendMode = 'avg'
331.9937 	EXP 	window1: blendMode = 'avg'
331.9940 	EXP 	window1: blendMode = 'avg'
331.9941 	EXP 	window1: blendMode = 'avg'
332.0103 	EXP 	window1: blendMode = 'avg'
332.0106 	EXP 	window1: blendMode = 'avg'
332.0107 	EXP 	window1: blendMode = 'avg'
332.0271 	EXP 	window1: blendMode = 'avg'
332.0274 	EXP 	window1: blendMode = 'avg'
332.0276 	EXP 	window1: blendMode = 'avg'
332.0437 	EXP 	window1: blendMode = 'avg'
332.0439 	EXP 	window1: blendMode = 'avg'
332.0441 	EXP 	window1: blendMode = 'avg'
332.0604 	EXP 	window1: blendMode = 'avg'
332.0606 	EXP 	window1: blendMode = 'avg'
332.0608 	EXP 	window1: blendMode = 'avg'
332.0770 	EXP 	window1: blendMode = 'avg'
332.0772 	EXP 	window1: blendMode = 'avg'
332.0774 	EXP 	window1: blendMode = 'avg'
332.0938 	EXP 	window1: blendMode = 'avg'
332.0941 	EXP 	window1: blendMode = 'avg'
332.0943 	EXP 	window1: blendMode = 'avg'
332.1104 	DATA 	Keypress: 4
332.1113 	EXP 	New trial (rep=0, index=18): {'Tiempo': 0.25, 'ImagenesE': u'Stim\\\\05_075.jpg', 'ClaveEn': u'En75_11', 'Emocion': u'Enojo', 'NumEn': 11, 'Enunciado': u'Mar\xeda asiste a la cena.', 'ActoHabla': u'Afirmaci\xf3n', 'Clave': u'En75', 'Cara': 75}
332.1119 	EXP 	window1: blendMode = 'avg'
332.1266 	EXP 	Exigencia_Bloque1: autoDraw = False
332.1266 	EXP 	Afirmacion_Bloque1: autoDraw = False
332.1266 	EXP 	Ruego_Bloque1: autoDraw = False
332.1266 	EXP 	fijacionE: autoDraw = True
332.1271 	EXP 	window1: blendMode = 'avg'
332.1438 	EXP 	window1: blendMode = 'avg'
332.1605 	EXP 	window1: blendMode = 'avg'
332.1771 	EXP 	window1: blendMode = 'avg'
332.1940 	EXP 	window1: blendMode = 'avg'
332.2103 	EXP 	window1: blendMode = 'avg'
332.2269 	EXP 	window1: blendMode = 'avg'
332.2436 	EXP 	window1: blendMode = 'avg'
332.2602 	EXP 	window1: blendMode = 'avg'
332.2770 	EXP 	window1: blendMode = 'avg'
332.2936 	EXP 	window1: blendMode = 'avg'
332.3102 	EXP 	window1: blendMode = 'avg'
332.3269 	EXP 	window1: blendMode = 'avg'
332.3434 	EXP 	window1: blendMode = 'avg'
332.3603 	EXP 	window1: blendMode = 'avg'
332.3768 	EXP 	window1: blendMode = 'avg'
332.3935 	EXP 	window1: blendMode = 'avg'
332.4101 	EXP 	window1: blendMode = 'avg'
332.4268 	EXP 	window1: blendMode = 'avg'
332.4434 	EXP 	window1: blendMode = 'avg'
332.4601 	EXP 	window1: blendMode = 'avg'
332.4768 	EXP 	window1: blendMode = 'avg'
332.4934 	EXP 	window1: blendMode = 'avg'
332.5101 	EXP 	window1: blendMode = 'avg'
332.5268 	EXP 	window1: blendMode = 'avg'
332.5434 	EXP 	window1: blendMode = 'avg'
332.5601 	EXP 	window1: blendMode = 'avg'
332.5768 	EXP 	window1: blendMode = 'avg'
332.5936 	EXP 	window1: blendMode = 'avg'
332.6457 	EXP 	fijacionE: autoDraw = False
332.6457 	EXP 	fijacionE: autoDraw = False
332.6457 	EXP 	Rostro_Bloque_1: image = u'Stim\\\\05_075.jpg'
332.6457 	EXP 	Rostro_Bloque_1: autoDraw = True
332.8602 	EXP 	window1: blendMode = 'avg'
332.8762 	EXP 	Rostro_Bloque_1: autoDraw = False
332.8762 	EXP 	Rostro_Bloque_1: autoDraw = False
332.8762 	EXP 	Fijacion_2: autoDraw = True
332.8768 	EXP 	window1: blendMode = 'avg'
332.8936 	EXP 	window1: blendMode = 'avg'
332.9100 	EXP 	window1: blendMode = 'avg'
332.9267 	EXP 	window1: blendMode = 'avg'
332.9434 	EXP 	window1: blendMode = 'avg'
332.9797 	EXP 	window1: blendMode = 'avg'
332.9851 	EXP 	Fijacion_2: autoDraw = False
332.9851 	EXP 	Fijacion_2: autoDraw = False
332.9851 	EXP 	Enunciado_Bloque1: text = u'Mar\xeda asiste a la cena.'
332.9851 	EXP 	Enunciado_Bloque1: autoDraw = True
332.9856 	EXP 	window1: blendMode = 'avg'
332.9941 	EXP 	window1: blendMode = 'avg'
333.0100 	EXP 	window1: blendMode = 'avg'
333.0268 	EXP 	window1: blendMode = 'avg'
333.0433 	EXP 	window1: blendMode = 'avg'
333.0600 	EXP 	window1: blendMode = 'avg'
333.0766 	EXP 	window1: blendMode = 'avg'
333.0933 	EXP 	window1: blendMode = 'avg'
333.1100 	EXP 	window1: blendMode = 'avg'
333.1267 	EXP 	window1: blendMode = 'avg'
333.1433 	EXP 	window1: blendMode = 'avg'
333.1600 	EXP 	window1: blendMode = 'avg'
333.1766 	EXP 	window1: blendMode = 'avg'
333.1934 	EXP 	window1: blendMode = 'avg'
333.2100 	EXP 	window1: blendMode = 'avg'
333.2267 	EXP 	window1: blendMode = 'avg'
333.2433 	EXP 	window1: blendMode = 'avg'
333.2601 	EXP 	window1: blendMode = 'avg'
333.2766 	EXP 	window1: blendMode = 'avg'
333.2933 	EXP 	window1: blendMode = 'avg'
333.3099 	EXP 	window1: blendMode = 'avg'
333.3266 	EXP 	window1: blendMode = 'avg'
333.3432 	EXP 	window1: blendMode = 'avg'
333.3600 	EXP 	window1: blendMode = 'avg'
333.3765 	EXP 	window1: blendMode = 'avg'
333.3933 	EXP 	window1: blendMode = 'avg'
333.4099 	EXP 	window1: blendMode = 'avg'
333.4266 	EXP 	window1: blendMode = 'avg'
333.4433 	EXP 	window1: blendMode = 'avg'
333.4599 	EXP 	window1: blendMode = 'avg'
333.4765 	EXP 	window1: blendMode = 'avg'
333.4931 	EXP 	window1: blendMode = 'avg'
333.5098 	EXP 	window1: blendMode = 'avg'
333.5265 	EXP 	window1: blendMode = 'avg'
333.5431 	EXP 	window1: blendMode = 'avg'
333.5598 	EXP 	window1: blendMode = 'avg'
333.5766 	EXP 	window1: blendMode = 'avg'
333.5933 	EXP 	window1: blendMode = 'avg'
333.6097 	EXP 	window1: blendMode = 'avg'
333.6266 	EXP 	window1: blendMode = 'avg'
333.6433 	EXP 	window1: blendMode = 'avg'
333.6599 	EXP 	window1: blendMode = 'avg'
333.6766 	EXP 	window1: blendMode = 'avg'
333.6934 	EXP 	window1: blendMode = 'avg'
333.7097 	EXP 	window1: blendMode = 'avg'
333.7273 	EXP 	window1: blendMode = 'avg'
333.7431 	EXP 	window1: blendMode = 'avg'
333.7598 	EXP 	window1: blendMode = 'avg'
333.7764 	EXP 	window1: blendMode = 'avg'
333.7931 	EXP 	window1: blendMode = 'avg'
333.8097 	EXP 	window1: blendMode = 'avg'
333.8262 	EXP 	window1: blendMode = 'avg'
333.8435 	EXP 	window1: blendMode = 'avg'
333.8596 	EXP 	window1: blendMode = 'avg'
333.8764 	EXP 	window1: blendMode = 'avg'
333.8930 	EXP 	window1: blendMode = 'avg'
333.9097 	EXP 	window1: blendMode = 'avg'
333.9263 	EXP 	window1: blendMode = 'avg'
333.9430 	EXP 	window1: blendMode = 'avg'
333.9596 	DATA 	Keypress: 1
333.9602 	EXP 	window1: blendMode = 'avg'
333.9604 	EXP 	window1: blendMode = 'avg'
333.9606 	EXP 	window1: blendMode = 'avg'
333.9758 	EXP 	Enunciado_Bloque1: autoDraw = False
333.9758 	EXP 	Exigencia_Bloque1: autoDraw = True
333.9758 	EXP 	Afirmacion_Bloque1: autoDraw = True
333.9758 	EXP 	Ruego_Bloque1: autoDraw = True
333.9764 	EXP 	window1: blendMode = 'avg'
333.9766 	EXP 	window1: blendMode = 'avg'
333.9768 	EXP 	window1: blendMode = 'avg'
333.9930 	EXP 	window1: blendMode = 'avg'
333.9933 	EXP 	window1: blendMode = 'avg'
333.9934 	EXP 	window1: blendMode = 'avg'
334.0098 	EXP 	window1: blendMode = 'avg'
334.0100 	EXP 	window1: blendMode = 'avg'
334.0102 	EXP 	window1: blendMode = 'avg'
334.0264 	EXP 	window1: blendMode = 'avg'
334.0266 	EXP 	window1: blendMode = 'avg'
334.0268 	EXP 	window1: blendMode = 'avg'
334.0430 	EXP 	window1: blendMode = 'avg'
334.0432 	EXP 	window1: blendMode = 'avg'
334.0434 	EXP 	window1: blendMode = 'avg'
334.0597 	EXP 	window1: blendMode = 'avg'
334.0599 	EXP 	window1: blendMode = 'avg'
334.0601 	EXP 	window1: blendMode = 'avg'
334.0764 	EXP 	window1: blendMode = 'avg'
334.0766 	EXP 	window1: blendMode = 'avg'
334.0768 	EXP 	window1: blendMode = 'avg'
334.0930 	EXP 	window1: blendMode = 'avg'
334.0933 	EXP 	window1: blendMode = 'avg'
334.0934 	EXP 	window1: blendMode = 'avg'
334.1096 	EXP 	window1: blendMode = 'avg'
334.1098 	EXP 	window1: blendMode = 'avg'
334.1100 	EXP 	window1: blendMode = 'avg'
334.1264 	EXP 	window1: blendMode = 'avg'
334.1266 	EXP 	window1: blendMode = 'avg'
334.1268 	EXP 	window1: blendMode = 'avg'
334.1430 	EXP 	window1: blendMode = 'avg'
334.1432 	EXP 	window1: blendMode = 'avg'
334.1434 	EXP 	window1: blendMode = 'avg'
334.1596 	EXP 	window1: blendMode = 'avg'
334.1598 	EXP 	window1: blendMode = 'avg'
334.1600 	EXP 	window1: blendMode = 'avg'
334.1763 	EXP 	window1: blendMode = 'avg'
334.1765 	EXP 	window1: blendMode = 'avg'
334.1767 	EXP 	window1: blendMode = 'avg'
334.1930 	EXP 	window1: blendMode = 'avg'
334.1932 	EXP 	window1: blendMode = 'avg'
334.1934 	EXP 	window1: blendMode = 'avg'
334.2096 	EXP 	window1: blendMode = 'avg'
334.2098 	EXP 	window1: blendMode = 'avg'
334.2100 	EXP 	window1: blendMode = 'avg'
334.2263 	EXP 	window1: blendMode = 'avg'
334.2265 	EXP 	window1: blendMode = 'avg'
334.2267 	EXP 	window1: blendMode = 'avg'
334.2429 	EXP 	window1: blendMode = 'avg'
334.2431 	EXP 	window1: blendMode = 'avg'
334.2433 	EXP 	window1: blendMode = 'avg'
334.2596 	EXP 	window1: blendMode = 'avg'
334.2599 	EXP 	window1: blendMode = 'avg'
334.2601 	EXP 	window1: blendMode = 'avg'
334.2763 	EXP 	window1: blendMode = 'avg'
334.2765 	EXP 	window1: blendMode = 'avg'
334.2767 	EXP 	window1: blendMode = 'avg'
334.2931 	EXP 	window1: blendMode = 'avg'
334.2937 	EXP 	window1: blendMode = 'avg'
334.2940 	EXP 	window1: blendMode = 'avg'
334.3096 	EXP 	window1: blendMode = 'avg'
334.3098 	EXP 	window1: blendMode = 'avg'
334.3100 	EXP 	window1: blendMode = 'avg'
334.3264 	EXP 	window1: blendMode = 'avg'
334.3266 	EXP 	window1: blendMode = 'avg'
334.3268 	EXP 	window1: blendMode = 'avg'
334.3428 	EXP 	window1: blendMode = 'avg'
334.3430 	EXP 	window1: blendMode = 'avg'
334.3432 	EXP 	window1: blendMode = 'avg'
334.3596 	EXP 	window1: blendMode = 'avg'
334.3598 	EXP 	window1: blendMode = 'avg'
334.3600 	EXP 	window1: blendMode = 'avg'
334.3765 	EXP 	window1: blendMode = 'avg'
334.3767 	EXP 	window1: blendMode = 'avg'
