Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'2',1.31672239304,1.3167223930358887,0.0,'1',1.61487996578,1.6148799657821655,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'2',1.11622917652,1.1162291765213013,0.0,'1',0.724646091461,0.7246460914611816,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'4',0.299652516842,0.2996525168418884,0.0,'1',2.10085511208,2.1008551120758057,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.300362497568,0.3003624975681305,0.0,'1',1.8281724453,1.8281724452972412,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',1.88366150856,1.8836615085601807,0.0,'1',1.92536604404,1.9253660440444946,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.283424705267,0.2834247052669525,0.0,'1',2.0163731575,2.0163731575012207,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.400806099176,0.40080609917640686,0.0,'1',1.82197451591,1.821974515914917,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'4',0.283669710159,0.28366971015930176,0.0,'1',1.28148531914,1.2814853191375732,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'2',0.350725084543,0.35072508454322815,0.0,'1',1.93310034275,1.9331003427505493,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',0.350572019815,0.35057201981544495,0.0,'1',4.64307117462,4.643071174621582,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'2',0.301053285599,0.3010532855987549,0.0,'1',1.2011603117,1.2011603116989136,0.0,10.0
2.5,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,1.0,'4',0.449800491333,0.4498004913330078,0.0,'1',1.01083672047,1.0108367204666138,0.0,11.0
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'3',0.65067255497,0.6506725549697876,0.0,'1',1.98419618607,1.9841961860656738,0.0,12.0
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,1.0,'2',0.600435376167,0.6004353761672974,0.0,'1',0.329903185368,0.32990318536758423,0.0,13.0
