Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.350331962109,0.35033196210861206,0.0,'1',1.24896717072,1.248967170715332,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',0.433563023806,0.4335630238056183,0.0,'1',1.38358461857,1.3835846185684204,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.283914625645,0.28391462564468384,0.0,'1',1.53065633774,1.530656337738037,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'2',1.56662750244,1.5666275024414062,0.0,'1',2.40683913231,2.40683913230896,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',0.350264579058,0.3502645790576935,0.0,'1',3.98141789436,3.9814178943634033,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'4',1.51659464836,1.516594648361206,0.0,'1',2.05836343765,2.058363437652588,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'2',0.550253808498,0.5502538084983826,0.0,'1',2.95650100708,2.956501007080078,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'2',0.400455445051,0.40045544505119324,0.0,'1',2.55851149559,2.55851149559021,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'4',0.383680522442,0.383680522441864,0.0,'1',1.68010532856,1.6801053285598755,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',0.400392979383,0.40039297938346863,0.0,'1',1.68194293976,1.6819429397583008,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',0.700317621231,0.7003176212310791,0.0,'1',3.21583914757,3.215839147567749,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.550402402878,0.5504024028778076,0.0,'1',1.88230156898,1.8823015689849854,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.333873003721,0.3338730037212372,0.0,'1',1.85130393505,1.8513039350509644,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'4',1.46654522419,1.4665452241897583,0.0,'1',1.2326220274,1.2326220273971558,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,1.0,'3',0.783598661423,0.7835986614227295,0.0,'1',1.55551552773,1.5555155277252197,0.0,14.0
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,1.0,'2',0.500307917595,0.5003079175949097,0.0,'1',1.43474245071,1.4347424507141113,0.0,15.0
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,1.0,'2',0.45028886199,0.450288861989975,0.0,'1',2.8399643898,2.8399643898010254,0.0,16.0
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,1.0,'2',0.450083136559,0.4500831365585327,0.0,'1',1.38632369041,1.3863236904144287,0.0,17.0
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,1.0,'2',0.450314730406,0.4503147304058075,0.0,'1',1.26722812653,1.267228126525879,0.0,18.0
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,1.0,'3',0.450308054686,0.45030805468559265,0.0,'1',1.88967895508,1.889678955078125,0.0,19.0
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,1.0,'4',0.500217795372,0.5002177953720093,0.0,'1',1.94271552563,1.9427155256271362,0.0,20.0
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,1.0,'2',0.483681589365,0.4836815893650055,0.0,'1',1.24058032036,1.2405803203582764,0.0,21.0
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,1.0,'2',0.283703118563,0.28370311856269836,0.0,'1',1.24982440472,1.2498244047164917,0.0,22.0
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,1.0,'4',0.350379258394,0.35037925839424133,0.0,'1',1.83499217033,1.8349921703338623,0.0,23.0
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,1.0,'2',0.400293886662,0.40029388666152954,0.0,'1',1.61391997337,1.613919973373413,0.0,24.0
2.5,Stim\\02_078.jpg,Al78_18,Alegría,18,Sofía escucha la música.,Afirmación,Al78,78,1.0,'3',0.400338083506,0.4003380835056305,0.0,'1',1.02504837513,1.0250483751296997,0.0,25.0
2.5,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,1.0,'3',0.333617299795,0.33361729979515076,0.0,'1',2.71931219101,2.7193121910095215,0.0,26.0
0.25,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,1.0,'3',2.28301644325,2.2830164432525635,0.0,'1',3.43762469292,3.43762469291687,0.0,27.0
2.5,Stim\\02_028.jpg,Al28_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al28,28,1.0,'3',0.35016015172,0.350160151720047,0.0,'1',2.44639086723,2.4463908672332764,0.0,28.0
2.5,Stim\\02_028.jpg,Al28_20,Alegría,20,Karen analiza la idea.,Afirmación,Al28,28,1.0,'3',0.433747768402,0.4337477684020996,0.0,'1',1.39230251312,1.3923025131225586,0.0,29.0
0.25,Stim\\05_078.jpg,En78_29,Enojo,29,Miriam mira la película.,Afirmación,En78,78,1.0,'2',0.400286763906,0.4002867639064789,0.0,'1',0.92191106081,0.9219110608100891,0.0,30.0
0.25,Stim\\05_019.jpg,En19_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En19,19,1.0,'2',0.300347268581,0.3003472685813904,0.0,'1',0.953673660755,0.9536736607551575,0.0,31.0
2.5,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,1.0,'4',0.450237989426,0.4502379894256592,0.0,'1',1.84287154675,1.8428715467453003,0.0,32.0
2.5,Stim\\05_078.jpg,En78_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En78,78,1.0,'3',0.75019210577,0.7501921057701111,0.0,'1',1.95347726345,1.9534772634506226,0.0,33.0
2.5,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'3',0.400143951178,0.40014395117759705,0.0,'1',2.55157637596,2.5515763759613037,0.0,34.0
2.5,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,1.0,'2',0.433577299118,0.433577299118042,0.0,'1',1.27348721027,1.2734872102737427,0.0,35.0
2.5,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'2',0.383599758148,0.38359975814819336,0.0,'1',1.80166149139,1.801661491394043,0.0,36.0
0.25,Stim\\02_019.jpg,Al19_18,Alegría,18,Sofía escucha la música.,Afirmación,Al19,19,1.0,'3',0.600180447102,0.600180447101593,0.0,'1',1.64038693905,1.640386939048767,0.0,37.0
