Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.283563047647,0.2835630476474762,0.0,'1',1.83122968674,1.8312296867370605,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',0.28376609087,0.28376609086990356,0.0,'1',1.18215870857,1.1821587085723877,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',0.283748686314,0.28374868631362915,0.0,'1',1.32670938969,1.3267093896865845,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.183495625854,0.1834956258535385,0.0,'1',1.62278616428,1.6227861642837524,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',0.400342464447,0.4003424644470215,0.0,'1',2.14680194855,2.1468019485473633,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',1.46693682671,1.4669368267059326,0.0,'1',1.22364008427,1.2236400842666626,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',0.233768075705,0.23376807570457458,0.0,'1',2.50457549095,2.504575490951538,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'2',0.866836190224,0.8668361902236938,0.0,'1',1.32533895969,1.3253389596939087,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'4',0.250348418951,0.25034841895103455,0.0,'1',3.51162004471,3.511620044708252,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',0.850397288799,0.8503972887992859,0.0,'1',1.21488106251,1.2148810625076294,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',0.199394091964,0.199394091963768,0.0,'1',0.913895189762,0.9138951897621155,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.183742851019,0.18374285101890564,0.0,'1',1.20765852928,1.2076585292816162,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.183883413672,0.1838834136724472,0.0,'1',0.617918014526,0.6179180145263672,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'4',0.233730152249,0.23373015224933624,0.0,'1',0.665021181107,0.6650211811065674,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,1.0,'3',0.333789110184,0.3337891101837158,0.0,'1',1.28040635586,1.2804063558578491,0.0,14.0
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,1.0,'2',2.3830807209,2.3830807209014893,0.0,'1',3.23383593559,3.2338359355926514,0.0,15.0
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,1.0,'4',1.26676356792,1.2667635679244995,0.0,'1',2.03927636147,2.039276361465454,0.0,16.0
2.5,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,1.0,'2',0.28376609087,0.28376609086990356,0.0,'1',1.06830132008,1.0683013200759888,0.0,17.0
2.5,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,1.0,'2',0.283873647451,0.28387364745140076,0.0,'1',1.79824614525,1.798246145248413,0.0,18.0
0.25,Stim\\02_078.jpg,Al78_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al78,78,1.0,'3',0.800218105316,0.8002181053161621,0.0,'1',3.43725156784,3.437251567840576,0.0,19.0
2.5,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,1.0,'4',0.866823673248,0.866823673248291,0.0,'1',1.22508275509,1.2250827550888062,0.0,20.0
2.5,Stim\\05_028.jpg,En28_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En28,28,1.0,'2',0.43371284008,0.43371284008026123,0.0,'1',2.2054772377,2.205477237701416,0.0,21.0
0.25,Stim\\05_019.jpg,En19_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En19,19,1.0,'2',0.333678871393,0.33367887139320374,0.0,'1',1.19997107983,1.199971079826355,0.0,22.0
0.25,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,1.0,'4',0.283650964499,0.2836509644985199,0.0,'1',1.06423735619,1.064237356185913,0.0,23.0
0.25,Stim\\05_075.jpg,En75_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En75,75,1.0,'2',0.283675074577,0.28367507457733154,0.0,'1',1.22900927067,1.2290092706680298,0.0,24.0
2.5,Stim\\02_078.jpg,Al78_18,Alegría,18,Sofía escucha la música.,Afirmación,Al78,78,1.0,'3',0.599998474121,0.5999984741210938,0.0,'1',1.24086785316,1.2408678531646729,0.0,25.0
2.5,Stim\\03_028.jpg,Tr28_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr28,28,1.0,'4',1.16683280468,1.1668328046798706,0.0,'1',2.50064945221,2.5006494522094727,0.0,26.0
0.25,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,1.0,'4',1.51677775383,1.516777753829956,0.0,'1',1.88982236385,1.8898223638534546,0.0,27.0
2.5,Stim\\02_028.jpg,Al28_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al28,28,1.0,'3',0.233627960086,0.23362796008586884,0.0,'1',4.04506397247,4.0450639724731445,0.0,28.0
2.5,Stim\\02_028.jpg,Al28_20,Alegría,20,Karen analiza la idea.,Afirmación,Al28,28,1.0,'3',1.98322379589,1.983223795890808,0.0,'1',1.24136543274,1.2413654327392578,0.0,29.0
0.25,Stim\\05_078.jpg,En78_29,Enojo,29,Miriam mira la película.,Afirmación,En78,78,1.0,'2',0.600786566734,0.600786566734314,0.0,'1',1.32396948338,1.3239694833755493,0.0,30.0
0.25,Stim\\05_019.jpg,En19_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En19,19,1.0,'2',0.233951047063,0.23395104706287384,0.0,'1',0.819367945194,0.8193679451942444,0.0,31.0
2.5,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,1.0,'2',0.283671051264,0.2836710512638092,0.0,'1',0.675595939159,0.6755959391593933,0.0,32.0
2.5,Stim\\05_078.jpg,En78_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En78,78,1.0,'2',0.750198662281,0.7501986622810364,0.0,'1',3.08482551575,3.0848255157470703,0.0,33.0
2.5,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'3',0.333294212818,0.33329421281814575,0.0,'1',0.917385756969,0.9173857569694519,0.0,34.0
2.5,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,1.0,'2',1.71643877029,1.7164387702941895,0.0,'1',1.17219305038,1.1721930503845215,0.0,35.0
2.5,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'3',0.850305855274,0.8503058552742004,0.0,'1',1.284537673,1.284537672996521,0.0,36.0
0.25,Stim\\02_019.jpg,Al19_18,Alegría,18,Sofía escucha la música.,Afirmación,Al19,19,1.0,'3',0.350711256266,0.35071125626564026,0.0,'1',1.12373459339,1.1237345933914185,0.0,37.0
2.5,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,1.0,'3',0.283816069365,0.28381606936454773,0.0,'1',0.720848083496,0.7208480834960938,0.0,38.0
2.5,Stim\\02_078.jpg,Al78_29,Alegría,29,Miriam mira la película.,Afirmación,Al78,78,1.0,'3',0.30004119873,0.30004119873046875,0.0,'1',1.22387838364,1.2238783836364746,0.0,39.0
0.25,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'2',1.51670503616,1.51670503616333,0.0,'1',4.33872890472,4.338728904724121,0.0,40.0
0.25,Stim\\03_075.jpg,Tr75_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr75,75,1.0,'4',1.06680238247,1.0668023824691772,0.0,'1',1.73039472103,1.730394721031189,0.0,41.0
0.25,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.40033441782,0.4003344178199768,0.0,'1',3.56412863731,3.5641286373138428,0.0,42.0
2.5,Stim\\05_075.jpg,En75_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En75,75,1.0,'2',1.15019977093,1.1501997709274292,0.0,'1',1.28859448433,1.2885944843292236,0.0,43.0
0.25,Stim\\03_019.jpg,Tr19_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr19,19,1.0,'2',0.483572512865,0.48357251286506653,0.0,'1',4.71105146408,4.7110514640808105,0.0,44.0
2.5,Stim\\02_075.jpg,Al75_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al75,75,1.0,'3',2.71608161926,2.7160816192626953,0.0,'1',4.19645690918,4.1964569091796875,0.0,45.0
2.5,Stim\\03_019.jpg,Tr19_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr19,19,1.0,'2',0.283879429102,0.28387942910194397,0.0,'1',0.402732104063,0.40273210406303406,0.0,46.0
2.5,Stim\\02_075.jpg,Al75_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al75,75,1.0,'3',0.300329476595,0.3003294765949249,0.0,'1',0.866107881069,0.8661078810691833,0.0,47.0
2.5,Stim\\02_019.jpg,Al19_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al19,19,1.0,'3',1.11676955223,1.116769552230835,0.0,'1',0.961881518364,0.9618815183639526,0.0,48.0
2.5,Stim\\03_028.jpg,Tr28_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr28,28,1.0,'4',0.233596280217,0.23359628021717072,0.0,'1',0.817296028137,0.817296028137207,0.0,49.0
2.5,Stim\\02_078.jpg,Al78_20,Alegría,20,Karen analiza la idea.,Afirmación,Al78,78,1.0,'3',0.183736592531,0.18373659253120422,0.0,'1',0.775247454643,0.7752474546432495,0.0,50.0
2.5,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.450083434582,0.4500834345817566,0.0,'1',2.28845214844,2.2884521484375,0.0,51.0
0.25,Stim\\03_028.jpg,Tr28_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr28,28,1.0,'4',0.283746451139,0.2837464511394501,0.0,'1',1.17113232613,1.1711323261260986,0.0,52.0
2.5,Stim\\03_028.jpg,Tr28_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr28,28,1.0,'4',0.85076636076,0.8507663607597351,0.0,'1',1.13907706738,1.139077067375183,0.0,53.0
2.5,Stim\\02_075.jpg,Al75_29,Alegría,29,Miriam mira la película.,Afirmación,Al75,75,1.0,'3',4.29904651642,4.299046516418457,0.0,'1',0.924229383469,0.9242293834686279,0.0,54.0
0.25,Stim\\03_078.jpg,Tr78_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr78,78,1.0,'4',0.333587855101,0.3335878551006317,0.0,'1',1.78773570061,1.7877357006072998,0.0,55.0
0.25,Stim\\05_019.jpg,En19_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En19,19,1.0,'2',0.233651161194,0.23365116119384766,0.0,'1',1.06160354614,1.0616035461425781,0.0,56.0
0.25,Stim\\03_078.jpg,Tr78_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr78,78,1.0,'4',0.350208342075,0.3502083420753479,0.0,'1',1.03342795372,1.0334279537200928,0.0,57.0
2.5,Stim\\03_078.jpg,Tr78_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr78,78,1.0,'4',0.283784836531,0.2837848365306854,0.0,'1',0.874166250229,0.8741662502288818,0.0,58.0
2.5,Stim\\05_075.jpg,En75_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En75,75,1.0,'2',1.31666481495,1.3166648149490356,0.0,'1',3.18759036064,3.1875903606414795,0.0,59.0
2.5,Stim\\02_075.jpg,Al75_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al75,75,1.0,'3',0.299899727106,0.29989972710609436,0.0,'1',1.11466956139,1.1146695613861084,0.0,60.0
2.5,Stim\\03_019.jpg,Tr19_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr19,19,1.0,'2',0.816935002804,0.8169350028038025,0.0,'1',0.703284680843,0.7032846808433533,0.0,61.0
0.25,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'2',0.250272095203,0.25027209520339966,0.0,'1',6.18118810654,6.181188106536865,0.0,62.0
2.5,Stim\\03_019.jpg,Tr19_25,Tristeza,25,Luis decide la comida siguiente.,Afirmación,Tr19,19,1.0,'2',0.283761173487,0.2837611734867096,0.0,'1',0.917458951473,0.9174589514732361,0.0,63.0
0.25,Stim\\02_028.jpg,Al28_29,Alegría,29,Miriam mira la película.,Afirmación,Al28,28,1.0,'3',0.60028898716,0.600288987159729,0.0,'1',1.68995797634,1.6899579763412476,0.0,64.0
2.5,Stim\\02_019.jpg,Al19_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al19,19,1.0,'3',0.350539892912,0.350539892911911,0.0,'1',1.78852379322,1.78852379322052,0.0,65.0
2.5,Stim\\02_078.jpg,Al78_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al78,78,1.0,'3',0.300403535366,0.30040353536605835,0.0,'1',0.450884878635,0.4508848786354065,0.0,66.0
2.5,Stim\\05_075.jpg,En75_29,Enojo,29,Miriam mira la película.,Afirmación,En75,75,1.0,'2',0.33380651474,0.33380651473999023,0.0,'1',0.873996198177,0.8739961981773376,0.0,67.0
0.25,Stim\\03_028.jpg,Tr28_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr28,28,1.0,'3',0.333651661873,0.33365166187286377,0.0,'1',0.975285947323,0.9752859473228455,0.0,68.0
2.5,Stim\\02_075.jpg,Al75_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al75,75,1.0,'3',0.233702033758,0.23370203375816345,0.0,'1',1.75449967384,1.7544996738433838,0.0,69.0
0.25,Stim\\05_019.jpg,En19_20,Enojo,20,Karen analiza la idea.,Afirmación,En19,19,1.0,'2',0.850175976753,0.8501759767532349,0.0,'1',2.77477526665,2.774775266647339,0.0,70.0
0.25,Stim\\05_028.jpg,En28_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En28,28,1.0,'2',1.83339846134,1.833398461341858,0.0,'1',4.6432723999,4.643272399902344,0.0,71.0
2.5,Stim\\05_028.jpg,En28_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En28,28,1.0,'2',0.450251668692,0.45025166869163513,0.0,'1',1.69998288155,1.6999828815460205,0.0,72.0
0.25,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',0.450682282448,0.45068228244781494,0.0,'1',0.847616314888,0.8476163148880005,0.0,73.0
2.5,Stim\\05_078.jpg,En78_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En78,78,1.0,'2',0.300292879343,0.30029287934303284,0.0,'1',1.01873707771,1.0187370777130127,0.0,74.0
2.5,Stim\\03_078.jpg,Tr78_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr78,78,1.0,'4',0.450111985207,0.450111985206604,0.0,'1',0.507127225399,0.5071272253990173,0.0,75.0
0.25,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.283812046051,0.2838120460510254,0.0,'1',1.01835954189,1.0183595418930054,0.0,76.0
2.5,Stim\\02_019.jpg,Al19_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al19,19,1.0,'3',0.300166577101,0.3001665771007538,0.0,'1',0.912789404392,0.9127894043922424,0.0,77.0
0.25,Stim\\05_075.jpg,En75_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En75,75,1.0,'2',0.400308102369,0.40030810236930847,0.0,'1',1.27052950859,1.2705295085906982,0.0,78.0
0.25,Stim\\02_078.jpg,Al78_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al78,78,1.0,'3',0.300187110901,0.3001871109008789,0.0,'1',0.751261651516,0.7512616515159607,0.0,79.0
0.25,Stim\\03_078.jpg,Tr78_22,Tristeza,22,Enrique corre todas las mañanas.,Afirmación,Tr78,78,1.0,'4',0.350427895784,0.35042789578437805,0.0,'1',0.899727761745,0.8997277617454529,0.0,80.0
0.25,Stim\\05_028.jpg,En28_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En28,28,1.0,'2',0.300373643637,0.3003736436367035,0.0,'1',1.37146890163,1.3714689016342163,0.0,81.0
2.5,Stim\\05_019.jpg,En19_29,Enojo,29,Miriam mira la película.,Afirmación,En19,19,1.0,'2',0.283731728792,0.28373172879219055,0.0,'1',1.02333557606,1.023335576057434,0.0,82.0
0.25,Stim\\02_019.jpg,Al19_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al19,19,1.0,'3',0.2335806638,0.23358066380023956,0.0,'1',1.2873468399,1.2873468399047852,0.0,83.0
2.5,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,1.0,'2',0.600456357002,0.6004563570022583,0.0,'1',0.964943230152,0.9649432301521301,0.0,84.0
0.25,Stim\\02_078.jpg,Al78_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al78,78,1.0,'3',0.283668369055,0.2836683690547943,0.0,'1',1.08368742466,1.083687424659729,0.0,85.0
0.25,Stim\\03_075.jpg,Tr75_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr75,75,1.0,'2',1.16670513153,1.1667051315307617,0.0,'1',4.81682395935,4.816823959350586,0.0,86.0
