Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque2.keys_raw,Resp_Bloque2.rt_mean,Resp_Bloque2.rt_raw,Resp_Bloque2.rt_std,Sig_B2.keys_raw,Sig_B2.rt_mean,Sig_B2.rt_raw,Sig_B2.rt_std,order
2.5,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',3.11617612839,3.116176128387451,0.0,'1',4.54308462143,4.543084621429443,0.0,0.0
2.5,Stim\\05_019.jpg,En19_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En19,19,1.0,'2',3.76593780518,3.7659378051757812,0.0,'1',5.57976818085,5.579768180847168,0.0,1.0
0.25,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'3',5.11514425278,5.1151442527771,0.0,'1',4.81161355972,4.8116135597229,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',1.78330266476,1.783302664756775,0.0,'1',3.76307916641,3.7630791664123535,0.0,3.0
0.25,Stim\\05_075.jpg,En75_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En75,75,1.0,'2',0.750225901604,0.7502259016036987,0.0,'1',2.84697723389,2.8469772338867188,0.0,4.0
2.5,Stim\\02_019.jpg,Al19_29,Alegría,29,Miriam mira la película.,Afirmación,Al19,19,1.0,'3',1.68341016769,1.6834101676940918,0.0,'1',2.82226538658,2.822265386581421,0.0,5.0
2.5,Stim\\02_078.jpg,Al78_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al78,78,1.0,'3',1.26647222042,1.2664722204208374,0.0,'1',5.20576858521,5.205768585205078,0.0,6.0
0.25,Stim\\05_028.jpg,En28_20,Enojo,20,Karen analiza la idea.,Afirmación,En28,28,1.0,'3',3.56612467766,3.566124677658081,0.0,'1',3.53882646561,3.5388264656066895,0.0,7.0
0.25,Stim\\03_078.jpg,Tr78_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr78,78,1.0,'4',1.00032436848,1.0003243684768677,0.0,'1',4.09299278259,4.092992782592773,0.0,8.0
0.25,Stim\\02_019.jpg,Al19_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al19,19,1.0,'3',0.551458358765,0.5514583587646484,0.0,'1',3.0088968277,3.008896827697754,0.0,9.0
2.5,Stim\\02_019.jpg,Al19_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al19,19,1.0,'3',1.05030012131,1.050300121307373,0.0,'1',5.94547748566,5.945477485656738,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.650362849236,0.6503628492355347,0.0,'1',1.87706637383,1.8770663738250732,0.0,11.0
2.5,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.650214254856,0.6502142548561096,0.0,'1',3.18185734749,3.1818573474884033,0.0,12.0
2.5,Stim\\03_075.jpg,Tr75_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr75,75,1.0,'3',1.31671833992,1.316718339920044,0.0,'1',4.34691524506,4.346915245056152,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_19,Alegría,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Al78,78,1.0,'3',1.06672823429,1.0667282342910767,0.0,'1',1.879368186,1.8793681859970093,0.0,14.0
2.5,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,1.0,'2',0.550325334072,0.550325334072113,0.0,'1',2.96423053741,2.964230537414551,0.0,15.0
0.25,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,1.0,'4',1.36696219444,1.366962194442749,0.0,'1',1.96505796909,1.9650579690933228,0.0,16.0
