Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque1.keys_raw,Resp_Bloque1.rt_mean,Resp_Bloque1.rt_raw,Resp_Bloque1.rt_std,Sig_B1.keys_raw,Sig_B1.rt_mean,Sig_B1.rt_raw,Sig_B1.rt_std,order
2.5,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,1.0,'2',0.400532633066,0.40053263306617737,0.0,'1',4.13182115555,4.131821155548096,0.0,0.0
2.5,Stim\\05_028.jpg,En28_29,Enojo,29,Miriam mira la película.,Afirmación,En28,28,1.0,'2',0.451122879982,0.45112287998199463,0.0,'1',0.606554210186,0.6065542101860046,0.0,1.0
0.25,Stim\\03_028.jpg,Tr28_29,Tristeza,29,Miriam mira la película.,Afirmación,Tr28,28,1.0,'4',0.450280815363,0.4502808153629303,0.0,'1',0.933852672577,0.9338526725769043,0.0,2.0
2.5,Stim\\02_075.jpg,Al75_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al75,75,1.0,'3',0.966932594776,0.9669325947761536,0.0,'1',0.601441085339,0.6014410853385925,0.0,3.0
2.5,Stim\\05_019.jpg,En19_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En19,19,1.0,'2',0.400251954794,0.40025195479393005,0.0,'1',0.395832747221,0.39583274722099304,0.0,4.0
2.5,Stim\\02_028.jpg,Al28_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al28,28,1.0,'3',0.450480282307,0.45048028230667114,0.0,'1',1.13351523876,1.1335152387619019,0.0,5.0
0.25,Stim\\05_075.jpg,En75_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En75,75,1.0,'2',0.400240361691,0.40024036169052124,0.0,'1',0.686561584473,0.6865615844726562,0.0,6.0
2.5,Stim\\03_078.jpg,Tr78_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr78,78,1.0,'4',0.434517562389,0.4345175623893738,0.0,'1',0.864652514458,0.8646525144577026,0.0,7.0
0.25,Stim\\05_075.jpg,En75_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En75,75,1.0,'2',1.01670122147,1.0167012214660645,0.0,'1',0.966837048531,0.9668370485305786,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',1.067314744,1.0673147439956665,0.0,'1',0.84751033783,0.8475103378295898,0.0,9.0
2.5,Stim\\05_078.jpg,En78_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En78,78,1.0,'3',1.21700954437,1.2170095443725586,0.0,'1',0.90445202589,0.9044520258903503,0.0,10.0
2.5,Stim\\03_028.jpg,Tr28_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr28,28,1.0,'4',0.500044167042,0.5000441670417786,0.0,'1',1.01352715492,1.0135271549224854,0.0,11.0
0.25,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'4',0.750310361385,0.7503103613853455,0.0,'1',2.80780267715,2.807802677154541,0.0,12.0
2.5,Stim\\05_078.jpg,En78_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En78,78,1.0,'2',0.701265931129,0.7012659311294556,0.0,'1',7.46770429611,7.4677042961120605,0.0,13.0
0.25,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.433519303799,0.43351930379867554,0.0,'1',1.33629345894,1.3362934589385986,0.0,14.0
2.5,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'4',0.4009141922,0.40091419219970703,0.0,'1',0.558123350143,0.5581233501434326,0.0,15.0
0.25,Stim\\03_028.jpg,Tr28_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr28,28,1.0,'4',0.550293922424,0.5502939224243164,0.0,'1',0.994962751865,0.994962751865387,0.0,16.0
0.25,Stim\\02_075.jpg,Al75_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al75,75,1.0,'3',0.383589953184,0.3835899531841278,0.0,'1',0.705092072487,0.7050920724868774,0.0,17.0
0.25,Stim\\02_019.jpg,Al19_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al19,19,1.0,'3',0.400917321444,0.40091732144355774,0.0,'1',0.348030656576,0.3480306565761566,0.0,18.0
2.5,Stim\\02_028.jpg,Al28_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al28,28,1.0,'3',0.450201392174,0.4502013921737671,0.0,'1',0.446760833263,0.4467608332633972,0.0,19.0
2.5,Stim\\05_078.jpg,En78_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En78,78,1.0,'2',0.400690615177,0.40069061517715454,0.0,'1',0.350007534027,0.3500075340270996,0.0,20.0
0.25,Stim\\02_075.jpg,Al75_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al75,75,1.0,'3',0.40038895607,0.4003889560699463,0.0,'1',1.56772887707,1.567728877067566,0.0,21.0
2.5,Stim\\03_075.jpg,Tr75_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr75,75,1.0,'4',0.283713370562,0.28371337056159973,0.0,'1',1.33042883873,1.3304288387298584,0.0,22.0
0.25,Stim\\05_075.jpg,En75_18,Enojo,18,Sofía escucha la música.,Afirmación,En75,75,1.0,'2',1.00022137165,1.0002213716506958,0.0,'1',0.356310784817,0.35631078481674194,0.0,23.0
