Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Resp_Bloque2.keys,Resp_Bloque2.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,date,frameRate,expName,session,participant,
0.25,Stim\\05_028.jpg,En28_12,Enojo,12,Ana compra el libro.,Afirmación,En28,28,,,,,0,92,92,92,,,,,,,,,2,0.850223659338,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr28,28,,,,,0,93,93,93,,,,,,,,,4,0.700201882451,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_019.jpg,Tr19_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr19,19,,,,,0,94,94,94,,,,,,,,,3,0.750218661364,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_019.jpg,Al19_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al19,19,,,,,0,95,95,95,,,,,,,,,3,0.650320762834,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_019.jpg,En19_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En19,19,,,,,0,96,96,96,,,,,,,,,2,1.58333586207,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_075.jpg,En75_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En75,75,,,,,0,97,97,97,,,,,,,,,2,1.16675606495,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_078.jpg,Al78_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al78,78,,,,,0,98,98,98,,,,,,,,,3,0.600191529505,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_028.jpg,Tr28_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr28,28,,,,,0,99,99,99,,,,,,,,,4,0.699888616579,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_075.jpg,En75_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En75,75,,,,,0,100,100,100,,,,,,,,,2,1.93321992692,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_028.jpg,Al28_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al28,28,,,,,0,101,101,101,,,,,,,,,3,0.55023856401,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr28,28,,,,,0,102,102,102,,,,,,,,,4,0.600362888615,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_019.jpg,En19_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En19,19,,,,,0,103,103,103,,,,,,,,,2,0.600233030539,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_078.jpg,Tr78_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr78,78,,,,,0,104,104,104,,,,,,,,,2,2.39940193886,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_075.jpg,Tr75_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr75,75,,,,,0,105,105,105,,,,,,,,,2,1.51671956189,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_075.jpg,En75_10,Enojo,10,Laura finaliza la obra.,Afirmación,En75,75,,,,,0,106,106,106,,,,,,,,,2,0.650316746604,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_028.jpg,En28_3,Enojo,3,Andrea diseña la portada del libro.,Afirmación,En28,28,,,,,0,107,107,107,,,,,,,,,2,0.750198580218,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_078.jpg,Al78_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al78,78,,,,,0,108,108,108,,,,,,,,,3,0.500202596447,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_075.jpg,En75_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En75,75,,,,,0,109,109,109,,,,,,,,,2,0.700241598495,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_078.jpg,En78_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En78,78,,,,,0,110,110,110,,,,,,,,,2,0.700174215095,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_078.jpg,En78_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En78,78,,,,,0,111,111,111,,,,,,,,,2,0.866935635019,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_028.jpg,En28_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En28,28,,,,,0,112,112,112,,,,,,,,,3,2.49961756574,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_019.jpg,En19_12,Enojo,12,Ana compra el libro.,Afirmación,En19,19,,,,,0,113,113,113,,,,,,,,,2,0.750224462584,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_075.jpg,Al75_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al75,75,,,,,0,114,114,114,,,,,,,,,3,0.550289882494,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_019.jpg,Tr19_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr19,19,,,,,0,115,115,115,,,,,,,,,3,0.48380745662,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_028.jpg,En28_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En28,28,,,,,0,116,116,116,,,,,,,,,2,0.900152527458,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_028.jpg,Al28_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al28,28,,,,,0,117,117,117,,,,,,,,,3,0.650422507305,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_078.jpg,Al78_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al78,78,,,,,0,118,118,118,,,,,,,,,3,0.50012137937,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_019.jpg,Tr19_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr19,19,,,,,0,119,119,119,,,,,,,,,3,0.550363959609,,,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr28,28,,,,,,,,,0,0,0,0,,,,,,,4,1.98318806484,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_075.jpg,En75_12,Enojo,12,Ana compra el libro.,Afirmación,En75,75,,,,,,,,,0,1,1,1,,,,,,,2,1.11680131447,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_078.jpg,Al78_11,Alegría,11,María asiste a la cena.,Afirmación,Al78,78,,,,,,,,,0,2,2,2,,,,,,,3,0.500172251605,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_078.jpg,Al78_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al78,78,,,,,,,,,0,3,3,3,,,,,,,3,0.500061135932,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_028.jpg,En28_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En28,28,,,,,,,,,0,4,4,4,,,,,,,2,0.750257038665,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_019.jpg,Al19_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al19,19,,,,,,,,,0,5,5,5,,,,,,,3,0.65033102653,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_078.jpg,En78_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En78,78,,,,,,,,,0,6,6,6,,,,,,,3,4.1991429367,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_078.jpg,Al78_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al78,78,,,,,,,,,0,7,7,7,,,,,,,3,0.850188405771,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_075.jpg,Al75_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al75,75,,,,,,,,,0,8,8,8,,,,,,,3,0.700250077201,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_075.jpg,Al75_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al75,75,,,,,,,,,0,9,9,9,,,,,,,3,0.650276584313,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_075.jpg,En75_12,Enojo,12,Ana compra el libro.,Afirmación,En75,75,,,,,,,,,0,10,10,10,,,,,,,2,0.900129768826,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_078.jpg,Tr78_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr78,78,,,,,,,,,0,11,11,11,,,,,,,4,0.700338434242,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_078.jpg,Tr78_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr78,78,,,,,,,,,0,12,12,12,,,,,,,4,0.900133785055,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_078.jpg,Tr78_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr78,78,,,,,,,,,0,13,13,13,,,,,,,2,1.51667047465,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_019.jpg,Al19_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al19,19,,,,,,,,,0,14,14,14,,,,,,,3,0.750410547867,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_075.jpg,Tr75_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr75,75,,,,,,,,,0,15,15,15,,,,,,,4,0.650192243501,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_075.jpg,Tr75_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr75,75,,,,,,,,,0,16,16,16,,,,,,,3,0.750249898702,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr28,28,,,,,,,,,0,17,17,17,,,,,,,3,0.60023481553,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_075.jpg,En75_11,Enojo,11,María asiste a la cena.,Afirmación,En75,75,,,,,,,,,0,18,18,18,,,,,,,2,0.750822434478,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_075.jpg,Al75_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al75,75,,,,,,,,,0,19,19,19,,,,,,,3,0.533657785148,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_078.jpg,En78_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En78,78,,,,,,,,,0,20,20,20,,,,,,,3,0.700331294279,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_019.jpg,Tr19_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr19,19,,,,,,,,,0,21,21,21,,,,,,,3,0.90015788243,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,,,,,0,22,22,22,,,,,,,4,0.500225355079,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_019.jpg,Al19_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al19,19,,,,,,,,,0,23,23,23,,,,,,,3,0.850241062998,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_028.jpg,En28_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En28,28,,,,,,,,,0,24,24,24,,,,,,,3,0.650291310487,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_019.jpg,Tr19_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr19,19,,,,,,,,,0,25,25,25,,,,,,,3,0.600236154273,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_078.jpg,Tr78_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr78,78,,,,,,,,,0,26,26,26,,,,,,,4,0.750208397667,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_019.jpg,Tr19_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr19,19,,,,,,,,,0,27,27,27,,,,,,,2,1.31699337947,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_028.jpg,Al28_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al28,28,,,,,,,,,0,28,28,28,,,,,,,3,0.60036958233,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_078.jpg,Tr78_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr78,78,,,,,,,,,0,29,29,29,,,,,,,4,2.96627260021,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,,,,,0,30,30,30,,,,,,,4,0.650292202982,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_028.jpg,Al28_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al28,28,,,,,,,,,0,31,31,31,,,,,,,3,0.750166004138,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_019.jpg,En19_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En19,19,,,,,,,,,0,32,32,32,,,,,,,2,0.700263018384,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_019.jpg,Tr19_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr19,19,,,,,,,,,0,33,33,33,,,,,,,3,0.700110847924,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,,,,,0,34,34,34,,,,,,,3,0.50040608539,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_075.jpg,Al75_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al75,75,,,,,,,,,0,35,35,35,,,,,,,3,0.500343164467,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_028.jpg,Tr28_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr28,28,,,,,,,,,0,36,36,36,,,,,,,3,1.46660059226,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr75,75,,,,,,,,,0,37,37,37,,,,,,,3,0.700226426074,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_075.jpg,En75_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En75,75,,,,,,,,,0,38,38,38,,,,,,,2,0.650313622871,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_075.jpg,Tr75_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr75,75,,,,,,,,,0,39,39,39,,,,,,,4,1.26681952137,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_075.jpg,En75_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En75,75,,,,,,,,,0,40,40,40,,,,,,,2,0.7502021502,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,,,,,0,41,41,41,,,,,,,3,1.066842994,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_019.jpg,Tr19_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr19,19,,,,,,,,,0,42,42,42,,,,,,,3,0.916789087281,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr75,75,,,,,,,,,0,43,43,43,,,,,,,2,0.700290239492,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_019.jpg,En19_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En19,19,,,,,,,,,0,44,44,44,,,,,,,2,1.0168235376,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_078.jpg,Tr78_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr78,78,,,,,,,,,0,45,45,45,,,,,,,4,0.599880941118,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_019.jpg,Al19_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al19,19,,,,,,,,,0,46,46,46,,,,,,,3,0.383779700014,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_028.jpg,Tr28_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr28,28,,,,,,,,,0,47,47,47,,,,,,,4,0.450141639014,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_078.jpg,En78_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En78,78,,,,,,,,,0,48,48,48,,,,,,,2,3.01619477462,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_028.jpg,Al28_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al28,28,,,,,,,,,0,49,49,49,,,,,,,3,0.600312908874,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_019.jpg,Tr19_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr19,19,,,,,,,,,0,50,50,50,,,,,,,3,0.550187691775,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_019.jpg,En19_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En19,19,,,,,,,,,0,51,51,51,,,,,,,2,0.65040421115,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_078.jpg,En78_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En78,78,,,,,,,,,0,52,52,52,,,,,,,2,1.06686932261,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_075.jpg,Al75_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al75,75,,,,,,,,,0,53,53,53,,,,,,,3,0.800155115694,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_028.jpg,En28_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En28,28,,,,,,,,,0,54,54,54,,,,,,,2,0.700375026552,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_019.jpg,Tr19_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr19,19,,,,,,,,,0,55,55,55,,,,,,,3,0.550260430147,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_028.jpg,Al28_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al28,28,,,,,,,,,0,56,56,56,,,,,,,3,0.450277298309,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_028.jpg,En28_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En28,28,,,,,,,,,0,57,57,57,,,,,,,2,0.600179927065,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_078.jpg,Tr78_15,Tristeza,15,Ángel envía una carta a la abuela.,Afirmación,Tr78,78,,,,,,,,,0,58,58,58,,,,,,,4,0.450267034613,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_078.jpg,Al78_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al78,78,,,,,,,,,0,59,59,59,,,,,,,3,0.449923870146,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr75,75,,,,,,,,,0,60,60,60,,,,,,,4,0.450217947368,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr75,75,,,,,,,,,0,61,61,61,,,,,,,4,0.900173501099,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_075.jpg,En75_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En75,75,,,,,,,,,0,62,62,62,,,,,,,2,0.750340040734,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_075.jpg,En75_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En75,75,,,,,,,,,0,63,63,63,,,,,,,2,1.36665762271,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_078.jpg,Al78_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al78,78,,,,,,,,,0,64,64,64,,,,,,,3,0.916853793195,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr75,75,,,,,,,,,0,65,65,65,,,,,,,3,1.1670737933,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr75,75,,,,,,,,,0,66,66,66,,,,,,,4,0.6003561949,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,,,,,0,67,67,67,,,,,,,3,0.60042536329,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr28,28,,,,,,,,,0,68,68,68,,,,,,,4,1.06701301437,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_075.jpg,Tr75_10,Tristeza,10,Laura finaliza la obra.,Afirmación,Tr75,75,,,,,,,,,0,69,69,69,,,,,,,4,0.85036958233,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_028.jpg,Al28_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al28,28,,,,,,,,,0,70,70,70,,,,,,,3,0.700315229362,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\05_078.jpg,En78_14,Enojo,14,Elizabeth elige la ropa un día antes.,Afirmación,En78,78,,,,,,,,,0,71,71,71,,,,,,,2,0.800300146191,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_078.jpg,Tr78_9,Tristeza,9,Marco colabora en la organización del evento.,Afirmación,Tr78,78,,,,,,,,,0,72,72,72,,,,,,,4,0.700109062934,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\02_019.jpg,Al19_3,Alegría,3,Andrea diseña la portada del libro.,Afirmación,Al19,19,,,,,,,,,0,73,73,73,,,,,,,3,0.533490888515,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,,,,,0,74,74,74,,,,,,,4,0.966831748559,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
0.25,Stim\\03_028.jpg,Tr28_8,Tristeza,8,Estefanía despierta a las 7 a.m.,Afirmación,Tr28,28,,,,,,,,,0,75,75,75,,,,,,,4,0.75025212994,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\05_078.jpg,En78_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En78,78,,,,,,,,,0,76,76,76,,,,,,,2,0.650248916957,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_028.jpg,Al28_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al28,28,,,,,,,,,0,77,77,77,,,,,,,3,0.49977866115,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\03_078.jpg,Tr78_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr78,78,,,,,,,,,0,78,78,78,,,,,,,4,1.66656774843,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_078.jpg,Al78_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al78,78,,,,,,,,,0,79,79,79,,,,,,,3,0.500320405835,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_028.jpg,Al28_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al28,28,,,,,,,,,0,80,80,80,,,,,,,3,0.50027711981,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
2.5,Stim\\02_019.jpg,Al19_15,Alegría,15,Ángel envía una carta a la abuela.,Afirmación,Al19,19,,,,,,,,,0,81,81,81,,,,,,,3,0.383707854138,,,2018_may._07_1640,59.9806747768,Experimento Piloto1,001,110,
