Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Resp_Bloque3.keys,Resp_Bloque3.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,date,frameRate,expName,session,participant,
0.25,Stim\\05_078.jpg,En78_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En78,78,,,,,0,40,40,40,,,,,,,,,2,0.400329152584,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_078.jpg,Tr78_3,Tristeza,3,Andrea diseña la portada del libro.,Afirmación,Tr78,78,,,,,0,41,41,41,,,,,,,,,3,1.16672676141,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_078.jpg,En78_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En78,78,,,,,0,42,42,42,,,,,,,,,3,1.53324280447,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_078.jpg,En78_2,Enojo,2,Jonathan pasea al perro.,Afirmación,En78,78,,,,,0,43,43,43,,,,,,,,,2,0.350041902695,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_078.jpg,Al78_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al78,78,,,,,0,44,44,44,,,,,,,,,3,1.78330728732,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_078.jpg,En78_4,Enojo,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,En78,78,,,,,0,45,45,45,,,,,,,,,2,2.34970587789,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_019.jpg,En19_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En19,19,,,,,0,46,46,46,,,,,,,,,2,0.383748805171,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_019.jpg,En19_15,Enojo,15,Ángel envía una carta a la abuela.,Afirmación,En19,19,,,,,0,47,47,47,,,,,,,,,2,0.40010915228,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_028.jpg,Al28_2,Alegría,2,Jonathan pasea al perro.,Afirmación,Al28,28,,,,,0,48,48,48,,,,,,,,,3,1.63324432172,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_075.jpg,Tr75_1,Tristeza,1,Juan colecciona monedas antiguas.,Afirmación,Tr75,75,,,,,0,49,49,49,,,,,,,,,3,3.09968334236,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_028.jpg,Al28_12,Alegría,12,Ana compra el libro.,Afirmación,Al28,28,,,,,0,50,50,50,,,,,,,,,3,1.10014297788,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_019.jpg,En19_5,Enojo,5,Emilio revisa el formato del archivo.,Afirmación,En19,19,,,,,0,51,51,51,,,,,,,,,2,0.400246150441,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_075.jpg,Al75_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al75,75,,,,,0,52,52,52,,,,,,,,,4,2.49970324503,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_019.jpg,Tr19_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr19,19,,,,,0,53,53,53,,,,,,,,,2,1.5666011872,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_019.jpg,Al19_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al19,19,,,,,0,54,54,54,,,,,,,,,3,1.10028309978,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_019.jpg,Al19_12,Alegría,12,Ana compra el libro.,Afirmación,Al19,19,,,,,0,55,55,55,,,,,,,,,3,1.68325936028,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_078.jpg,Al78_7,Alegría,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Al78,78,,,,,0,56,56,56,,,,,,,,,4,1.56650033513,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_078.jpg,Tr78_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr78,78,,,,,0,57,57,57,,,,,,,,,4,1.01741438507,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_075.jpg,Al75_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al75,75,,,,,0,58,58,58,,,,,,,,,3,1.2667296174,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_028.jpg,Al28_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al28,28,,,,,0,59,59,59,,,,,,,,,4,1.3167580434,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_028.jpg,Tr28_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr28,28,,,,,0,60,60,60,,,,,,,,,4,0.966596992467,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_078.jpg,En78_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En78,78,,,,,0,61,61,61,,,,,,,,,2,0.550297959843,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_028.jpg,Tr28_5,Tristeza,5,Emilio revisa el formato del archivo.,Afirmación,Tr28,28,,,,,0,62,62,62,,,,,,,,,4,1.66671694395,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_019.jpg,Al19_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al19,19,,,,,0,63,63,63,,,,,,,,,3,0.450338836167,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_019.jpg,En19_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En19,19,,,,,0,64,64,64,,,,,,,,,2,0.333199161411,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_078.jpg,Tr78_4,Tristeza,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Tr78,78,,,,,0,65,65,65,,,,,,,,,3,1.0666596457,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_028.jpg,En28_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En28,28,,,,,0,66,66,66,,,,,,,,,2,0.300349055248,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_075.jpg,Al75_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al75,75,,,,,0,67,67,67,,,,,,,,,3,0.633709758464,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_019.jpg,Tr19_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr19,19,,,,,0,68,68,68,,,,,,,,,3,0.951063096801,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_075.jpg,Al75_4,Alegría,4,Jorge sustituye a Gustavo cada sábado.,Afirmación,Al75,75,,,,,0,69,69,69,,,,,,,,,3,1.61675054643,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_078.jpg,En78_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En78,78,,,,,0,70,70,70,,,,,,,,,2,0.33417778345,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_028.jpg,En28_6,Enojo,6,Eduardo camina hacia la biblioteca.,Afirmación,En28,28,,,,,0,71,71,71,,,,,,,,,2,0.250427728785,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_028.jpg,En28_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En28,28,,,,,0,72,72,72,,,,,,,,,2,0.43365719044,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_028.jpg,Tr28_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr28,28,,,,,0,73,73,73,,,,,,,,,4,1.58313289357,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_019.jpg,Al19_11,Alegría,11,María asiste a la cena.,Afirmación,Al19,19,,,,,0,74,74,74,,,,,,,,,3,0.600204113872,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_028.jpg,En28_7,Enojo,7,Roberto contesta los cuestionarios solicitados.,Afirmación,En28,28,,,,,0,75,75,75,,,,,,,,,2,0.283812440147,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_078.jpg,En78_13,Enojo,13,Rocío consume alimentos nutritivos.,Afirmación,En78,78,,,,,0,76,76,76,,,,,,,,,2,0.350446203455,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_028.jpg,Tr28_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr28,28,,,,,0,77,77,77,,,,,,,,,4,0.90025329041,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_075.jpg,Tr75_14,Tristeza,14,Elizabeth elige la ropa un día antes.,Afirmación,Tr75,75,,,,,0,78,78,78,,,,,,,,,4,0.433708955217,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_019.jpg,En19_10,Enojo,10,Laura finaliza la obra.,Afirmación,En19,19,,,,,0,79,79,79,,,,,,,,,2,0.400394304804,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_078.jpg,En78_9,Enojo,9,Marco colabora en la organización del evento.,Afirmación,En78,78,,,,,0,80,80,80,,,,,,,,,2,1.3666704449,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_028.jpg,Al28_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al28,28,,,,,0,81,81,81,,,,,,,,,3,0.45033124995,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\05_078.jpg,En78_12,Enojo,12,Ana compra el libro.,Afirmación,En78,78,,,,,0,82,82,82,,,,,,,,,2,0.383809941158,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_075.jpg,En75_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En75,75,,,,,0,83,83,83,,,,,,,,,2,0.600269266092,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_019.jpg,Tr19_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr19,19,,,,,0,84,84,84,,,,,,,,,2,0.500245436444,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_078.jpg,Tr78_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr78,78,,,,,0,85,85,85,,,,,,,,,4,0.817016867285,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_019.jpg,En19_1,Enojo,1,Juan colecciona monedas antiguas.,Afirmación,En19,19,,,,,0,86,86,86,,,,,,,,,2,0.699968227137,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_075.jpg,Al75_10,Alegría,10,Laura finaliza la obra.,Afirmación,Al75,75,,,,,0,87,87,87,,,,,,,,,3,0.600301395953,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_019.jpg,Al19_14,Alegría,14,Elizabeth elige la ropa un día antes.,Afirmación,Al19,19,,,,,0,88,88,88,,,,,,,,,3,1.0666948993,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_028.jpg,Tr28_6,Tristeza,6,Eduardo camina hacia la biblioteca.,Afirmación,Tr28,28,,,,,0,89,89,89,,,,,,,,,4,1.15016471017,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_075.jpg,Al75_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al75,75,,,,,0,90,90,90,,,,,,,,,3,0.600566021065,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_019.jpg,Al19_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al19,19,,,,,0,91,91,91,,,,,,,,,3,0.383590387102,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_078.jpg,Tr78_7,Tristeza,7,Roberto contesta los cuestionarios solicitados.,Afirmación,Tr78,78,,,,,0,92,92,92,,,,,,,,,4,1.46670230701,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_028.jpg,Al28_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al28,28,,,,,0,93,93,93,,,,,,,,,3,0.450365611052,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_075.jpg,Tr75_13,Tristeza,13,Rocío consume alimentos nutritivos.,Afirmación,Tr75,75,,,,,0,94,94,94,,,,,,,,,4,0.333630683304,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_075.jpg,Al75_6,Alegría,6,Eduardo camina hacia la biblioteca.,Afirmación,Al75,75,,,,,0,95,95,95,,,,,,,,,3,0.850237359354,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_028.jpg,Al28_9,Alegría,9,Marco colabora en la organización del evento.,Afirmación,Al28,28,,,,,0,96,96,96,,,,,,,,,3,1.26670685874,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_019.jpg,Al19_8,Alegría,8,Estefanía despierta a las 7 a.m.,Afirmación,Al19,19,,,,,0,97,97,97,,,,,,,,,3,0.450288410134,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_019.jpg,Al19_1,Alegría,1,Juan colecciona monedas antiguas.,Afirmación,Al19,19,,,,,0,98,98,98,,,,,,,,,3,0.500530142719,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_019.jpg,Al19_5,Alegría,5,Emilio revisa el formato del archivo.,Afirmación,Al19,19,,,,,0,99,99,99,,,,,,,,,3,0.650327144467,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\02_078.jpg,Al78_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al78,78,,,,,0,100,100,100,,,,,,,,,3,0.450414698341,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_078.jpg,En78_12,Enojo,12,Ana compra el libro.,Afirmación,En78,78,,,,,0,101,101,101,,,,,,,,,2,0.400363067438,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_075.jpg,Tr75_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr75,75,,,,,0,102,102,102,,,,,,,,,4,1.46668624208,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\02_078.jpg,Al78_13,Alegría,13,Rocío consume alimentos nutritivos.,Afirmación,Al78,78,,,,,0,103,103,103,,,,,,,,,3,0.45020808548,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
0.25,Stim\\03_075.jpg,Tr75_11,Tristeza,11,María asiste a la cena.,Afirmación,Tr75,75,,,,,0,104,104,104,,,,,,,,,4,1.00037975712,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\05_075.jpg,En75_8,Enojo,8,Estefanía despierta a las 7 a.m.,Afirmación,En75,75,,,,,0,105,105,105,,,,,,,,,2,2.08330960781,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_078.jpg,Tr78_2,Tristeza,2,Jonathan pasea al perro.,Afirmación,Tr78,78,,,,,0,106,106,106,,,,,,,,,4,3.26625480944,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
2.5,Stim\\03_078.jpg,Tr78_12,Tristeza,12,Ana compra el libro.,Afirmación,Tr78,78,,,,,0,107,107,107,,,,,,,,,4,0.350281537914,,,,,2018_may._05_1417,60.0268940337,Experimento Piloto1,001,109,
