Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,n,Resp_Bloque3.keys_raw,Resp_Bloque3.rt_mean,Resp_Bloque3.rt_raw,Resp_Bloque3.rt_std,Sig_B3.keys_raw,Sig_B3.rt_mean,Sig_B3.rt_raw,Sig_B3.rt_std,order
2.5,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'2',2.84998774529,2.849987745285034,0.0,'1',6.54327297211,6.543272972106934,0.0,0.0
2.5,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,1.0,'2',1.16671943665,1.1667194366455078,0.0,'1',2.85637068748,2.856370687484741,0.0,1.0
2.5,Stim\\02_075.jpg,Al75_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al75,75,1.0,'4',0.916898429394,0.9168984293937683,0.0,'1',4.03735685349,4.037356853485107,0.0,2.0
0.25,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,1.0,'2',2.33302950859,2.3330295085906982,0.0,'1',3.83310294151,3.8331029415130615,0.0,3.0
0.25,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,1.0,'3',2.64993977547,2.649939775466919,0.0,'1',4.34610462189,4.346104621887207,0.0,4.0
0.25,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',1.4170191288,1.4170191287994385,0.0,'1',4.44414138794,4.444141387939453,0.0,5.0
2.5,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,1.0,'2',4.33257389069,4.332573890686035,0.0,'1',3.84463763237,3.844637632369995,0.0,6.0
0.25,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,1.0,'4',0.499887317419,0.4998873174190521,0.0,'1',5.38320159912,5.383201599121094,0.0,7.0
0.25,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,1.0,'3',0.650259315968,0.6502593159675598,0.0,'1',3.97524476051,3.9752447605133057,0.0,8.0
0.25,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,1.0,'2',0.701203405857,0.7012034058570862,0.0,'1',3.31547188759,3.315471887588501,0.0,9.0
0.25,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,1.0,'2',2.54996085167,2.5499608516693115,0.0,'1',5.01823377609,5.018233776092529,0.0,10.0
0.25,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,1.0,'3',0.5835288167,0.5835288166999817,0.0,'1',6.24665737152,6.246657371520996,0.0,11.0
2.5,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,1.0,'4',2.74966359138,2.7496635913848877,0.0,'1',1.75285434723,1.752854347229004,0.0,12.0
0.25,Stim\\05_075.jpg,En75_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En75,75,1.0,'2',0.5002425313,0.5002425312995911,0.0,'1',2.7975590229,2.7975590229034424,0.0,13.0
2.5,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,1.0,'4',1.53325593472,1.533255934715271,0.0,'1',4.35318851471,4.353188514709473,0.0,14.0
2.5,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,1.0,'3',1.00037527084,1.0003752708435059,0.0,'1',3.48832726479,3.4883272647857666,0.0,15.0
2.5,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,1.0,'3',1.91648697853,1.9164869785308838,0.0,'1',1.75207424164,1.7520742416381836,0.0,16.0
2.5,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,1.0,'2',0.549770653248,0.5497706532478333,0.0,'1',2.20304536819,2.20304536819458,0.0,17.0
0.25,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,1.0,'2',0.700607180595,0.700607180595398,0.0,'1',4.24248790741,4.242487907409668,0.0,18.0
0.25,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,1.0,'4',0.650395870209,0.6503958702087402,0.0,'1',2.25499606133,2.2549960613250732,0.0,19.0
0.25,Stim\\05_028.jpg,En28_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En28,28,1.0,'2',2.03339266777,2.0333926677703857,0.0,'1',1.91378939152,1.9137893915176392,0.0,20.0
0.25,Stim\\05_019.jpg,En19_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En19,19,1.0,'2',1.63313281536,1.633132815361023,0.0,'1',1.17118942738,1.1711894273757935,0.0,21.0
0.25,Stim\\02_028.jpg,Al28_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al28,28,1.0,'4',1.83285534382,1.8328553438186646,0.0,'1',3.66487836838,3.6648783683776855,0.0,22.0
2.5,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,1.0,'4',3.26618432999,3.2661843299865723,0.0,'1',3.2804543972,3.280454397201538,0.0,23.0
2.5,Stim\\05_075.jpg,En75_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En75,75,1.0,'2',2.89955687523,2.899556875228882,0.0,'1',3.06208872795,3.06208872795105,0.0,24.0
2.5,Stim\\03_075.jpg,Tr75_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr75,75,1.0,'3',1.31687235832,1.3168723583221436,0.0,'1',4.23494243622,4.234942436218262,0.0,25.0
2.5,Stim\\03_028.jpg,Tr28_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr28,28,1.0,'3',2.79923009872,2.7992300987243652,0.0,'1',3.98789429665,3.987894296646118,0.0,26.0
0.25,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,1.0,'3',0.450055748224,0.4500557482242584,0.0,'1',3.18318867683,3.1831886768341064,0.0,27.0
0.25,Stim\\03_028.jpg,Tr28_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr28,28,1.0,'4',0.650234341621,0.6502343416213989,0.0,'1',4.19702148438,4.197021484375,0.0,28.0
0.25,Stim\\02_028.jpg,Al28_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al28,28,1.0,'3',3.14938807487,3.149388074874878,0.0,'1',2.45265507698,2.452655076980591,0.0,29.0
2.5,Stim\\02_028.jpg,Al28_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al28,28,1.0,'4',0.333988577127,0.33398857712745667,0.0,'1',3.78814435005,3.78814435005188,0.0,30.0
0.25,Stim\\02_078.jpg,Al78_29,Alegría,29,Miriam mira la película.,Afirmación,Al78,78,1.0,'4',0.450316369534,0.4503163695335388,0.0,'1',2.77306842804,2.773068428039551,0.0,31.0
0.25,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,1.0,'3',2.44987368584,2.449873685836792,0.0,'1',2.37964010239,2.3796401023864746,0.0,32.0
0.25,Stim\\03_019.jpg,Tr19_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr19,19,1.0,'4',0.449646115303,0.44964611530303955,0.0,'1',1.63899159431,1.6389915943145752,0.0,33.0
0.25,Stim\\02_028.jpg,Al28_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al28,28,1.0,'3',0.349885255098,0.3498852550983429,0.0,'1',4.0291261673,4.029126167297363,0.0,34.0
2.5,Stim\\03_078.jpg,Tr78_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr78,78,1.0,'4',0.600135922432,0.6001359224319458,0.0,'1',2.6042637825,2.6042637825012207,0.0,35.0
2.5,Stim\\05_078.jpg,En78_20,Enojo,20,Karen analiza la idea.,Afirmación,En78,78,1.0,'2',0.450274854898,0.45027485489845276,0.0,'1',1.74190294743,1.7419029474258423,0.0,36.0
2.5,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,1.0,'3',2.1221807003,2.122180700302124,0.0,'1',3.63186907768,3.631869077682495,0.0,37.0
0.25,Stim\\03_078.jpg,Tr78_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr78,78,1.0,'3',0.383744716644,0.3837447166442871,0.0,'1',2.68789935112,2.687899351119995,0.0,38.0
2.5,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,1.0,'3',1.56670081615,1.56670081615448,0.0,'1',1.80677485466,1.8067748546600342,0.0,39.0
2.5,Stim\\03_019.jpg,Tr19_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr19,19,1.0,'3',0.350220382214,0.35022038221359253,0.0,'1',2.81353592873,2.8135359287261963,0.0,40.0
0.25,Stim\\03_019.jpg,Tr19_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr19,19,1.0,'3',0.59990388155,0.5999038815498352,0.0,'1',1.83098995686,1.830989956855774,0.0,41.0
2.5,Stim\\05_078.jpg,En78_18,Enojo,18,Sofía escucha la música.,Afirmación,En78,78,1.0,'2',0.400184929371,0.4001849293708801,0.0,'1',1.37391972542,1.3739197254180908,0.0,42.0
0.25,Stim\\05_019.jpg,En19_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En19,19,1.0,'2',0.550465464592,0.55046546459198,0.0,'1',1.77251553535,1.7725155353546143,0.0,43.0
0.25,Stim\\02_075.jpg,Al75_20,Alegría,20,Karen analiza la idea.,Afirmación,Al75,75,1.0,'3',2.2330532074,2.233053207397461,0.0,'1',2.04155421257,2.0415542125701904,0.0,44.0
0.25,Stim\\03_075.jpg,Tr75_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr75,75,1.0,'4',0.383635848761,0.38363584876060486,0.0,'1',1.94869363308,1.9486936330795288,0.0,45.0
0.25,Stim\\05_078.jpg,En78_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En78,78,1.0,'2',0.383722394705,0.3837223947048187,0.0,'1',2.55854129791,2.5585412979125977,0.0,46.0
2.5,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,1.0,'4',0.533322393894,0.5333223938941956,0.0,'1',1.1386705637,1.138670563697815,0.0,47.0
0.25,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,1.0,'2',1.93367516994,1.9336751699447632,0.0,'1',1.88692224026,1.8869222402572632,0.0,48.0
0.25,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,1.0,'2',0.60032916069,0.6003291606903076,0.0,'1',1.6844432354,1.6844432353973389,0.0,49.0
2.5,Stim\\03_019.jpg,Tr19_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr19,19,1.0,'3',1.56693553925,1.5669355392456055,0.0,'1',3.18172669411,3.1817266941070557,0.0,50.0
